Symbol	Loading
spermidine(146/84)	0.23658284496578655
N-acetylglucosamine-1-phosphate(302/138)N	0.18178913072618524
AICAR(259/127)	0.17394488186630852
2-hydroxy-isovalerate	0.15806495773718152
aspartate	0.1565832146877043
glycine	0.15252748748132636
norvaline	0.14682993790347543
AICAR(259/110)	0.13565016777593583
alanine	0.11574689759741595
valine	0.0969974981688834
3-hydroxy-butanoate	0.09255799270648551
lysine	0.08452951207820762
ornithine	0.08028234363661452
threonate	0.08024016061565906
carnitine(162/103)	0.07990736089021445
threonine	0.07884233991290425
isoleucine	0.07878879637808488
cytosine(112/95)	0.07591969354813356
pyruvate	0.07238489193113964
IMP(349/137)	0.06757230361409158
methylcitrate	0.06728848635183664
GSSG(613/177)A	0.06028465068313415
proline	0.05666419906712662
uridine(245/113)	0.056139477418393244
N-acetylglucosamine-1-phosphate(302/204)N	0.05612688124187139
serine	0.053348574850484345
mannitol	0.05289519016432951
glycerol	0.051314502047066626
UDPandG1P	0.049714249806609524
dAMP(332/136)N	0.04896354993127761
thymine(127/110)	0.04481997278485784
GSSG(613/231)A	0.04408495236631754
isocitrate(193/101)A	0.04258363909696749
deoxyadenosine(252/136)	0.04132572865412784
SAH(385/136)N	0.04103359328220313
guanine(152/110)	0.03667430845535462
UMP(325/97)	0.03478906529726594
IMP(349/97)	0.03446973398449029
lactate	0.03283833089696259
phenylalanine	0.03194532796761305
cysteine(122/59)A	0.0312046352131883
isocitrate(193/83)A	0.03107986926843005
threonine(120/74)N	0.02952430988006214
UMP(325/213)	0.028890892852897407
glycerate-3-phosphate	0.028640616652059886
GSH(308/179)A	0.028549239175146894
inosine(269/137)	0.02835190369542142
CoA(768/261)N	0.02783443625640939
N-acetyl-glucosamine(222/138)	0.0275988412222411
N-acetylglucosamine-6-phosphate(302/284)N	0.026259034659352
GSH(308/76)A	0.024931838277133255
guanosine(284/135)	0.024230349319587504
leucine(132/44)	0.023385414041288764
isoleucine(132/69)	0.02257398536393373
FAD(786/348)N	0.022120526118124848
tyrosine(182/136)	0.020341496639313457
homoserine(120/56)	0.020325123468983217
SAH(385/134)N	0.019500212395902605
glutamate(148/130)	0.019128737737292557
tyrosine(182/91)	0.018361582523956622
glutamate(148/84)	0.01820801516884393
FAD(786/136)N	0.017781361113116574
FMN(457/172)N	0.017587822449562182
asparagine(133/74)	0.017340799816938462
trehalose	0.016719734157303514
cytidine(244/112)	0.016494509287049028
UDP-glucose(584/405)N	0.01624511332057934
thiaminediphosphate	0.016090242947096083
ribose-5-phosphate	0.01466006348954878
NADP(H)(744/232)N	0.014023342776145893
asparagine(133/87)	0.014011806891828195
2-methylmalate	0.013410032630279026
methionine(150/133)	0.013357536611617649
glucosamine(180/162)N	0.012515811171191348
NAD(H)(664/136)	0.012384556516497303
methionine(150/104)	0.012236129173008823
NAD(H)(664/428)	0.01219113293199832
thiamine(265/122)A	0.011116592374796655
UDP-glucose(584/97)N	0.010991049251803445
6-phosphogluconate	0.010982985865165579
glucosamine(180/72)N	0.010886864442467531
UDP(405/97)N	0.010817617645467733
UDP(405/69)N	0.007409512462049683
homoserine(120/74)	0.007033097113319209
FMN(457/243)N	0.005526275462841924
phenylalanine(166/120)	0.004695475173230806
fumarate	0.004640558280906677
aminolevulinicacid(132/114)A	0.004251313227384341
acetyl-CoA(810/159)N	0.003282269378083566
tryptophan(205/188)	-0.0014385568526779663
phenylalanine(166/103)	-0.00227705406290054
tryptophan(205/146)	-0.002898480782845883
pyridoxal-phosphate(248/94)	-0.003914454408692862
valine(118/72)A	-0.005750414360709102
nicotinamide(123/80)	-0.006403902753403359
acetyl-CoA(810/303)N	-0.00833584541514928
guanosine(284/152)	-0.00879001318706926
leucine	-0.009662603125493304
pyridoxal-phosphate(248/150)	-0.009823751804836373
histidine(156/110)A	-0.010089286761146473
homocysteine(136/90)A	-0.011172303985832093
valine(118/55)A	-0.011374858599287885
CMP(324/112)N	-0.011423592047610285
NADP(H)(744/136)N	-0.01301521255458152
cytidine(244/95)	-0.013340056694903795
thiamine(265/144)A	-0.013657128988089871
deoxyadenosine(252/119)	-0.014494579197166556
nicotinamide(123/78)	-0.014770496456973214
UDP-N-acetylglucosamine(608/138)N	-0.015006963847754292
glucose-6-phosphate	-0.015278689810637255
cGMP(346/135)	-0.017287571837791272
UDP-N-acetylglucosamine(608/204)N	-0.018747125043675993
arginine(175/116)A	-0.01917893515515817
cystathionine(223/134)	-0.021722658144229457
pseudouridine	-0.023429890162311597
cystathionine(223/88)	-0.023509008950892543
succinate	-0.02450549591223813
proline(116/70)	-0.024690049446909768
CMP(324/95)N	-0.025244055543158114
histidine(156/83)A	-0.0252801398573574
adenosine(268/119)	-0.02540497798200083
arginine(175/70)A	-0.025601519949898236
citrulline(176/159)	-0.02574445139400985
cysteine(122/76)A	-0.02583540859017419
proline(116/69)	-0.02652214617645959
ornithine(133/116)	-0.026956214546920463
inosine(269/110)	-0.03038234823280542
2-amino-adipinate	-0.030917315218891996
citrulline(176/70)	-0.031683798359002216
ornithine(133/70)	-0.031882260017851695
riboflavin(377/172)	-0.03433415086422987
ribulose-5-phosphate	-0.034607791213678026
adenosine(268/136)	-0.03496874132524468
N-acetylglucosamine-6-phosphate(302/126)N	-0.03533922455410413
myo-inositol	-0.03543187583168894
uracil(113/70)	-0.037291738843460244
ADP(428/136)N	-0.042458753583683784
NADfragment	-0.04299892360205811
AMP(348/136)	-0.043577735736709956
spermine(203/112)	-0.04943047686467169
serine(106/60)	-0.05206251534841689
ADP(428/119)N	-0.05641290347141461
cystathionine	-0.056605450883522736
glucose	-0.05975555619935067
SAM(399/250)A	-0.06467257408894483
cGMP(346/152)	-0.06812000256750858
AMP(348/119)	-0.0681484626346677
guanine(152/135)	-0.07177057244738692
homoserine	-0.07857421013418539
riboflavin(377/243)	-0.08416333894457764
glycerol-3-phosphate	-0.08665507766806138
spermidine(146/72)	-0.08786756374947499
SAM(399/136)A	-0.08831306870665277
GMP(364/135)	-0.09139676086794207
GMP(364/152)	-0.10180438477053017
fructose	-0.12688911839439648
arginine	-0.17085371035263527
glucopyranose	-0.17979855264681782
sucrose	-0.6510921139070087
