Time,dO2
49.99,52.70445344129555
49.992691611345805,52.67206477732793
49.995383222691615,52.70445344129555
49.99807483403742,52.70445344129555
50.00076644538323,52.70445344129555
50.00345805672903,52.70445344129555
50.00614966807483,52.67206477732793
50.00884127942064,52.63967611336032
50.011532890766446,52.63967611336032
50.014224502112256,52.63967611336032
50.01691611345806,52.63967611336032
50.01960772480386,52.63967611336032
50.02229933614967,52.63967611336032
50.024990947495475,52.63967611336032
50.027682558841285,52.67206477732793
50.03037417018709,52.67206477732793
50.03306578153289,52.67206477732793
50.0357573928787,52.67206477732793
50.0384490042245,52.76923076923077
50.041140615570306,52.8663967611336
50.043832226916116,52.89878542510122
50.04652383826192,52.931174089068826
50.04921544960773,52.931174089068826
50.05190706095353,52.963562753036435
50.054598672299335,52.963562753036435
50.057290283645145,52.99595141700405
50.05998189499095,53.02834008097166
50.06267350633676,53.02834008097166
50.06536511768256,53.06072874493927
50.06805672902836,53.02834008097166
50.07074834037417,52.963562753036435
50.073439951719976,52.963562753036435
50.076131563065786,52.931174089068826
50.07882317441159,52.89878542510122
50.08151478575739,52.89878542510122
50.0842063971032,52.89878542510122
50.086898008449005,52.8663967611336
50.089589619794815,52.8663967611336
50.09228123114062,52.83400809716599
50.09497284248642,52.83400809716599
50.09766445383223,52.8663967611336
50.10035606517803,52.89878542510122
50.10304767652384,52.89878542510122
50.105739287869646,52.89878542510122
50.10843089921545,52.931174089068826
50.11112251056126,52.931174089068826
50.11381412190706,52.931174089068826
50.11650573325287,52.931174089068826
50.119197344598675,52.931174089068826
50.12188895594448,52.89878542510122
50.12458056729029,52.89878542510122
50.12727217863609,52.89878542510122
50.1299637899819,52.89878542510122
50.1326554013277,52.931174089068826
50.135347012673506,52.931174089068826
50.138038624019316,52.931174089068826
50.14073023536512,52.931174089068826
50.14342184671092,52.931174089068826
50.14611345805673,52.931174089068826
50.148805069402535,52.931174089068826
50.151496680748345,52.99595141700405
50.15418829209415,52.99595141700405
50.15687990343995,53.06072874493927
50.15957151478576,53.06072874493927
50.16226312613156,53.06072874493927
50.16495473747737,53.093117408906885
50.167646348823176,53.093117408906885
50.17033796016898,53.02834008097166
50.17302957151479,52.99595141700405
50.17572118286059,52.99595141700405
50.1784127942064,52.963562753036435
50.181104405552205,52.963562753036435
50.18379601689801,52.931174089068826
50.18648762824382,52.931174089068826
50.18917923958962,52.8663967611336
50.19187085093543,52.83400809716599
50.19456246228123,52.83400809716599
50.197254073627036,52.83400809716599
50.199945684972846,52.83400809716599
50.20263729631865,52.76923076923077
50.20532890766446,52.76923076923077
50.20802051901026,52.80161943319838
50.210712130356065,52.80161943319838
50.213403741701875,52.80161943319838
50.21609535304768,52.83400809716599
50.21878696439349,52.83400809716599
50.22147857573929,52.8663967611336
50.22417018708509,52.89878542510122
50.2268617984309,52.89878542510122
50.229553409776706,52.931174089068826
50.232245021122516,52.931174089068826
50.23493663246832,52.931174089068826
50.23762824381412,52.931174089068826
50.24031985515993,52.99595141700405
50.243011466505735,53.02834008097166
50.24570307785154,53.02834008097166
50.24839468919735,53.02834008097166
50.25108630054315,53.06072874493927
50.25377791188896,53.093117408906885
50.25646952323476,53.093117408906885
50.259161134580566,53.093117408906885
50.261852745926376,53.093117408906885
50.26454435727218,53.125506072874494
50.26723596861799,53.125506072874494
50.26992757996379,53.1578947368421
50.272619191309595,53.1578947368421
50.275310802655405,53.093117408906885
50.27800241400121,53.02834008097166
50.28069402534702,52.963562753036435
50.28338563669282,52.99595141700405
50.28607724803862,52.963562753036435
50.28876885938443,52.963562753036435
50.291460470730236,52.963562753036435
50.294152082076046,52.963562753036435
50.29684369342185,52.963562753036435
50.29953530476765,52.963562753036435
50.30222691611346,52.99595141700405
50.304918527459265,53.02834008097166
50.307610138805074,53.02834008097166
50.31030175015088,53.02834008097166
50.31299336149668,52.99595141700405
50.31568497284249,52.99595141700405
50.31837658418829,52.963562753036435
50.3210681955341,52.963562753036435
50.323759806879906,52.931174089068826
50.32645141822571,52.931174089068826
50.32914302957152,52.931174089068826
50.33183464091732,52.89878542510122
50.33452625226313,52.89878542510122
50.337217863608934,52.89878542510122
50.33990947495474,52.89878542510122
50.34260108630055,52.931174089068826
50.34529269764635,52.931174089068826
50.34798430899215,52.963562753036435
50.35067592033796,52.963562753036435
50.353367531683766,52.99595141700405
50.356059143029576,52.99595141700405
50.35875075437538,52.963562753036435
50.36144236572118,52.963562753036435
50.36413397706699,52.931174089068826
50.366825588412794,52.931174089068826
50.369517199758604,52.931174089068826
50.37220881110441,52.931174089068826
50.37490042245021,52.89878542510122
50.37759203379602,52.89878542510122
50.38028364514182,52.8663967611336
50.38297525648763,52.8663967611336
50.385666867833436,52.83400809716599
50.38835847917924,52.73684210526316
50.39105009052505,52.73684210526316
50.39374170187085,52.73684210526316
50.39643331321666,52.73684210526316
50.399124924562464,52.70445344129555
50.40181653590827,52.73684210526316
50.40450814725408,52.70445344129555
50.40719975859988,52.70445344129555
50.40989136994569,52.73684210526316
50.41258298129149,52.73684210526316
50.415274592637296,52.76923076923077
50.417966203983106,52.80161943319838
50.42065781532891,52.80161943319838
50.42334942667472,52.83400809716599
50.42604103802052,52.8663967611336
50.428732649366324,52.8663967611336
50.431424260712134,52.8663967611336
50.43411587205794,52.83400809716599
50.43680748340375,52.83400809716599
50.43949909474955,52.80161943319838
50.44219070609535,52.80161943319838
50.44488231744116,52.70445344129555
50.447573928786966,52.67206477732793
50.45026554013277,52.63967611336032
50.45295715147858,52.63967611336032
50.45564876282438,52.607287449392715
50.45834037417019,52.607287449392715
50.461031985515994,52.54251012145749
50.4637235968618,52.51012145748988
50.46641520820761,52.477732793522264
50.46910681955341,52.38056680161943
50.47179843089922,52.34817813765182
50.47449004224502,52.31578947368421
50.477181653590826,52.31578947368421
50.479873264936636,52.34817813765182
50.48256487628244,52.38056680161943
50.48525648762825,52.38056680161943
50.48794809897405,52.38056680161943
50.490639710319854,52.38056680161943
50.493331321665664,52.38056680161943
50.49602293301147,52.412955465587046
50.49871454435728,52.38056680161943
50.50140615570308,52.412955465587046
50.50409776704888,52.445344129554655
50.50678937839469,52.477732793522264
50.509480989740496,52.445344129554655
50.512172601086306,52.445344129554655
50.51486421243211,52.412955465587046
50.51755582377791,52.34817813765182
50.52024743512372,52.34817813765182
50.522939046469524,52.31578947368421
50.525630657815334,52.283400809716596
50.52832226916114,52.25101214574899
50.53101388050694,52.21862348178138
50.53370549185275,52.18623481781376
50.53639710319855,52.08906882591093
50.53908871454436,51.991902834008094
50.541780325890166,51.991902834008094
50.54447193723597,51.959514170040485
50.54716354858178,51.959514170040485
50.54985515992758,51.927125506072876
50.552546771273384,51.89473684210526
50.555238382619194,51.82995951417004
50.557929993965,51.797570850202426
50.56062160531081,51.82995951417004
50.56331321665661,51.86234817813765
50.56600482800241,51.89473684210526
50.56869643934822,51.89473684210526
50.571388050694026,51.927125506072876
50.574079662039836,51.959514170040485
50.57677127338564,51.959514170040485
50.57946288473144,51.991902834008094
50.58215449607725,51.89473684210526
50.584846107423054,51.86234817813765
50.587537718768864,51.797570850202426
50.59022933011467,51.76518218623482
50.59292094146047,51.70040485829959
50.59561255280628,51.66801619433198
50.59830416415208,51.66801619433198
50.60099577549789,51.66801619433198
50.603687386843696,51.635627530364374
50.6063789981895,51.635627530364374
50.60907060953531,51.57085020242915
50.61176222088111,51.53846153846154
50.61445383222692,51.441295546558706
50.617145443572724,51.24696356275304
50.61983705491853,51.24696356275304
50.62252866626434,51.21457489878543
50.62522027761014,51.149797570850204
50.62791188895595,51.149797570850204
50.63060350030175,51.149797570850204
50.633295111647556,51.149797570850204
50.635986722993366,51.149797570850204
50.63867833433917,51.149797570850204
