value,dim,ratio,cum_ratio,distance
580.5160560579698,0,963.8144730108397,NA,NA
11.447249185472417,1,0.3747720935944323,0.3747720935944323,0.9802809085708918
8.702209200100226,2,0.2165828231149932,0.5913549167094255,0.23979909416629908
6.455527812846809,3,0.11918688914473709,0.7105418058541626,0.2581736816011664
5.506169965070358,4,0.08670900400056045,0.7972508098547231,0.14706122803579036
4.869422576003415,5,0.06781408421554873,0.8650648940702718,0.11564252340670467
3.2498891804150873,6,0.030206616053318706,0.8952715101235905,0.33259249332136664
2.988757334673151,7,0.02554737490457378,0.9208188850281642,0.08035100006351092
2.7736342565835956,8,0.02200206060122957,0.9428209456293938,0.07197743208987595
2.2494137802382466,9,0.014471170957032143,0.957292116586426,0.1890012986034626
1.770512433720471,10,0.008965260917705371,0.9662573775041313,0.2129005124468708
1.7205913949073999,11,0.00846682268120478,0.9747242001853361,0.028195813744255616
1.420322115372253,12,0.005769506542010763,0.9804937067273469,0.1745151582321537
1.2672462038899093,13,0.00459289978383952,0.9850866065111864,0.10777548967631467
1.0864711762977999,14,0.003375991851164778,0.9884625983623512,0.14265185962854465
1.0424494867665064,15,0.003107957068852671,0.9915705554312039,0.04051804639797196
0.9262111729941304,16,0.002453494013735503,0.9940240494449394,0.11150498441217205
0.8282212131214703,17,0.0019618132846727643,0.9959858627296121,0.10579656424991213
0.7213015738374255,18,0.0014879856091431281,0.9974738483387552,0.12909550925540414
0.5460243255169979,19,8.526856486514821e-4,0.9983265339874067,0.24300133907642563
0.5028510658505263,20,7.231755281234423e-4,0.9990497095155302,0.07906838147841377
0.40708392494925627,21,4.739503821226478e-4,0.9995236598976528,0.1904483203973899
0.29842271114321184,22,2.546998648830987e-4,0.9997783597625359,0.2669258281804894
0.2783824275718018,23,2.2164023746399508e-4,0.9999999999999999,0.06715401617604355
