Symbol	Loading
glucopyranose	-0.11628795552214909
norvaline	-0.12108632610843159
cystathionine	-0.12284979552008389
glycerol-3-phosphate	-0.12351755303012511
fructose	-0.12612112503593592
2-methylmalate	-0.1272442457713288
methylcitrate	-0.12724518317627534
ribulose-5-phosphate	-0.12850407940127037
2-amino-adipinate	-0.12864493267290536
threonate	-0.1306729866958659
NADfragment	-0.13138144995790627
glucose	-0.132689274275487
glycine	-0.13454657715761745
pseudouridine	-0.13711424516452125
lysine	-0.1377749211846289
sucrose	-0.13937177533848008
ornithine	-0.1398480050807203
fumarate	-0.14146941207404198
3-hydroxy-butanoate	-0.14217619253616565
homoserine	-0.14223372688006153
ribose-5-phosphate	-0.14425024794441804
pyruvate	-0.14584300930841276
phenylalanine	-0.14698828038860598
arginine	-0.14831948981983456
succinate	-0.1513433572713035
thiaminediphosphate	-0.15284609536218083
2-hydroxy-isovalerate	-0.15407801135404608
6-phosphogluconate	-0.15435239273244855
leucine	-0.15658394769473136
UDPandG1P	-0.15836650116010537
lactate	-0.16030808667400442
myo-inositol	-0.16127108291351946
isoleucine	-0.16140290394585158
mannitol	-0.1619567718813561
proline	-0.1643883998647557
serine	-0.16458103407584157
glycerol	-0.1649838258074956
glycerate-3-phosphate	-0.1658062619404326
glucose-6-phosphate	-0.1684224937580486
threonine	-0.1725343824589591
valine	-0.17774230268765834
aspartate	-0.178429150290921
alanine	-0.19184262783477357
trehalose	-0.22925390952633787
