Time,dO2
64.03333333333333,29.826086956521742
64.06666666666666,29.2
64.1,28.417391304347824
64.13333333333334,28.26086956521739
64.2,27.47826086956522
64.23333333333333,27.321739130434782
64.26666666666667,27.165217391304346
64.3,27.008695652173913
64.33333333333333,26.382608695652173
64.36666666666666,25.913043478260867
64.4,25.6
64.43333333333334,25.6
64.46666666666667,25.913043478260867
64.5,25.6
64.53333333333333,25.756521739130434
64.56666666666666,25.28695652173913
64.6,24.973913043478262
64.63333333333334,24.817391304347826
64.66666666666667,24.504347826086956
64.73333333333333,24.191304347826087
64.76666666666667,24.347826086956523
64.8,24.191304347826087
64.83333333333333,23.565217391304348
64.86666666666666,23.40869565217391
65,23.095652173913045
65.13333333333334,22.62608695652174
65.16666666666667,22.62608695652174
65.2,22.469565217391306
65.23333333333333,22.31304347826087
65.26666666666667,22.469565217391306
65.3,22.469565217391306
65.33333333333333,22
65.36666666666666,22.156521739130433
65.4,22.31304347826087
65.43333333333334,22.156521739130433
65.5,22.31304347826087
65.53333333333333,22.469565217391306
65.56666666666666,29.034271099744245
65.6,34.208695652173915
65.63333333333334,40.380124223602486
65.66666666666667,41.40869565217392
65.7,42.7055900621118
65.73333333333333,45.56770186335404
65.76666666666667,47.82608695652174
65.8,49.23478260869565
65.83333333333333,50.017391304347825
65.86666666666666,50.95652173913044
65.9,51.582608695652176
65.93333333333334,52.208695652173915
65.96666666666667,52.365217391304355
66,52.05217391304348
66.03333333333333,52.05217391304348
66.06666666666666,52.208695652173915
66.13333333333334,51.73913043478261
66.16666666666667,52.05217391304348
66.23333333333333,51.89565217391305
66.26666666666667,52.365217391304355
66.3,52.67826086956522
66.33333333333333,52.834782608695654
66.36666666666666,52.99130434782609
66.4,53.46086956521739
66.43333333333334,53.77391304347827
66.46666666666667,53.617391304347834
66.5,53.9304347826087
66.53333333333333,54.55652173913044
66.56666666666666,54.71304347826087
66.6,55.18260869565218
66.63333333333334,55.18260869565218
66.66666666666667,55.495652173913044
66.7,55.80869565217392
66.73333333333333,55.96521739130435
66.76666666666667,56.12173913043478
66.8,56.278260869565216
66.83333333333333,56.434782608695656
66.86666666666666,56.74782608695652
66.9,56.90434782608696
66.93333333333334,56.90434782608696
66.96666666666667,57.060869565217395
67,57.060869565217395
67.03333333333333,57.060869565217395
67.06666666666666,57.21739130434783
67.1,57.37391304347826
67.13333333333334,57.21739130434783
67.16666666666667,57.686956521739134
67.2,57.686956521739134
67.23333333333333,57.686956521739134
67.26666666666667,57.530434782608694
67.3,57.530434782608694
67.33333333333333,57.530434782608694
67.36666666666666,57.686956521739134
67.4,57.686956521739134
67.43333333333334,57.686956521739134
67.46666666666667,57.686956521739134
67.5,57.686956521739134
67.53333333333333,57.686956521739134
67.56666666666666,57.686956521739134
67.6,57.37391304347826
67.63333333333334,57.530434782608694
67.66666666666667,57.530434782608694
67.7,57.21739130434783
67.73333333333333,57.060869565217395
67.76666666666667,57.060869565217395
67.8,56.59130434782609
67.83333333333333,56.59130434782609
67.86666666666666,56.434782608695656
67.9,56.12173913043478
67.93333333333334,55.80869565217392
67.96666666666667,55.652173913043484
68.03333333333333,54.71304347826087
68.06666666666666,54.08695652173913
68.1,53.14782608695653
68.13333333333334,51.89565217391305
68.16666666666667,50.48695652173913
68.2,45.70592885375494
68.23333333333333,42.03478260869565
68.26666666666667,39.947826086956525
68.3,39.76521739130435
68.33333333333333,39.37391304347826
68.36666666666666,38.904347826086955
68.4,38.12173913043478
68.43333333333334,36.71304347826087
68.46666666666667,34.052173913043475
68.5,32.8
68.53333333333333,32.017391304347825
68.56666666666666,31.234782608695653
68.6,30.452173913043477
68.63333333333334,30.295652173913044
68.66666666666667,29.982608695652175
68.7,29.82608695652174
68.73333333333333,29.51304347826087
68.76666666666667,29.356521739130436
68.8,29.2
68.83333333333333,28.88695652173913
68.86666666666666,28.730434782608697
68.9,28.26086956521739
68.93333333333334,28.26086956521739
68.96666666666667,28.104347826086958
69,28.104347826086958
69.03333333333333,28.104347826086958
69.06666666666666,27.94782608695652
69.1,27.47826086956522
69.13333333333334,27.321739130434782
69.16666666666667,27.63478260869565
69.2,27.791304347826085
69.23333333333333,27.47826086956522
69.26666666666667,26.539130434782606
69.3,26.382608695652173
69.33333333333333,26.85217391304348
69.36666666666666,26.695652173913043
69.4,26.382608695652173
69.43333333333334,25.913043478260867
69.5,25.756521739130434
69.53333333333333,25.913043478260867
69.56666666666666,25.756521739130434
69.63333333333334,25.28695652173913
69.66666666666667,25.130434782608695
69.7,25.28695652173913
69.73333333333333,24.817391304347826
69.76666666666667,25.130434782608695
69.83333333333333,25.130434782608695
69.86666666666666,24.817391304347826
69.9,24.66086956521739
69.93333333333334,24.817391304347826
70.06666666666666,24.504347826086956
70.1,24.66086956521739
70.13333333333334,24.973913043478262
70.16666666666667,24.973913043478262
70.2,24.973913043478262
70.23333333333333,31.563478260869566
70.26666666666667,38.367701863354036
70.3,39.530434782608694
70.33333333333333,40.41739130434783
70.36666666666666,44.06956521739131
70.4,46.7304347826087
70.43333333333334,48.13913043478261
70.46666666666667,49.07826086956522
70.5,49.86086956521739
70.53333333333333,50.800000000000004
70.56666666666666,51.582608695652176
70.6,52.05217391304348
70.63333333333334,52.208695652173915
70.66666666666667,52.365217391304355
70.76666666666667,52.208695652173915
70.8,51.89565217391305
70.83333333333333,52.05217391304348
70.86666666666666,52.05217391304348
70.93333333333334,52.365217391304355
70.96666666666667,52.67826086956522
71,52.99130434782609
71.03333333333333,53.30434782608696
71.06666666666666,53.617391304347834
71.1,54.08695652173913
71.13333333333334,53.9304347826087
71.16666666666667,54.45217391304348
71.26666666666667,55.02608695652174
71.3,55.33913043478261
71.33333333333333,55.495652173913044
71.36666666666666,56.12173913043478
71.4,56.12173913043478
71.43333333333334,56.434782608695656
71.46666666666667,56.74782608695652
71.5,56.74782608695652
71.53333333333333,56.90434782608696
71.56666666666666,56.90434782608696
71.6,57.060869565217395
71.63333333333334,57.060869565217395
71.66666666666667,56.90434782608696
71.7,57.060869565217395
71.73333333333333,57.060869565217395
71.76666666666667,57.21739130434783
71.8,57.37391304347826
71.83333333333333,57.530434782608694
71.86666666666666,57.84347826086957
71.9,57.530434782608694
71.96666666666667,57.84347826086957
72,57.686956521739134
72.03333333333333,57.686956521739134
72.06666666666666,57.686956521739134
72.1,57.686956521739134
72.13333333333333,57.37391304347826
72.16666666666667,57.37391304347826
72.2,57.530434782608694
72.23333333333333,57.37391304347826
72.26666666666667,57.37391304347826
72.3,57.37391304347826
72.33333333333333,57.060869565217395
72.36666666666667,57.060869565217395
72.4,56.90434782608696
72.43333333333334,56.59130434782609
72.46666666666667,56.434782608695656
72.5,55.96521739130435
72.53333333333333,55.80869565217392
72.56666666666666,55.33913043478261
72.6,55.18260869565218
72.63333333333333,54.45217391304348
72.66666666666667,53.77391304347827
72.7,52.834782608695654
72.73333333333333,51.91801242236025
72.76666666666667,49.54782608695652
72.8,46.10434782608696
72.83333333333333,41.87826086956522
72.86666666666667,38.59130434782609
72.9,39.21739130434783
72.93333333333334,39.37391304347826
72.96666666666667,39.060869565217395
73,37.46434782608696
73.03333333333333,36.149565217391306
73.06666666666666,34.52173913043478
73.1,33.42608695652174
73.13333333333333,32.643478260869564
73.16666666666667,31.860869565217392
73.2,31.078260869565216
73.23333333333333,30.921739130434784
73.26666666666667,30.76521739130435
73.3,30.452173913043477
73.33333333333333,30.45217391304348
73.36666666666667,30.295652173913044
73.4,30.295652173913044
73.43333333333334,29.982608695652175
73.46666666666667,29.982608695652175
73.5,29.826086956521742
73.53333333333333,29.669565217391305
73.56666666666666,29.669565217391305
73.6,29.51304347826087
73.63333333333333,29.356521739130436
73.66666666666667,29.043478260869563
73.7,29.043478260869563
73.73333333333333,29.2
73.76666666666667,29.2
73.8,29.043478260869563
73.83333333333333,28.730434782608697
73.86666666666667,28.730434782608697
73.9,28.417391304347824
73.93333333333334,28.417391304347824
73.96666666666667,27.94782608695652
74,27.321739130434782
74.03333333333333,27.321739130434782
74.06666666666666,27.321739130434782
74.1,27.321739130434782
74.13333333333333,27.321739130434782
74.16666666666667,26.85217391304348
74.2,26.382608695652173
74.23333333333333,26.382608695652173
74.26666666666667,26.539130434782606
74.3,26.22608695652174
74.36666666666667,25.756521739130434
74.4,25.756521739130434
74.46666666666667,25.6
74.5,25.443478260869565
74.53333333333333,25.756521739130434
74.56666666666666,25.913043478260867
74.66666666666667,25.756521739130434
74.7,25.130434782608695
74.73333333333333,25.28695652173913
74.76666666666667,25.443478260869565
74.8,24.817391304347826
74.83333333333333,24.973913043478262
74.86666666666667,25.443478260869565
74.9,24.973913043478262
74.93333333333334,31.078260869565216
74.96666666666667,38.12173913043478
