Symbol	Loading
YBR092C	0.07551635282947677
YPL223C	0.07521037535093793
YLR367W	0.07149254696555826
YGR254W	0.06691033379949321
YCR021C	0.06676465650365952
YDR033W	0.06661054448300113
YMR173W-A	0.06404732263143662
YIL053W	0.06109945366453029
YPL187W	0.06032914490351063
YBR054W	0.05917063734753254
YFL013W-A	0.05756487453069519
YPL036W	0.05743927413829171
YOR374W	0.05733895345504936
YBR072W	0.05491195025674934
YJL052W	0.052969012717766266
YGR055W	0.052838519581644025
YFL011W	0.05153050919458944
YMR250W	0.05050077763065867
YKR069W	0.049846622567939064
YDL182W	0.04979275489944743
YCR012W	0.04915208786024416
YFL014W	0.048676991090136235
YMR118C	0.0485993723984239
YGR151C	0.048588926980568714
YGR192C	0.04816558107517062
YEL041W	0.047717016928086615
YDL218W	0.047345688669731836
YDR234W	0.047289836298799764
YLR346C	0.04697478122767647
YLR056W	0.04668131824636348
YHL040C	0.045860132826866795
YMR058W	0.045167149140645894
YBR116C	0.044872970844314825
YNL333W	0.04486857433066031
YOR186W	0.04473389679280824
YLR109W	0.04298282583060435
YLL052C	0.04171109259555913
YIL100C-A	0.04160709999377582
YLR180W	0.04092017550819321
YHL045W	0.04073816359582669
YHR096C	0.04038132752387162
YNR050C	0.04002080813993092
YKL163W	0.03954927397373109
YDL021W	0.03914492328629177
YCR013C	0.0391267572027939
YGR087C	0.0389327821892339
YPL277C	0.03876480559241532
YLR164W	0.03870131819053349
YGR052W	0.038630989272150175
YBR018C	0.03847441951258282
YMR251W	0.038428606720778954
YER052C	0.03827024886501869
YKR013W	0.038061820330305626
YNL334C	0.037757140482548565
YPL171C	0.03767401361424952
YPR192W	0.03763392092379285
YHR049W	0.0375717476374822
YNL134C	0.0375525096182067
YDL023C	0.03753114906085378
YMR031W-A	0.03710459448903125
YNL277W	0.037016932560379835
YLL024C	0.03691633272151709
YDL083C	0.0368136751984062
YKL152C	0.03671869680216076
YOR268C	0.036126593088415135
YER145C	0.035988705184725675
YLL055W	0.03595172594287503
YIR017C	0.03593167183725821
YDR533C	0.035779536900629974
YMR120C	0.03576867102644897
YNL014W	0.035701261425519736
YJL177W	0.03550956617334769
YHR179W	0.03546243974825509
YLR004C	0.035424930809147166
YER056C	0.0353634924862119
YBR105C	0.03534727237319266
YKL107W	0.035317785284436944
YCR087C-A	0.03509057522091954
YJL200C	0.03442991920452207
YLL053C	0.034391091427087295
YPR074C	0.034134258192991956
YGL007W	0.0340272772413161
YOR328W	0.033879774842703866
YPR149W	0.033792742539009504
YDL222C	0.033724117243937375
YIL154C	0.03366351563605805
YJR010W	0.03365306214430871
YKL151C	0.033590328687839587
YMR194W	0.03350023020403201
YKR009C	0.033459728642696786
YMR324C	0.033312946748490516
YKL188C	0.03308082168996177
YNL300W	0.03306874314038516
YNL092W	0.032442671397580704
YJR037W	0.03232087736686105
