value,dim,ratio,cum_ratio,distance
2492.8611192153608,0,620.46343533935794,NA,NA
67.94174815214718,1,0.46088593978136194,0.46088593978136194,0.9727454740143999
54.78387087021858,2,0.29965770913209294,0.7605436489134549,0.19366409666797446
21.890263239642156,3,0.0478433953836087,0.8083870442970635,0.6004250358376544
17.96414060545789,4,0.0322205475378698,0.8406075918349334,0.17935474741456092
16.817998094902936,5,0.028240255585756557,0.86884784742069,0.06380168891612492
15.318745213864329,6,0.023429682900531535,0.8922775303212215,0.0891457397353963
13.231730875740148,7,0.017480479569255723,0.9097580098904772,0.13623924864520331
12.082608641314902,8,0.01457610347438653,0.9243341133648637,0.08684594972620818
11.842466754766221,9,0.014002461055779084,0.9383365744206428,0.019875003294201443
11.330979987844266,10,0.012819024279003399,0.9511555986996462,0.04319089742988702
10.71604921084443,11,0.011465405620449445,0.9626210043200957,0.0542698670070485
10.03039827346987,12,0.010045148941865879,0.9726661532619615,0.06398355624204244
9.843200460453275,13,0.009673701550669135,0.9823398548126306,0.018663048855370845
9.602352229631377,14,0.009206091564894853,0.9915459463775255,0.024468487844938935
9.201793577097726,15,0.008454053622474554,1,0.04171463855466462
