Sample	Loading
T3	0.7124379967078175
T11	0.2448701468439642
T15	0.20753881935580476
T12	0.10444281294947567
T9	0.06098321031860707
T13	0.05754204694002657
T7	0.026673243223977662
T10	0.011854369816581776
T4	-0.00489203259520848
T1	-0.026367018840683498
T8	-0.06605644108628894
T2	-0.17344891831800266
T6	-0.23573198129333345
T14	-0.29412548084385987
T5	-0.3050684802336488
T16	-0.31669345866659837
