value,dim,ratio,cum_ratio,distance
2692.612128701979,0,359.1239249472078,NA,NA
101.59155377051107,1,0.5112248411982854,0.5112248411982854,0.9622702606559657
53.89419705470664,2,0.14387348231513136,0.6550983235134167,0.4695012030581771
45.78573328455437,3,0.10383818575618645,0.7589365092696032,0.15045151822044167
28.097643711990294,4,0.039105383192592894,0.798041892462196,0.3863231688926795
26.597284980054116,5,0.035040585698811924,0.833082478161008,0.05339802679951844
24.113993133101843,6,0.028802819930802234,0.8618852980918102,0.09336636610896742
22.740047005641625,7,0.02561412116927526,0.8874994192610854,0.05697713024452056
21.532515172309534,8,0.022966047953377283,0.9104654672144628,0.05310155396919414
19.47427594828401,9,0.018785353965709444,0.9292508211801722,0.09558749674874889
17.96127158632883,10,0.01597978393903096,0.9452306051192032,0.07769245778241618
16.864472844777755,11,0.014087771028373884,0.9593183761475771,0.06106464880726492
16.059935155536525,12,0.012775688621899753,0.9720940647694768,0.04770606805479616
15.241177035630248,13,0.01150624875651793,0.9836003135259948,0.05098140882742097
13.488101606968858,14,0.009011527269260976,0.9926118407952558,0.11502231255257489
12.212926710418396,15,0.007388159204744229,1,0.09454072438864347
