Symbol,MT1,MT2,MT3,MT4,MT5,MT6,MT7,MT8,MT9,MT10,MT11,MT12,MT13,MT14,MT15,MT16,MT17,MT18,MT19,MT20,MT21,MT22,MT23,MT24,MT25,MT26,MT27,MT28,MT29,MT30,MT31,MT32,MT33,MT34,MT35,MT36,RT1,RT2,RT3,RT4,RT5,RT6,RT7,RT8,RT9,RT10,RT11,RT12,RT13,RT14,RT15,RT16
YLR295C,0.020092293009783806,0.013652790107210423,0.017233837048029686,0.006940108151855409,-0.002118573933583483,-0.020476439764081013,-0.012759562727973328,-0.020751180031287265,-0.03780776278358292,0.009617902914139324,0.016977804329334538,0.008752300489630157,0.0151824508326309,0.014225053096331701,0.009604632664384927,0.004750170496463584,-0.012252339307520696,-0.01700956899701012,-0.009687258503982289,-0.02545456143835861,0.006895967043585256,0.006259307649731794,0.011361995230249076,0.0067448515192908565,0.012551024058913719,0.009384867243711443,0.0012542221946114144,-0.0043903117243812234,-0.018806928558875023,-0.00416776506905076,-0.007856187192865037,-0.03761779751319706,0.01281208915299025,0.00864706407782893,0.007634501698372226,0.009475468352836778,-0.018014126552793427,-0.022726360448570303,-0.02348488181958682,-0.020298775050182363,-0.011157309029766947,0.019831517656389835,0.008641725848763913,0.010673249574111067,0.01580038394808616,0.014129974207060855,0.013281784010042208,0.016670826690075385,0.009926809613483611,0.0057503160904426665,-0.0045558656194456554,-0.013940537568990611
YLR296W,0.006013524084742794,-8.666080361894319e-4,0.0017700257426567733,-0.0028923818188867044,-7.958305685313293e-4,-0.004511561494244871,-6.97273596345492e-4,-0.002851156512769173,0.010443618904703,0.0035696835487642664,0.008711653982844837,0.004723461578873312,0.007336072229095802,-6.158648683849062e-4,-0.0038838095330701538,-0.005468328624673965,-0.0012902800687719829,-0.013396999671110067,-0.004291445034313183,-0.007823851579880347,0.009787073394518815,-0.003438693692425053,6.84507952203511e-5,0.0010448091315865828,0.0033991879517460883,0.0012164563046076914,0.004871913051783912,-0.0010020311312471195,-0.003960567176340195,0.002655268994104072,0.001336021566503277,-0.006232717104375584,0.006040296316880516,-0.0050460820758809755,-0.0017427105985408202,-0.0015920213377710127,-0.013604809494102681,-0.01089927781319873,-0.023247179900220055,-0.06489521636380319,0.009134195768971029,0.029949795576639706,-0.004426941983847018,0.028283587114293057,0.034591559450864985,0.027384731903988768,0.05020332329432571,0.0368291524127667,-0.010187346102206184,-0.005960278279367653,-0.034041029712714554,-0.047861351309140605
YLR297W,-0.020519830086823856,0.010569554216526042,0.008116223068687428,0.014454097430014261,0.018657574681989114,0.024107173238636505,0.02250316365358926,0.005788742044805037,-0.019411238168239826,-0.015365369808694858,-0.02483634504555959,-0.03226008857742019,-0.013605457648611574,0.007830423484833284,0.0036547464213828517,-1.0916497956515558e-4,0.026040678265015917,0.02028372999709302,0.024942102555666673,-0.012509529447097135,-0.013771511164839628,-0.012593066308998882,-0.02216315745336969,-0.023593887122735642,-2.61754727498368e-4,0.010248336948658949,0.013015344396180963,0.016436001644028187,0.01726054788222805,0.01678906856774046,0.018890400974559608,-0.01644231367573716,-0.005232703415426425,-0.005170440066442384,-0.015471734173631067,-0.023208497579586762,0.022430677305617056,0.01171409045095161,-0.01087755151928187,-0.017132599706743804,0.009780784396464043,0.0059858646696967065,-0.017674995156827723,-0.017261410235514568,-0.020693967791526668,-0.022436544319330863,-0.01712585730463997,0.0019440386625024586,0.016403837350565824,0.012270641125050944,0.02082693521398389,0.02158892251074006
YLR298C,-0.00805244410832313,-0.0015348183258338647,4.3759767978196706e-4,-0.0011365287682562246,-0.003471440579159727,0.0010119680698168743,-0.003194473580954925,-6.09929917466613e-5,0.008795883154205628,-0.015000626336038375,-0.004039951695895864,0.0027236793186572097,-0.010364318367329813,0.004406874986041865,0.003766704709749505,9.198325775434007e-4,0.007944274553701402,0.01015330927459216,-1.744850937937406e-4,0.010099929949564095,-0.0035113395802100654,-0.006386295556967359,-0.0038462830468007866,-1.55319484081187e-4,-0.00408649300214313,8.732852648675459e-4,0.0017077846222052597,0.00602728523564204,0.007207984609002891,-1.0951062579244795e-4,9.300282416098099e-4,0.010110209876213166,-0.008077789394909813,-0.001578223636512373,7.471885942234506e-4,-0.0028860611004744656,-0.002255251247110365,6.044600155198126e-4,0.002346300887722355,0.006040331369772346,0.008972265434023664,-0.007098677980808157,-0.0058186047685816825,-0.004856867675367043,-0.009417326175967067,-0.005858381541047752,-0.009176703018162575,-0.004732249885910036,0.006791571243473086,0.010814569918111987,0.008392825404431488,0.005053897157004732
YLR299W,0.009212499267695871,0.007876734810784429,-0.0047256594978897755,0.0017069639738808637,0.0012253981542064466,-0.0025298969632728753,-0.003942393924516681,0.0014776619154819738,-0.03463824742644415,0.006800785901278029,-0.01025381407147214,-0.008342490962651746,0.011572309334229447,0.004422813752840788,-7.206080172282599e-4,-0.0024317986477607675,0.001587096909841991,-0.00328454013580497,6.277156200183981e-4,0.00224653662089298,0.0128721333791799,5.510723308952872e-4,-0.0019785588754162044,2.619212740007991e-4,0.009125994937562611,0.0069404695629655695,-9.344080410483759e-4,-6.592918317139317e-4,-0.007493603979449421,-0.0049345493477420815,-0.003418913548245337,-0.0023630835507042294,0.020240592286725048,7.970669854788815e-5,-0.004661289514652281,-0.0021421678745786508,3.6178185169542874e-4,0.0011497444910279141,0.003457808045500034,0.0019418611940581476,-0.016465357840172983,0.006437377729811461,-0.006951416234985155,-0.00936987316218125,-0.0038583177364035597,-7.80588856467071e-4,0.005434126784076584,0.013620530769156,0.008898669288324904,-0.00270129891550295,-6.052930841046101e-4,-6.492410067385154e-4
YLR300W,-0.02352947027244623,-0.006949655754084429,0.01969495396113652,0.0033512848007521668,0.0066173031334722686,-0.011708976156428486,-0.030874975453017213,-0.010996019931174909,-0.008861909795060326,0.004644454316517051,0.030408670744635054,0.019680127464936054,-0.024922305303059198,0.016518452043406393,0.007661996058209445,-5.062842573050554e-4,0.0015412007651334442,-0.014659280376386294,-0.01618814163477643,0.014113126667370109,-0.020081668639582204,0.011198502240477984,0.022139584440916574,0.011994195426579299,-0.02046917676160579,0.004329134639143325,0.006128682634739791,-0.0052306329829712745,-0.007020297794050533,-0.015170107893774723,-0.014190348698758926,0.018945561903823672,-0.020623419310579153,0.016923803520151607,0.019469132760792655,0.014492111332446198,-0.022464975262527397,-0.014012359267368983,0.003137649849490623,0.031985048106472964,0.011588069957471548,-8.279187102124747e-4,0.007503351256055075,0.012651257090887472,0.017638905193960244,0.0185897717605162,0.011885872766569619,-0.019039198963810438,-0.04704187463516548,-0.014162181704001357,0.014797475596766384,-0.012102599829354091
YLR301W,0.009232042893242313,-0.007363045462392872,-5.672639732183197e-5,-0.003928655664941511,-0.006634600759817477,-0.0069056926574401194,-0.009249534047625923,0.002786961802209088,-0.017110481998361536,-0.00692537033186296,0.0014855367945885904,0.015832513780914624,5.755935689771629e-4,8.258548434925547e-4,4.7026380282284033e-4,-0.001521688791236631,0.00583484306363328,0.00385410786016618,-8.346824013079258e-4,0.010557164883976101,-0.007078860969297265,-0.004467915646355894,0.002638762514870501,0.005472841808565185,0.0033855247665828376,-0.009465663701588505,-0.0014200376145912306,0.0017711933433193362,0.0018545427861915106,-1.0166471555628315e-4,0.0013929221565968943,0.006863990931591792,-0.00921151932010264,-3.810678268950269e-5,0.00785800867082953,0.008015345466432868,-0.0029043038164116223,-0.00061715710682558485,0.0037820911121016904,0.015727107961416156,9.697525005841285e-5,-0.007886391781211463,-0.0044539239630765354,-0.0028608452132172168,0.003902211672429026,0.00482229618319732,0.0037990840248906454,-7.419653071805412e-5,-0.013686193150746054,5.5155006276262465e-5,-5.150846093546128e-4,7.1253825450064e-4
YLR302C,-9.066891874790532e-4,0.0016974779100798329,0.004793206743707455,0.00148716806853505,-9.745935731132551e-4,6.570779443958194e-4,0.003797913234151761,7.575581741896025e-4,0.0067492292568792555,0.0020565697200654507,-0.0029887169904830074,-0.0062713010117638295,0.0013262740822332913,0.0020507486632259345,0.0013730075561379403,0.0023673196549572756,0.004966675378691357,-0.003938710260148356,0.0015247448783916556,-0.004373172871160392,-6.988331962932953e-4,-0.004166403369979242,-9.131509625249616e-4,-0.003933083126395627,0.0017725041155907699,0.004252437755961166,0.003869691578511075,5.074024748197468e-4,-0.0013207727420932514,0.0015127831034647918,3.7353297473926753e-4,-0.0021279413388300135,1.839192630293696e-4,-0.003245119023287106,-0.005381938508896491,-0.00568385145326841,0.024213821792105256,-0.017657198710922112,0.008858258862974418,-0.01003267937585758,-0.005295742881361661,-0.017759393130774872,-0.005825603442516405,8.780900420388756e-4,-0.0018270770157308425,-0.019904224702340274,-0.005724166154471865,-0.02091521436698529,0.015931057672769835,0.029387069774632724,0.026341727566836212,-0.0011024578415010566
YLR303W,0.011048172858462971,-0.023631985430631806,0.0010212130869660184,-0.0010426361214986967,0.005275958205000707,-0.0025298278226323742,-0.004129723181259019,-0.009658693815578299,-0.008910447092880497,0.013989362739149048,0.020364889669246246,0.009290139685727054,0.007712283981128445,-0.022427097041326442,-0.006333895752498041,-0.006030029647207451,3.485706627672051e-4,-0.005460966349640958,0.0013184656193163532,0.0028492745114331564,0.011233557276020411,9.704293469459554e-4,0.009417080281174743,0.004561184089809954,0.009035710606072361,-0.017572557795217235,-0.004454611412730495,-0.006376630032113889,-0.007903705128436076,-0.002221282312163819,-5.050195981318764e-4,-0.006221340197912705,0.012369338424539049,0.0019517016290484196,0.007048575640909274,0.00430659489689793,-0.017798583560374337,-0.015259457979074817,-0.01125307848187884,0.012536082929339727,0.014005450222737291,0.0106219590907528,0.020281251514047516,0.01465633366339517,0.020765575089643096,0.02056679247170612,0.01597811106062899,-0.010140202986665453,-0.015903442554814434,-0.021313729701629633,-0.018901395461715754,-0.01825923992746654
YLR304C,0.019368227893165772,0.01342780412806616,0.01060208135887067,2.499476033774876e-4,0.0031229125409516644,-1.8083709148476862e-4,-0.009346575047191918,-0.02063263337416538,-0.06905600549500072,0.013760345665194297,0.022458993585130073,0.0068136573545238485,0.018709071124315652,0.014643676749599911,-3.345339934339222e-4,0.007368275988118867,0.0028044632213866556,-0.007853877207536856,-0.004525683775746696,-0.03237792179390909,-0.00486451171060317,0.012496064941481217,0.012208490928481112,0.010854457530579223,0.020763273556444483,0.00704741501769689,-8.624220916929842e-4,-0.006807095883530498,-0.012166811426409312,-0.006086328899595572,-0.010066609593048514,-0.06352972361108523,0.015982399981064623,0.0122396853920697,0.009209188802712742,0.012538978847856447,-0.005740642197738614,-0.015288745970561055,-0.028625169904199447,-0.06434891036795269,-0.03331992609146718,0.017966867100655193,0.011818196897861804,0.013048954142260734,0.018770208371571853,0.018868229621809618,0.02332575154800912,0.03089949145001931,0.021832581932635934,-0.001651439069223234,-0.0022274865479758777,-0.0047290209614011475
