Symbol,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16
YDL248W,8.764585142863554,8.62325587569306,8.11798739145941,7.836208038598539,7.919475211513339,8.134855009362099,8.437428138323641,8.368971660672216,8.358196248602125,8.266786540694902,8.449992120484396,8.924100839148227,9.005193984781325,8.35910141734999,8.998153737110215,8.955827142481546
YDL247W-A,1.100904245511465,2.093783850585678,0,1.9163600120576039,1.812081765979599,1.646122382828639,1.621106633925946,1.9447177948974015,1.1138487816350737,1,1.175595263152102,1.839359957016872,0,1.9576035855573715,0,0.9342958576712933
YDL247W,2.976243597390364,2.9140523175567083,2.827265235649245,3.5967895914293404,4.1147551600239485,3.079752571655018,3.6344305904483516,4.099957745645422,4.012111980192284,3.700439718141092,3.8921449189875625,3.1268963989941807,4.223759728141719,3.4717817174502548,3.808553293572405,3.462122344193598
YDL246C,4.183753513365331,3.9225975752043785,3.4270214971298754,3.220962076772007,3.093299636642069,2.885523190165703,4.0505728848545175,3.6320935340832183,4.112626247414207,3.807354922057604,4.118126145323516,3.9242726473443392,3.5002769204791457,3.2709008124290904,4.307033719303271,4.043194103446474
YDL245C,4.354955969342562,4.439724486564756,4.074926277040527,3.4210794467294936,4.215709920069442,4.7311262870333595,4.575142828547654,4.97250870015945,4.206591377091481,4.857980995127572,4.778002111358114,4.997389434065014,4.857993264246105,4.303565730960451,4.756130238697607,4.625556934950236
YDL244W,6.68503309646176,6.980695987937184,6.6925697851276515,6.3233484971444565,6.050907398021233,6.37506786823412,6.898912281485311,7.0031888358883485,6.945366054348029,7.491853096329675,7.687860525432626,7.739627176787948,7.544468740722888,6.770248897149786,6.382096817351041,7.232632610460531
YDL243C,7.413152721880291,7.408379486234364,7.668385339113295,7.022626470879603,6.700036459777255,7.403123661243287,7.2032568209033165,7.605660837289105,7.60185191502538,7.672425341971495,8.017178272424346,8.58945767405394,7.643489126967902,7.21035273319005,7.470698941279079,7.350059367317937
YDL242W,3.989464330040686,4.874226556461401,4.733818291678262,3.7534041546310077,4.215709920069442,5.042149173444735,5.052228492845457,4.629174292192227,4.456543585963001,4.754887502163468,5.276713241046541,5.356388278527539,5.184626744840817,3.648080014969923,4.307033719303271,4.3951361530334205
YDL241W,3.8815364369022887,3.2804265393069745,4.074926277040527,3.7534041546310077,4.901209214366715,3.891849992154936,4.138230602157346,4.321747590392919,3.1937018956092706,4.700439718141092,4.485467453049588,3.5000434681294936,4.105231281012354,4.405252992693274,3.475105602169487,3.781717253558597
YDL240C-A,1.100904245511465,2.093783850585678,0,1.9163600120576039,1.173602773176602,2.068625735983232,1.0271926379831127,0.9633815603886302,0,0,0,2.28326056402157,1.980900665179772,1.288111221531131,0,1.4966747557665256
