value,dim,ratio,cum_ratio,distance
2743.5805845628934,0,454.27113026120617,NA,NA
68.09257270617034,1,0.2798202770534434,0.2798202770534434,0.9751811289636244
54.5765742821845,2,0.17975966072779265,0.45957993778123607,0.19849445962791568
38.11900654636283,3,0.08769257906294775,0.5472725168441839,0.30155003226712107
32.82903931835437,4,0.06504232303314221,0.612314839877326,0.13877505494731246
29.66623012926863,5,0.053113438560679696,0.6654282784380057,0.09634181367340366
27.74388532381574,6,0.046453052479592666,0.7118813309175984,0.06479909301169717
26.10772453966587,7,0.04113559083666873,0.7530169217542672,0.05897374376563491
25.192030358803283,8,0.0383006405976228,0.7913175623518899,0.035073687845578405
24.280405992556815,9,0.03557882361864288,0.8268963859705328,0.0361870144352181
23.958759498279306,10,0.03464243030433005,0.8615388162748628,0.013247162933606171
23.475462640081783,11,0.03325891027504427,0.8947977265499071,0.020172031787882516
21.958268859672508,12,0.02909885446846227,0.9238965810183694,0.06462891929630532
21.250847147791742,13,0.02725412170094038,0.9511507027193098,0.03221664314257411
20.542582614068365,14,0.025467703216830194,0.97661840593614,0.03332876702738763
19.683268205101793,15,0.02338159406386009,1,0.04183088490431963
