Symbol,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24
homoserine(120/74),-7.934978237880912,-7.903500006407744,-7.767312743620725,-8.098182820167626,-7.968498669359123,-8.082524918434672,-8.127623315823309,-8.113341473075945,-7.520176103378807,-7.721982970266612,-7.6111900008544024,-7.818579359719858,-8.101962410945454,-7.692765790255671,-7.806409202560685,-7.789845539452091,-7.891490502314773,-7.878321443411748,-7.916611442680385,-8.167115090470705,-7.567961340735443,-7.608474974138425,-7.5636858410907415,-7.757314239558009
homoserine(120/56),-8.846320618060515,-8.684013316246707,-8.477395043635983,-8.77920804266961,-8.735664501301029,-8.767844907050177,-8.880154213136391,-8.75818886525372,-8.2801655704961,-8.559159025199444,-8.41800670427458,-8.708396441969436,-8.873338035897492,-8.446410125568507,-8.552225714309156,-8.55346117008028,-8.636835762096952,-8.519528054772524,-8.662936931340429,-8.93578954436425,-8.325724108002124,-8.384142142232543,-8.377010169990912,-8.451211111832329
cystathionine(223/88),-9.666872842499696,-9.822292691072555,-10.165862120111,-10.564267925036862,-10.293146265600077,-10.31525140314773,-10.343258370984447,-10.148648341811898,-9.27390658002442,-8.982658103226484,-9.074394782593757,-9.217591435072627,-9.395035643160632,-9.497635448923681,-9.88529436680172,-10.20088775774809,-10.373801356263158,-10.233153280759772,-10.230926353457871,-10.241482536516813,-9.76003561944551,-9.300203323732646,-9.0726994885786,-8.98408510140503
cystathionine(223/134),-9.499762856664438,-9.747438696388341,-10.018636166927822,-10.549670548823904,-10.425622735573798,-10.396260515208928,-10.329837855222125,-10.036173612553485,-9.224788813459728,-8.842585219864414,-8.943924850698348,-9.070966521354144,-9.278460066311252,-9.388859103006348,-9.787997165446804,-10.20088775774809,-10.289179278548108,-10.117787378107137,-10.075131680850449,-10.092417723193105,-9.732899489507997,-9.18569144260894,-8.971520654211231,-8.81075349851947
SAM(399/250)A,-12.1441215259206,-11.990820835599411,-11.808949282660219,-12.055472172256655,-12.223199617994721,-11.67609424682724,-12.053247125912426,-11.729529209943893,-12.084056520794586,-12.217778088735122,-11.930160374931365,-11.40977315763706,-12.055421497146764,-11.816882928592166,-12.26370691653866,-11.996078206975687,-11.939789076129143,-11.914423862743531,-11.812692775442374,-11.820781895996596,-12.38481106765453,-11.820401467482567,-12.139389632592348,-12.192763975494186
SAM(399/136)A,-13.23824370328515,-13.126431472516389,-12.877336257640469,-13.00180350746307,-12.903797397766386,-12.719663261764639,-12.982857798021028,-12.867708627377256,-13.325432045498609,-13.24999271360029,-12.821012760448113,-12.449301521823697,-13.004540328144579,-12.751993397848143,-13.336955898569299,-12.826578465681152,-12.939789076129143,-13.09748996387391,-13.208277912055044,-12.736843077496701,-13.38481106765453,-12.934831356333175,-12.975002814691466,-13.487384724385814
AICAR(259/110),-17.63054946419979,-16.252318473014256,-15.870600552032746,-17.06544300781356,-15.68192933524369,-15.749570735581287,-16.72858154716032,-15.921584480751552,-15.33905925954967,-15.565585294358876,-14.606889863420777,-14.926645890755129,-14.902687449337046,-14.958110356776666,-14.745961945649592,-15.181107132673745,-15.271384209645449,-14.781821449819493,-15.160778097509702,-15.471035236207305,-14.45264398757861,-14.704741176647385,-14.331891828117998,-14.339551311069068
AICAR(259/127),-20.308638218404,-16.500706102883647,-16.028141829019226,-16.556788592171078,-15.78227986057616,-16.872190022245242,-16.021222415079436,-15.845453411535582,-14.87772810799689,-15.886158109634227,-15.175457925891264,-15.36646649096386,-15.24177609538259,-14.939102242009582,-14.701174023902754,-14.950677392271878,-15.952242137588923,-15.562334759658455,-15.277220005731808,-15.395933780966587,-14.809827101391827,-14.80940998681259,-15.47317823188754,-15.142514464009514
spermidine(146/72),-16.021222415079436,-15.833605315592013,-16.934165680810214,-18.493832021786197,-17.25124421248016,-16.334533236302445,-15.13612450989224,-16.024677973715654,-16.192082983179453,-16.058625305638994,-16.23367253983656,-16.620955787664645,-15.719823392187235,-16.016685182962124,-15.720198849584511,-16.042871090481626,-16.586370695113963,-16.494163257016876,-15.459745043953752,-15.427642640693925,-17.73958180535208,-16.075304046785625,-16.31079599266249,-17.99033597757405
spermidine(146/84),-16.908402584745133,-16.657574951500514,-18.390549416190616,-16.65336185186613,-16.676238223165836,-17.275639547248876,-15.695158545622869,-16.741430346992352,-16.93662179705046,-19.083571662769224,-18.670370821969996,-18.1159931404616,-16.674735502658695,-16.9151316795135,-16.574593527337612,-16.173069813608326,-16.194602975157967,-17.90476850998046,-16.26472906154861,-17.198852448159325,-17.75115119406422,-16.397232141672987,-18.430766516267017,-16.880942496254207
isocitrate(193/101)A,-13.40174762279548,-13.383927694808753,-13.730946770658946,-13.777097220288374,-14.001408194392809,-13.516846378764953,-12.810390602016263,-12.7465222808572,-12.535930788253802,-12.438654277624188,-12.53282487738598,-12.918786805124919,-12.287712379549449,-12.79263538234549,-13.47345789847416,-12.875018820738905,-13.136646405358453,-12.758688050422151,-12.7996954349135,-12.576708579247198,-11.743147979453722,-12.696967526234287,-12.576708579247198,-12.248979985060735
isocitrate(193/83)A,-14.096326014824216,-13.627198845821116,-13.718346733879311,-13.903132629406887,-13.726401146892938,-13.381494525870066,-12.945187380054973,-13.118893315333306,-12.675093535925427,-12.933660081606448,-12.998205762354464,-12.971528267196891,-12.569994669976522,-13.367329547612817,-13.576143562448724,-13.55449892024435,-13.384573918802039,-13.765413913610464,-13.069213874317493,-13.106599697474678,-11.964077962711684,-12.894567486119447,-12.412408126998765,-12.453961722848364
IMP(349/137),-12.883091496215943,-12.489817786740911,-12.384285639244503,-12.878068139040824,-12.663514715545192,-12.82497813823931,-12.389845164586403,-12.060421158800162,-11.199656202884253,-11.211476793722364,-11.405256002251127,-11.392894616241506,-11.372360205192734,-11.690777237162218,-11.730609683289284,-11.819432858993626,-11.825085421752345,-13.183375719734714,-12.01942224826416,-11.739586647008664,-11.509227515944977,-10.905379045343311,-10.73751529698897,-11.012605141415081
IMP(349/97),-15.185549726905082,-15.118835467540004,-14.886231203746512,-14.718627623332297,-14.639783347659494,-15.942215813523683,-14.538756988280301,-14.572899927621794,-13.930308023118258,-13.453449584028329,-13.739181630238082,-13.615287037577954,-13.828280760912152,-14.134988118860745,-14.482386089240523,-14.163085725035705,-14.807321142276505,-15.527846383273165,-14.443229957170736,-14.309701383322507,-13.823502038288904,-13.219693956120798,-13.075167744169349,-13.362351180442205
SAH(385/136)N,-7.313849230126677,-7.540762696810622,-7.954196310386875,-8.004031754019051,-8.019444417821688,-8.529051714283924,-8.447164278769627,-8.336398577695695,-8.372728101894594,-8.091582307759744,-8.001991297819092,-7.5959614996704135,-7.471832722448415,-7.631419086536502,-7.6228384085056415,-7.7691074527006405,-7.8827745082020515,-8.147354589866984,-7.8145265774598585,-7.9643038381074565,-8.2058727588298,-7.922671178299097,-7.3052707509337544,-7.573782955648219
SAH(385/134)N,-7.260319833709882,-7.545746104324877,-7.9398410174098055,-8.04037360108277,-8.188420589870452,-8.356736165416617,-8.329512690115354,-8.299640027685578,-8.466510248215211,-7.954078784009808,-7.8013974667612045,-7.66223471908958,-7.3745355210935,-7.588714635582264,-7.665184699215237,-7.522946865431243,-7.946199888343685,-8.357073181168321,-8.258938678872216,-8.009391727635995,-8.214434772333226,-8.068989566789076,-7.488134808083564,-7.528518221912436
citrulline(176/159),-8.283825457465289,-8.45168265785414,-8.596885323562542,-8.696483120425935,-8.871319600658595,-8.92396410896746,-8.860723683187489,-8.845032125201477,-7.4981217369676845,-7.580406758903482,-7.541826407127002,-7.502259911390907,-7.944722669134257,-8.405069330187608,-8.54337479672689,-8.846141037662598,-8.78417747817214,-8.889681305576296,-9.013967818172052,-8.794512857512258,-7.0694629307637555,-7.665913110647922,-7.592125026615573,-7.44909105995796
citrulline(176/70),-8.113181803434822,-8.1357092861044,-8.401730773703912,-8.462017866788912,-8.525211693276106,-8.612674534526445,-8.588870330498423,-8.537922745025659,-7.536940985858212,-7.4185908268166765,-7.639457725877208,-7.434402824145775,-7.807694419656745,-8.189680296588923,-8.384768968457594,-8.615925257026932,-8.503157326864983,-8.733123527871811,-8.746403753857745,-8.552263017830624,-7.105263652191603,-7.682169001405841,-7.6143892808340565,-7.483391517581478
cytosine(112/95),-14.737059701084624,-12.46295118088823,-12.713166494773631,-12.6395560523411,-13.320627002022185,-14.105714545806562,-14.0811231207054,-13.957563777857118,-13.589602721200267,-15.070120944476823,-14.107788099353458,-13.287712379549449,-14.539756380324308,-12.91847856988373,-12.603739872997128,-13.213711798105672,-13.164137694430917,-13.678903136873926,-14.04056101532231,-13.263666905582799,-14.433876958183074,-13.62213141862001,-13.52352531664822,-13.37517522079979
guanosine(284/152),-12.78460163281658,-11.40299316493955,-11.984588686100144,-12.124982879511341,-11.94639003386878,-12.34332635476045,-11.963709956424228,-11.653967505742013,-12.679399391550913,-12.517579921448045,-12.774240921199263,-12.39896913065119,-11.982857798021028,-11.453135988756822,-12.104707551063147,-12.133541449421688,-12.247233310194378,-12.150208855799514,-12.335895913059415,-11.752077591191862,-12.357838465940091,-12.82376527978966,-12.451211111832329,-12.833801988626314
guanosine(284/135),-14.102872704095853,-13.061284444977845,-13.452457141886082,-13.224518553062255,-13.388798504663765,-13.149107141319943,-13.014336029494196,-12.838727548347268,-14.007960578770723,-13.86097954663823,-14.26585294558571,-13.480357457491845,-13.195266130784855,-12.890822226980864,-13.335806667750495,-13.377210530388552,-13.384736833944315,-13.194602975157968,-13.40846453901006,-13.063589070133885,-13.552854448345235,-14.038005505362648,-13.701224024597332,-13.741245870930355
inosine(269/137),-12.74131753508778,-11.894048531063172,-12.345957520585403,-12.393799637939141,-12.684783332298844,-12.992705583977376,-12.777296832193347,-12.188176705998535,-11.552765953019895,-11.23824370328515,-11.549645911586301,-10.943416471633633,-11.643856189774725,-11.609640474436812,-12.120417634151808,-11.875389264967641,-12.347583835526848,-12.90920075629572,-12.771034618394769,-12.454609688294193,-10.548116529338571,-10.364333661152362,-11.302096297712106,-11.219634137520133
inosine(269/110),-15.53382469273807,-15.125561330728317,-15.124955202174128,-15.83652587679764,-15.631499908400551,-15.29988709349555,-16.035094589660993,-14.689074941931217,-14.68470342341084,-13.964442866582285,-14.56091443462039,-13.853084151912725,-14.705581469611456,-14.898145567786724,-14.802285552379209,-15.556398453159833,-15.052309092692846,-16.158979065427246,-15.153083705719702,-14.82497813823931,-13.287712379549449,-13.597256749980978,-14.162754109118628,-14.254159819838423
uridine(245/113),-12.259143227352679,-12.065319958213001,-12.618750892881526,-12.612334583606074,-12.516446327759724,-12.833801988626314,-12.548672457145384,-12.657661989299756,-13.16218149746559,-13.571019180409504,-13.438492331725058,-13.12784104277106,-12.782718183531708,-11.99984612073572,-12.323631953804393,-12.21887350322145,-12.235873448029832,-12.355399187061025,-12.515379742926571,-12.176905593663514,-12.951116234873252,-13.26794912472802,-13.444813340634179,-13.0429787904586
FMN(457/243)N,-9.476356760006507,-9.09861996736918,-9.35773817082789,-9.306355290966902,-9.350895286827557,-9.443363250009643,-9.336482244930195,-9.24096412035797,-9.18919161637517,-8.841968417688271,-8.875398048204982,-8.961226002699783,-8.997633150701427,-9.117093607937052,-8.646883882472293,-8.697121339874913,-9.091016441195466,-9.337577005542524,-9.277317208187071,-9.169048393624479,-9.399249735853196,-9.135332061617772,-9.157986206391234,-8.920348330029954
FMN(457/172)N,-10.191296047842714,-10.056757944709577,-10.258202497276976,-9.760265681890035,-10.231748021534553,-10.295017180172684,-10.23857765695821,-10.085828137427958,-9.604229115654014,-9.722969145572252,-10.03260239123464,-9.694656196781956,-9.871297417806797,-9.657661989299756,-10.053058105926452,-9.879226465109383,-10.177807376026353,-10.320252907623384,-10.408914090970283,-10.16564179218123,-10.105313049953113,-10.162747519198172,-9.54378283763348,-9.756118934251646
FAD(786/348)N,-7.4059674321151086,-6.942594657290197,-7.146841388329271,-7.306355290966901,-7.389627681316272,-7.635138972673616,-7.519676778553995,-7.336398577695696,-7.362674437230671,-7.14049190824069,-7.20721643601067,-7.148895146198932,-7.044268125293407,-6.9257496228598345,-6.894243219325316,-7.129283016944966,-7.262061982531693,-7.3327438518065815,-7.358148282800116,-7.27701340296544,-7.493010029062797,-7.2182935106331705,-7.049615875465558,-7.069593078632592
FAD(786/136)N,-7.628359853451556,-7.520999441989191,-7.6673151625987135,-7.803334403781921,-7.646785520813396,-7.8269565799647705,-7.785688884187684,-7.498780816920745,-7.649956389311143,-7.611891850138646,-7.6191941355404555,-7.52137218324973,-7.328241868819565,-7.387080774412613,-7.4227605730567285,-7.506073046866847,-7.539290269948242,-7.912889336229962,-7.667901663741376,-7.770734251936762,-8.014295157843906,-7.613985660192587,-7.433480733213495,-7.473864147042367
acetyl-CoA(810/303)N,-8.194943824857859,-7.9927513322623565,-8.500020417201073,-8.834904482782791,-7.92396410896746,-8.550746785383243,-7.773814783899392,-7.374118243644854,-6.777711936509515,-6.961383584633041,-6.83295220063605,-6.94388480309072,-7.313134976429357,-7.688250309133178,-7.652958396881977,-7.414012493878079,-7.503070082035489,-8.78856120122776,-7.755364504991715,-7.43720783163614,-6.727168945499202,-6.897264571300553,-6.965784284662087,-7.135935573461288
acetyl-CoA(810/159)N,-10.809425412499069,-10.345632355478632,-11.158429362604483,-11.04037360108277,-9.897207650725065,-11.32461196236098,-9.773814783899393,-9.752056724452766,-8.928231538779235,-8.977585536894438,-8.865212564358648,-9.066624974168915,-9.223787490834074,-9.944089213562767,-9.587505335393361,-10.067738927676865,-9.816083452115103,-10.167867187192696,-9.608523116662443,-9.444413601368993,-8.562358075753531,-9.060907220491217,-9.204819371201104,-9.269202104324753
NADP(H)(744/136)N,-7.047513461202632,-7.185396410204753,-7.0055954628935195,-7.115924634089947,-7.0118711981168875,-6.817063775206338,-6.8811848814160435,-6.573603993677631,-6.362674437230671,-6.261507309202055,-6.184424571137427,-6.1883035307571665,-6.33585505292944,-6.697943705337022,-6.649917942561926,-6.749115977513175,-6.814603005560472,-6.9201209054610375,-6.66185261906857,-6.338014475097365,-6.436827193669672,-6.220542451136732,-6.174026217655501,-6.192179684100908
NADP(H)(744/232)N,-10.75995673623477,-10.172235162129514,-10.35773817082789,-10.344016342942384,-10.957031810653124,-10.343421812135738,-10.264928983905161,-9.75454198784236,-10.19274943578836,-9.633900471072405,-9.529144530898032,-9.271444766057412,-9.844986140690951,-9.886795988515258,-9.580541387643597,-10.177450299405477,-9.907811059139375,-10.58865477395943,-10.005064272323898,-9.907720309741089,-9.791689177919118,-9.529029190650329,-9.532250441765854,-9.234259407343394
ADP(428/136)N,-3.2880532292493396,-3.2746223801090055,-3.267695783203657,-3.2064508774674265,-3.3514925524295007,-3.293073232215177,-3.402484448935759,-3.232603165323395,-3.2362567539800944,-2.9830578509815737,-2.9462894132552324,-2.6294707618606643,-3.127708881446856,-3.3471286490125047,-3.0956522390636865,-3.3405038241425027,-3.456149034647996,-3.463327961616726,-3.3429458761564455,-3.2984213420027326,-3.6737993029172706,-3.217170353674233,-3.0849829179222295,-2.892481536597011
ADP(428/119)N,-5.64229904440943,-5.643856189774724,-5.589623878091019,-5.591688363909469,-5.806301817232223,-5.831928537927296,-5.91338923290726,-5.684745020887591,-5.714017261192126,-5.41601725825768,-5.321928094887363,-5.102146887007453,-5.600416928509827,-5.839180367913002,-5.4384138373682145,-5.827302330870656,-6.036070918668622,-5.905693834825758,-5.96466692688772,-5.805105243258202,-6.220889794470525,-5.666672085026937,-5.51058965891126,-5.353033695128223
CMP(324/112)N,-8.854868383260236,-8.87518173588118,-8.521236903110768,-9.086747263064233,-9.437522371420583,-9.759722064266215,-9.979356304235615,-9.639830328965669,-9.583064505655972,-9.191117981310658,-8.944182030176876,-8.555319515173068,-9.046764858032306,-8.951800055226386,-8.519333832751782,-8.622482538982158,-9.112684358493468,-9.061689997636668,-9.153328490911617,-9.401709150414755,-9.771333354636505,-9.453023163618663,-8.832517753798623,-9.397612787246837
CMP(324/95)N,-11.141172568416877,-10.887781772660814,-11.080776806952018,-11.628283385854264,-11.123325561648567,-12.548999123096976,-11.928448133389114,-11.658326672583058,-11.411584037711618,-11.705691154140416,-11.624092934953294,-11.066624974168915,-11.289288234474988,-11.293971370021131,-10.659058596418395,-11.145741439678138,-11.849043650889502,-11.924477310505173,-11.368947683652639,-11.78503778996626,-12.571128285381263,-12.085291379118177,-11.303309234600468,-12.209043121734558
asparagine(133/74),-6.025018823415546,-5.889364543023505,-6,-5.862293150896915,-5.7485221025575814,-5.889508517380282,-5.849683738202042,-5.899995982530109,-6.048783661408727,-6.117868999280019,-6.1553234517366615,-6.210671343785622,-5.9992442006074125,-5.897552731029182,-6.080222198494081,-5.687577567204043,-5.731935347890638,-5.808552676415226,-5.554290804978739,-5.986671651135911,-6.163808699263257,-5.893671306576545,-5.952273998255847,-6.150863814988673
asparagine(133/87),-6.600879117029449,-6.2388723551598035,-6.383733379360834,-6.264914488997795,-6.348508693990679,-6.385687539112747,-6.206700284511161,-6.374118243644854,-6.4964258261194985,-6.611891850138646,-6.556393348524385,-6.680850397256926,-6.546422038869098,-6.356053878791989,-6.379310317023331,-6.146612895482884,-6.1551467786151814,-6.323125849244985,-5.962806584862191,-6.302507472707649,-6.548760472352809,-6.313501817044288,-6.539158811108031,-6.6205140059932095
dAMP(332/136)N,-5.753890735535416,-6.0202320686844635,-6.096215315259303,-5.961596487698654,-6.287803831170087,-6.133661457455541,-6.184915868619066,-6.138817233350518,-6.148895146198932,-5.750545389924676,-5.797933611457633,-5.648428919564549,-5.57616938226315,-5.650115180246407,-5.711978910694177,-5.537160724650944,-5.622651697788161,-5.790216617405822,-5.540351614020865,-5.468346343445045,-5.828675065576627,-5.508549385201988,-5.375660078825152,-5.481931428310481
UDP(405/97)N,-4.767405542009897,-4.203986837515945,-4.264897149850984,-4.283306800860055,-4.3307339922627035,-4.46585788779673,-4.3658157388883625,-4.359857550519685,-4.352690348658049,-4.360640501221307,-4.479469371873843,-4.403316421728017,-4.412939033394846,-4.23703919730085,-4.2141490016989955,-4.223828653451967,-4.338453991978241,-4.414638468702136,-4.364274385596957,-4.3548882936617606,-4.390006336916679,-4.4026159404529235,-4.539158811108031,-4.384194626614684
UDP(405/69)N,-8.521444649535045,-7.985962166599717,-7.947000808982671,-7.913616458796832,-7.875054508486514,-7.97308908528532,-7.890770930245242,-7.954311500218139,-7.9476369379518275,-8.10770197312302,-8.092446248764595,-7.917889594557775,-8.048431750234943,-7.866248611111173,-7.848214688280911,-7.887943682210492,-7.792576699230473,-8.199193521386603,-8.039157470992306,-7.8573886341909445,-7.805852295191681,-7.937392684005863,-8.21954087690787,-7.91596988951938
UDP-glucose(584/405)N,-5.047513461202632,-4.279802619214686,-4.351311901668457,-4.34447066353845,-4.566932213124182,-4.459431618637297,-4.506107080009916,-4.562674433519372,-4.718818247455947,-4.499956076757576,-4.664209251730892,-4.633242515749873,-4.446886365318184,-4.284933887405161,-4.312882955284356,-4.349882156458364,-4.385759706756597,-4.506896976554125,-4.640878489974829,-4.324893553363924,-4.529936598061155,-4.494874448304912,-4.659453044825743,-4.543918315206182
UDP-glucose(584/97)N,-5.2226001677607234,-4.740532209186399,-4.399607458709238,-4.493951562213672,-4.573884973765948,-4.734053998746303,-4.594721467183485,-4.632383405330776,-4.687109387728609,-4.624882688658406,-4.77902965373275,-4.853119339167538,-4.693526332901309,-4.445756681740221,-4.554437633707698,-4.54432051622381,-4.624271793456323,-4.642360393849243,-4.797847836313228,-4.494818554806236,-4.833612988392294,-4.738979125603855,-4.807975569535832,-4.699836458654615
UDP-N-acetylglucosamine(608/204)N,-5.343906463982857,-5.553253640993818,-5.321928094887363,-4.898527122673892,-4.824428435416546,-4.978592060962707,-5.106499621300679,-5.301910201310405,-5.340306624202217,-5.454152387144451,-5,-5.144582153327849,-5.328241868819565,-5.5341555367925865,-5.20854629546962,-4.900751458511111,-4.880836703960559,-5.085070311612642,-5.031337966533007,-5.089834720191315,-5.626612617472828,-5.564583420116317,-4.963846480420594,-5.125366331751101
UDP-N-acetylglucosamine(608/138)N,-5.94605547552069,-6.1489191433220105,-6.00186274401719,-5.525800428253012,-5.4860122177406145,-5.615001327102539,-5.71019868460342,-6.067558550180696,-6.199444088362367,-6.061834964365691,-5.7369655941662066,-5.9799303411587115,-5.936165517984032,-6.330698304515095,-5.97374557036477,-5.508871680219521,-5.4648312777477965,-5.678694613276149,-5.717229376104944,-5.76750313067375,-6.0734224628061515,-6.060907220491217,-5.75005559360665,-5.752536215297926
glucosamine(180/162)N,-1.4202401556235118,-1.6844981742720706,-1.6413133551025199,-1.7538394127306023,-1.5617395439038593,-1.5589672921882116,-1.7031439270694704,-1.5763493704164482,-1.5941225000066321,-1.5997292114300683,-1.47427670265352,-1.5578263707836422,-1.4383243518147595,-1.4254842867139597,-1.4969660197233272,-1.533594109630752,-1.4926749106731099,-1.4699458403812333,-1.5613112326565108,-1.5527385307354173,-1.5199525094885322,-1.5970860598036458,-1.434822151293296,-1.5091528970455053
glucosamine(180/72)N,-9.49422318080002,-9.393343704195603,-9.286985397906005,-9.52168431978078,-9.330027539115042,-9.533364707155007,-9.46042617817855,-9.209937224737345,-9.464358577360162,-9.133874029476182,-9.360240906518479,-9.445136597422644,-9.089026082503887,-9.120565799843858,-9.539449194048858,-9.233748879115794,-9.458459195335196,-9.462931852601958,-9.078903649785063,-9.277013402965439,-9.155541083279656,-9.239117208170043,-9.291595814036677,-9.051871308672814
threonine(120/74)N,-5.893245054973292,-6.137589019322622,-6.1162530684958485,-6.337670831433109,-6.1651337373345365,-6.445393785237014,-6.333864714655061,-6.425170909769437,-5.538246001814126,-5.935976977634497,-5.815336657719079,-6.138136744062667,-6.154385050543722,-6.015824967161683,-6.078177272509056,-5.999630914156289,-6.036070918668622,-6.239332912239817,-5.851912993349967,-6.367063007607864,-5.698359574338235,-5.655979748857214,-5.770233475544281,-5.800492672099445
N-acetylglucosamine-1-phosphate(302/204)N,-12.831967981150157,-14.320133857241826,-14.832517753798623,-13.462889279914634,-14.757422784960964,-14.763263663550024,-12.656664792065728,-13.752553434748908,-12.854527533560345,-12.547811494358696,-13.10677438538472,-12.854527533560345,-13.631061140759222,-13.319282458550319,-13.092800694635109,-12.846006929808526,-12.746117388137813,-13.69677597778366,-14.730842185857647,-13.128027500381451,-13.152576301926183,-12.873429625273898,-12.714171057908118,-12.683371145454121
N-acetylglucosamine-1-phosphate(302/138)N,-14.666847331843288,-14.277065135349941,-14.175819499478552,-13.803084608085532,-14.1833076664768,-15.796053598667694,-13.844582573241253,-14.179563575693827,-14.70072219748131,-13.723465855868392,-14.179909090014934,-15.73351213259898,-13.623090429650643,-13.046704280045654,-13.68173209755921,-13.665301465177656,-13.236066773998749,-14.724868284813013,-14.14587968513649,-15.772546845783063,-14.774874953920312,-15.74563569168147,-13.328620323129655,-14.123093508915943
N-acetylglucosamine-6-phosphate(302/284)N,-11.228195630654243,-12.274415556935992,-10.571252440817885,-10.932617420726888,-10.850532189352444,-11.209709867548176,-11.397123596270031,-12.357022249821547,-11.262070496292266,-11.010545735668837,-10.08905565956382,-10.659770679138099,-11.083888884051845,-10.583913649318443,-9.83849017838909,-10.220842894918857,-11.624920341473938,-11.602549215617811,-11.734900402432,-11.26420562666482,-11.147320576474687,-11.19422575067134,-9.634578376186713,-10.51410777898827
N-acetylglucosamine-6-phosphate(302/126)N,-12.827431200553386,-12.522177633186471,-11.068231553632904,-11.691609321223092,-12.253016638288203,-14.140965011555895,-13.255651170317151,-12.738709784610846,-12.684602532118033,-12.384941250450334,-10.448725848442734,-11.330965577503333,-12.621104613726798,-13.303411065907436,-11.462750304385414,-11.553826178315216,-12.441908019071349,-11.983855857584105,-11.09674496254525,-12.900340779375492,-12.955987635995083,-13.090547104569671,-10.299394184597086,-11.16681488634526
deoxyadenosine(252/136),-7.928868964704013,-8.426051037933929,-8.911551972978382,-8.913616458796833,-8.861379571589437,-9.242876731483376,-9.263267849535241,-9.078025549231764,-8.578403128286109,-8.995470415206738,-9.139016659368034,-8.352690348658049,-8.385027894911142,-8.529820946528694,-8.56442172228032,-8.472906182931649,-8.763721836558288,-8.775385812480026,-8.980765676200502,-9.000260715883865,-8.664237689772746,-8.73736807569787,-8.710527229420013,-8.725147547183802
deoxyadenosine(252/119),-10.681101315523529,-10.40960468456996,-11.39641863899195,-11.889548698835002,-11.348985696818927,-11.425215903299385,-11.741077997487393,-11.442597981527621,-11.694656196781956,-11.397568858778085,-11.21643496604005,-10.854527533560345,-10.793760817335777,-10.698592253354636,-11.429001513030874,-10.404600169540739,-11.40401141131282,-11.178233902750957,-11.425215903299385,-11.041813205328372,-10.889761300707045,-11.415439980810508,-11.190246570113832,-11.274797567218272
CoA(768/261)N,-9.055781077186232,-8.992751332262356,-8.790697578103996,-9.07916608407983,-9.027057601931563,-9.362480147951421,-9.243482007429227,-9.115868900376437,-9.39714665448781,-9.204923780835689,-9.276870819902022,-9.344752529233409,-8.675705055814065,-8.94716860649474,-8.841261927639144,-8.709945380232497,-9.110866217054488,-9.44613172050379,-9.295932886354418,-9.13201101429995,-9.733923435577099,-9.185412680865031,-9.112625672991358,-8.92767539017166
