Symbol,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24
cGMP(346/135),-15.865089006232438,-15.512050984409939,-15.830921428911179,-15.55291620126419,-15.760483169479357,-15.761476974940505,-15.703534290780361,-15.632862203166276,-16.378193905689308,-15.448411748117966,-15.937021935941306,-15.64272983200767,-14.772290812081371,-15.418627682973893,-15.659315817814068,-15.808268356381438,-15.29737727125532,-15.481378095115268,-15.243587168138564,-15.40795455009859,-16.18029063714117,-15.500302401058487,-16.062789389457283,-16.334533236302445
spermine(203/112),-15.568728347622248,-15.191192765643533,-15.460758661283894,-15.597477584769399,-15.75482254842812,-15.71294479327779,-15.288608970757565,-15.452720653355986,-15.719741917678986,-15.444201417946921,-15.630200829138813,-15.226943652426131,-16.685876060263897,-15.048900115034515,-15.68369935160261,-15.791972733453008,-16.228690390023857,-15.294665977159177,-16.199467245382294,-16.13600187611055,-15.492163781180857,-15.769212690478195,-15.623912223812146,-15.561943732405515
pyridoxal-phosphate(248/150),-11.40391691886176,-10.973682916812342,-11.001478089664431,-11.116597081410434,-11.192260117800814,-11.199594499863135,-11.167031831054238,-11.075810379644741,-11.13534887200141,-10.848585826923593,-10.89530503954494,-10.647205435868806,-10.8974169543559,-10.84609342450504,-10.723253433835001,-11.080397921645671,-11.171372776810205,-11.196918388592914,-10.839626051072456,-10.862499997883726,-11.151057410128974,-10.90053805431871,-10.72010763906844,-10.690677046527718
pyridoxal-phosphate(248/94),-12.913915078223862,-12.57823167076051,-12.728713635882816,-12.866074556904715,-12.645947022939895,-12.765635812692235,-12.870033232147206,-12.739774458039575,-12.558965094513722,-12.366974556115238,-12.328905504413273,-12.233217160477283,-12.20024953829911,-12.347739138080042,-12.314859856536863,-12.677831984554187,-12.744216757406095,-12.68076797173161,-12.394106975878142,-12.432315331003869,-12.593357058260326,-12.409995628832192,-12.196721841616705,-12.154624146287508
UMP(325/97),-11.63815678456597,-11.960494683938826,-11.633339980942248,-11.844956219312257,-11.964682678524273,-12.244434537800883,-12.687731132036639,-12.480197726226445,-12.20404737401724,-12.306333183294862,-11.850786524654813,-11.605039553702552,-12.225428101295106,-11.7377187811054,-10.844549918249488,-11.39411877887992,-11.863423284850489,-11.810185312452857,-11.916536671964435,-12.17951632967655,-12.27174111813416,-11.84232047913415,-11.71901543145022,-11.706796711890995
UMP(325/213),-15.515771637930673,-15.34288663022723,-14.897287403371907,-15.058382480588755,-15.95382121395587,-15.983024173306339,-15.837704688822916,-15.658714348419743,-15.663096262137058,-15.47011464144059,-15.536523672383494,-15.571729575202937,-16.127247707356204,-15.105562233536025,-14.71971075617264,-14.65261404090103,-15.254228736608068,-15.494707891904989,-16.170139725469372,-16.042368153238012,-16.676451825013306,-15.49396832554383,-15.676468091485283,-15.797099105663872
N-acetyl-glucosamine(222/138),-16.021454100063384,-15.879500184073105,-15.687117829068194,-15.33181944241913,-15.242387085710748,-15.363431976115578,-15.458385879916666,-15.134062441588275,-15.249597571025982,-16.052362089795928,-16.51960236256303,-16.202092421510166,-15.832917171032872,-15.239189269564548,-16.17114144149091,-16.121859929589192,-15.293654409706619,-15.437331005672327,-15.213774034230424,-15.361556536734506,-15.672282160155873,-15.426471710822899,-16.002697264718172,-16.237671697049855
nicotinamide(123/80),-11.268852337659748,-10.99266403236058,-11.041029234498328,-11.07122638906368,-11.152671922710757,-11.121783115289055,-11.218351588668645,-11.065357102021961,-11.185463688642862,-10.812040324992822,-10.893669790069318,-10.664821121680317,-10.88532726036049,-10.858517083107815,-10.989165454019457,-11.003385271362607,-10.921491905287857,-10.958177372265174,-10.666198862647938,-10.80474951163834,-10.86426265364935,-10.726528152258805,-10.593261940346295,-10.565981299078404
nicotinamide(123/78),-13.097959523001455,-12.99226932672343,-12.785029114472996,-12.806550924373607,-12.63515191966449,-12.766247106462176,-12.738071613454377,-12.699789330615525,-12.913662096619973,-12.69711099128117,-12.599111993931936,-12.299014381163275,-12.444437883236903,-12.549154157885583,-12.765059462901611,-12.65049022102069,-12.545073999515886,-12.628092420720225,-12.154514268719623,-12.299713365802864,-12.459278228583878,-12.665179418841433,-12.450914217246588,-12.388114276507286
arginine(175/70)A,-4.360491527147701,-4.426840882319854,-4.337801852426682,-4.401841799089623,-4.472781924813996,-4.504121176560699,-4.5277295083490525,-4.4850983043227215,-4.41741339497502,-4.346798745698516,-4.334342690523419,-4.288063181957089,-4.3588997286916715,-4.435812558515025,-4.442094717906792,-4.572939930162295,-4.596086768659218,-4.719407546352346,-4.6241571582762475,-4.658226421978974,-4.5055298853244725,-4.394439995333105,-4.34191384788705,-4.3317758808437095
arginine(175/116)A,-5.907292254757265,-5.954554955342512,-5.869898137004838,-5.913785710647166,-6.0474286097580165,-6.050754249086177,-6.044539058205669,-6.003195240226283,-5.946223285363265,-5.888755354942342,-5.88034190067188,-5.785259680085261,-5.926138480201797,-5.841305607237498,-5.925559308849909,-6.076304263183122,-6.115777756773247,-6.253352602873286,-6.170102747002442,-6.1689111302712725,-6.014812677673366,-5.9496344288561,-5.891613968805955,-5.877744249949002
histidine(156/110)A,-7.425249717399031,-7.310551485074877,-7.139645886925067,-7.077998795472015,-7.162880841854569,-7.089407642186802,-7.168439524713439,-7.0530246070402995,-7.013902601837992,-7.110856251160575,-7.25973495141533,-7.254961382542632,-7.421960478734418,-7.156329121224426,-7.036261676775249,-7.169175744068479,-7.185221204383475,-7.266656365163615,-7.023925393175318,-7.051297329808207,-7.029405725091328,-7.173529684164925,-7.262381145624326,-7.276713380600192
histidine(156/83)A,-9.5739172597887,-9.479926364105983,-9.267628552379934,-9.184537229670852,-9.304433806761695,-9.189637219826489,-9.251684745113462,-9.127881381218335,-9.106918434903372,-9.357120264869012,-9.342360591006392,-9.379298208224508,-9.612903261445812,-9.415153593556852,-9.222587137518492,-9.312626532944128,-9.45140706178859,-9.42702691370496,-9.17781451546133,-9.208790056417033,-9.167350301663939,-9.28119566919767,-9.394223542748414,-9.41726377990899
isoleucine(132/69),-8.452507500144957,-8.469996864366173,-8.25676442048162,-8.308972883591586,-8.208064323847116,-8.204961839266058,-8.198181572262637,-8.25326173704859,-8.313752499205327,-8.746532837102523,-8.745429359308408,-8.858203169905728,-8.965784284662087,-8.295920337037616,-8.19572715243054,-8.133347815051783,-8.13339452634854,-7.985912858012427,-8.13840768485775,-8.1748910983082,-8.30111831591366,-8.539127843623143,-8.720035121787724,-8.757314239558008
phenylalanine(166/120),-5.9724175978441245,-6.065735917819677,-6.20294690601011,-6.200201550710714,-6.3275996388290645,-6.379196195777674,-6.3072526779742875,-6.32194029327447,-6.504143917227561,-6.706851442208732,-6.781637063683361,-6.720612079333049,-6.455194625750827,-6.219433525215211,-6.285928360584842,-6.280002254280088,-6.3386971301801935,-6.450504817119373,-6.3478973179787666,-6.540203594186956,-6.579999980879597,-6.703527139788766,-6.73284243620652,-6.731319031025064
phenylalanine(166/103),-7.230224349535049,-7.347610502094462,-7.478377416148964,-7.514615514136193,-7.630770704019147,-7.68149055450384,-7.5734357154022,-7.628154079486344,-7.859513427690554,-7.931882112852946,-8.11626436217346,-8.0571668567644,-7.767844907050178,-7.561373177495138,-7.626975494922517,-7.6177102746005625,-7.6676105885939245,-7.768244383922462,-7.665209107198153,-7.807030525790309,-7.886395774466857,-8.036193723629664,-8.022202736682532,-8.008853006553974
proline(116/70),-6.052275323656691,-6.138136479042419,-6.097284990699515,-6.0330470771915135,-6.030243897487704,-5.992724441277098,-5.9693393891172954,-6.022742688888337,-5.706644944582003,-5.725229099947357,-5.850333867466185,-5.976176182055132,-6.146356530303908,-6.243592861994928,-6.1896535071043015,-6.061996727846417,-5.994113655005299,-5.987723874670764,-6.077236520835985,-5.919410510647947,-5.621153164715132,-5.755084451568942,-5.908318606343554,-5.93876111089554
proline(116/69),-9.785163549419858,-9.882859501524761,-9.775501200181935,-9.773306803024015,-9.707427002547925,-9.750184459874268,-9.721410727871605,-9.732758653156738,-9.451715638866983,-9.39375106815485,-9.549830793575923,-9.641017446885193,-9.80531961246884,-9.916009592777074,-9.867066449650402,-9.741491937298301,-9.703312331309933,-9.700209056457505,-9.885861166536776,-9.636566053933239,-9.348574984832194,-9.417211792722242,-9.611777280289619,-9.660929703133666
serine(106/60),-8.991726263753824,-9.243285554547985,-9.274807522063194,-9.218343560904895,-9.366269320313226,-9.228493766920616,-9.161376195055839,-9.14465770337111,-8.320947443332214,-8.276909505957159,-8.406970735749928,-8.52041556515499,-9.195266130784855,-9.277043821160232,-9.314734091468809,-9.325309892277467,-9.356268514673477,-9.413066397515353,-9.129898273438888,-8.503035630080825,-8.261409469881837,-8.435441725055314,-8.442988895155425,-8.434337293267932
tyrosine(182/136),-8.061722912325584,-8.175943339009718,-8.09920645812205,-8.108372781402664,-8.259933583842734,-8.244006412227344,-8.063988398604586,-8.145363131602434,-8.421643034474616,-8.722305969116002,-8.877890959540249,-8.747729174233712,-8.442222328605075,-8.139619640146806,-8.068366888925688,-8.175119333046059,-8.300934847388627,-8.327103735243872,-8.079232150128576,-8.208301313026523,-8.404243654522395,-8.652108395161699,-8.73777711202352,-8.746859881920843
tyrosine(182/91),-8.38105529513486,-8.310660521969437,-8.292296384047239,-8.360178581748604,-8.465038937210952,-8.527454617780037,-8.336568540779355,-8.375001241247416,-8.555007391362176,-8.91447689557206,-9.090012208944817,-8.890943816781128,-8.673868758841165,-8.345765843446129,-8.303558313204396,-8.38431760749386,-8.493813971021796,-8.519680418490996,-8.2617319615379,-8.390699603792278,-8.64251261658262,-8.94868835681175,-8.947019431446211,-8.929864710407145
leucine(132/44),-8.730062845169652,-9.14455944810319,-8.914447411285629,-8.931186927499853,-8.768078872774018,-8.71894383604683,-8.77001482998769,-8.832538210795663,-8.606104389942548,-8.879243702253762,-8.989406287179419,-9.138538879612245,-9.318537505686589,-8.861176213333339,-8.701527311504249,-8.618053714428761,-8.721887373507062,-8.515244262272128,-8.698669383032469,-8.508995588503835,-8.506199663634034,-8.649305594814487,-8.854274311387433,-8.906405737583155
glutamate(148/84),-2.5953664490165798,-2.338833341770595,-2.246711327823261,-2.213787193127875,-2.227543004885547,-2.243912116312114,-2.2775059973816996,-2.245868800702597,-2.313777903965922,-2.5096960497643184,-2.542023674975271,-2.4836170165825475,-2.4436066514756147,-2.278657660211395,-2.204858570464579,-2.157887970398151,-2.2001582566109357,-2.2059796108738774,-2.201907577834726,-2.36305504660197,-2.3722358431470414,-2.4235227737251828,-2.4574439340509993,-2.4618583560318372
glutamate(148/130),-3.745077761419235,-3.5516009677200566,-3.4768946904695213,-3.437189960526015,-3.414594291783728,-3.452576444316471,-3.492867110624449,-3.472449026493973,-3.5258040182114394,-3.6964438191646876,-3.7926584181559213,-3.747107751139142,-3.667923949736555,-3.4796452864418104,-3.4043265882879568,-3.3556576306346773,-3.4126562489135654,-3.439213444508941,-3.443964826661018,-3.587769956819631,-3.593976220329808,-3.6857645740255767,-3.6825427911917448,-3.6744878084283883
tryptophan(205/188),-8.692690490495002,-8.699022125199782,-8.694598559980314,-8.736347575547772,-8.807408020690831,-8.80662185537337,-8.704762868687322,-8.670463308363495,-8.747548456541814,-9.011202702193877,-9.176104484684224,-9.132028159819852,-8.853574781076063,-8.776757196087058,-8.745840597137265,-8.7559688608790065,-8.918341481524738,-8.936545778487307,-8.59722773299601,-8.649080752805213,-8.770517058432272,-9.018146645402068,-9.103868304915572,-9.11240919838057
tryptophan(205/146),-9.422807571867478,-9.501421317636693,-9.421134553009411,-9.429089749024934,-9.453872622473876,-9.526023039686029,-9.39102975241716,-9.33887550420021,-9.352791345785056,-9.673807949705784,-9.812464156870154,-9.779991322714746,-9.59381550727513,-9.37371950096734,-9.377227423872014,-9.391132337931193,-9.543578566798688,-9.654928005675437,-9.224939048380588,-9.277476105831022,-9.524327254149124,-9.820254174235986,-9.837630942550932,-9.82717904643258
valine(118/72)A,-4.82104229523078,-4.90365297987447,-5.006132836049533,-4.931351586737003,-4.808020245936851,-4.754200993539886,-4.656358822597624,-4.722867070272429,-4.857139532568498,-4.901416424687789,-4.9944818466521586,-5.094405990609751,-4.974501501763196,-4.96957739429832,-4.971055942219274,-4.836179624319657,-4.797619907471587,-4.70787174613747,-4.670787213942698,-4.636143900679283,-4.777806644441571,-4.829338980957953,-4.987307814190282,-5.0329568998699425
valine(118/55)A,-6.654699998410966,-6.710161282355079,-6.788646095217007,-6.786331410738273,-6.640736144486281,-6.5592910586663304,-6.554340977841178,-6.595037809719717,-6.642328351098009,-6.726120275962264,-6.792457344038921,-6.8522030564323,-6.742771215847412,-6.811381420988774,-6.81179835846987,-6.67881747104794,-6.575875950784075,-6.531157154201382,-6.500247047730965,-6.42730333124265,-6.58336388678834,-6.621507025858754,-6.80938186644765,-6.866248611111173
uracil(113/70),-13.093739179341839,-12.903322515371974,-12.88424741045355,-12.953652436807872,-13.27918914597628,-13.369993178211011,-13.021735236685753,-12.985238712424769,-12.126922598035685,-11.837528564025574,-11.920158176132327,-11.87915795609324,-12.450362717194007,-12.927104973601887,-13.069222212390484,-12.797429958728902,-13.140714151418587,-13.422134857880646,-13.025417327482304,-11.963417938180438,-11.783409458136186,-12.106667013000047,-11.903108901045874,-11.838234234941575
thymine(127/110),-16.174279854634317,-15.212947927947598,-15.25962003748019,-15.483795007848839,-15.082752473311874,-15.59526189257371,-14.969488159350941,-14.8697390695473,-13.778835776848538,-13.834056379506189,-14.016903504571456,-14.252863024993953,-13.480357457491845,-15.19968723369802,-15.197912357480298,-14.9089167405568,-14.755848155790968,-14.288021967853485,-15.080438652573122,-14.391772189494166,-13.967666983481896,-14.044636000222281,-13.73214951396631,-13.652709196328697
homocysteine(136/90)A,-12.354964498449542,-12.528873599969051,-12.582024258474524,-12.565855396405174,-12.75399051973328,-13.094606759420303,-13.56477198177588,-13.556452114000757,-12.703409761999362,-12.644735213835602,-12.929293809813384,-13.022153993841748,-12.137152702974069,-12.518491303246792,-13.065277720637049,-13.106862752382971,-13.283980402520962,-13.584666391172131,-13.102792946640848,-13.182604965418093,-12.88808032870691,-12.592461406980668,-12.63137369356601,-12.654494710221073
ornithine(133/70),-8.20280875152524,-8.290007248522507,-8.541613552362083,-8.675750331627167,-8.75374080055559,-8.69831346102773,-8.699885633141244,-8.632410807908647,-8.420302242617774,-8.07761246027321,-8.246283278246988,-8.073252038164767,-8.116609186909855,-8.392352168281898,-8.511009484236283,-8.778360584225704,-8.873225506931897,-8.944335070780776,-8.893431882505766,-8.715208408829568,-8.465410071467206,-8.25984187818799,-8.168293638388707,-8.153242915889148
ornithine(133/116),-8.502540872718987,-8.566088451509641,-8.732357314654541,-8.800156402290643,-8.929674225766535,-8.833889700516483,-8.822811450038536,-8.823490963814733,-8.685867265577942,-8.374971012512614,-8.539140602740742,-8.404435475325709,-8.402195434733498,-8.574512729309758,-8.708922462577316,-8.91771691815326,-8.901651761673596,-9.046387803504393,-8.890871359925782,-8.902306828236863,-8.813791989443866,-8.562784801673356,-8.44482532492621,-8.425973820333306
cytidine(244/112),-13.381286353419432,-12.327371374489235,-12.67726700450561,-12.668015494486925,-12.84155151167978,-12.975908824401687,-12.784742244542327,-12.75802189258216,-13.591114122022342,-13.879417616453624,-13.703699886486225,-13.359887246565085,-12.883322124470114,-12.236477002343998,-13.031588587459444,-12.692512489022699,-12.655259417198357,-12.997651415732975,-12.563841598529695,-12.956527891948653,-13.416070063372157,-13.76981520826809,-13.845031598011548,-13.844462345314778
cytidine(244/95),-16.168684499019136,-14.844496293552263,-14.87876540683163,-15.140095876500139,-15.270416022540616,-15.371266926469822,-14.922877198533207,-14.978554697406272,-15.66825292196252,-16.169565835061764,-16.51174731153569,-15.75136178424062,-15.21732305165805,-14.713295397723984,-15.851036854308928,-15.184113705871818,-14.972107409938,-15.447898556324484,-14.977344624241018,-15.581177502513553,-16.8698946484724,-15.635792165443497,-16.55504196409176,-17.10357880146257
aminolevulinicacid(132/114)A,-13.725363130602533,-13.291332410691929,-14.059290872679702,-14.498586700496947,-15.030161616188327,-15.66575796671777,-16.83739573592335,-16.040608064320256,-16.108417651442494,-15.507293179950905,-14.82689015293205,-14.564967616981157,-13.868335944546269,-13.559038683745621,-14.438101494411912,-15.049467857688928,-16.239793042582065,-15.790966571449221,-15.333164557666624,-15.584183772575559,-15.021195611443147,-14.757943177298047,-14.475390471354846,-14.412708038091317
GMP(364/152),-11.083742775285119,-10.461880355459312,-10.576805164894601,-10.67331218728351,-11.197961077628996,-11.192076201069682,-11.56420884999016,-11.5288915941188,-11.58803597376357,-11.242918939123589,-10.571704614770804,-10.011756769752589,-11.418073179237503,-10.810958459098982,-10.70993376750891,-11.290133426880066,-11.447284822157249,-11.302601739782771,-11.309581044398586,-11.661464792637535,-11.759921831909821,-11.235332988188585,-10.940972328037697,-10.890208510055354
GMP(364/135),-12.292272488058433,-11.968124280201032,-12.036517652085157,-12.205068416038248,-12.544983999861412,-12.526740448020462,-12.750717715542216,-12.655083957843637,-12.929040760770313,-12.396766580954482,-12.06092647646551,-11.47938887822797,-12.709839303614613,-12.13437854774898,-12.077324021541717,-12.603341160457683,-12.708677429192988,-12.780812881774441,-12.715040802645616,-13.061288772318253,-13.323850680434868,-12.593995980878528,-12.175990190624667,-12.105714545806562
homoserine(120/74),-7.933727268673202,-7.906038704457834,-7.807462532926958,-8.03118145533258,-7.983174183030045,-8.09489205909103,-8.125883710265683,-8.119371216852564,-7.596903155972241,-7.714451305942222,-7.641585238582184,-7.797699258324598,-8.101962410945454,-7.7050233174631355,-7.803096791383403,-7.80888786256446,-7.888538398004819,-7.900477496969757,-8.1007141231747,-7.741813308967473,-7.59949250295512,-7.571778042478408,-7.713884437689043,-7.757314239558009
homoserine(120/56),-8.83958061765227,-8.696572875971395,-8.537274365774913,-8.71859043354729,-8.739909002654898,-8.798127253470664,-8.86480141581202,-8.808576669283196,-8.344075609088453,-8.54946782777297,-8.459553551034949,-8.678377208361958,-8.873338035897492,-8.457850723737886,-8.552471563801175,-8.56916068503275,-8.609792215022667,-8.601230685995844,-8.867939597216472,-8.502282719847022,-8.371127143477574,-8.378312536506778,-8.435100920462865,-8.451211111832329
cystathionine(223/88),-9.672678816441831,-9.808986517942241,-10.052257531600405,-10.48203746245544,-10.296070697403765,-10.322964632875312,-10.318209538670919,-10.227866903405154,-9.37837385995463,-8.988498163235711,-9.09577764563407,-9.20346475952066,-9.395035643160632,-9.536111737105372,-9.942853967164066,-10.232642907788588,-10.341173176506066,-10.231857077448716,-10.190120336475102,-9.903697802145613,-9.389244914687609,-9.11173488885815,-9.002488750119555,-8.98408510140503
cystathionine(223/134),-9.508740586431278,-9.725593717966554,-9.93047808684426,-10.435892117145054,-10.42167768109205,-10.377530059398277,-10.29087057577331,-10.153302862263091,-9.32343353348429,-8.849016735087615,-8.962984899144782,-9.058497462815254,-9.278460066311252,-9.428338220685957,-9.861304614493287,-10.21749029417027,-10.249089619728652,-10.09281408129457,-10.055539916996807,-9.84331925535132,-9.289183944720708,-9.008406837907875,-8.843490917896638,-8.81075349851947
SAM(399/250)A,-12.137774870997331,-12.002717129885907,-11.861975338628678,-12.006727071047596,-12.137210800013548,-11.771207706732623,-12.009892349647114,-11.857844525159388,-12.023595911712354,-12.197056033662408,-11.835751966828541,-11.451568865188374,-12.055421497146764,-11.86045076657306,-12.20632656643276,-11.98505660276802,-11.93408427198223,-11.85436033206679,-11.864137877613203,-12.170930803067062,-11.926653657196468,-12.0755014773168,-12.181241187183344,-12.192763975494186
SAM(399/136)A,-13.233678940549579,-13.135222488914852,-12.948781949664415,-12.97802754924057,-12.877875452047848,-12.787979614479763,-12.96839321875468,-12.915346249396329,-13.244959151679085,-13.217599869503355,-12.756462805320986,-12.480537476018988,-13.004540328144579,-12.806729461428056,-13.219943173802173,-12.8477190548764,-12.973550707975775,-13.160915249325106,-12.78540868210052,-13.134590872761349,-13.02219724154167,-12.967568188705693,-13.362098509654034,-13.487384724385814
AICAR(259/110),-17.542541609603667,-16.32650669378461,-15.976590427553282,-16.75772508387579,-15.690756685933607,-15.961535986556973,-16.603056327260596,-16.210352050251867,-15.414639703783442,-15.47897509969834,-14.65225083407877,-14.893279657119216,-14.902687449337046,-14.932808269956993,-14.822747671267846,-15.19807361592175,-15.146727249968993,-14.99007579527627,-15.341637630409029,-14.719961337872533,-14.645562902086095,-14.393300926133413,-14.337918224730254,-14.339551311069068
AICAR(259/127),-19.71269898141385,-16.61418620588072,-16.15646303499518,-16.443597782801955,-15.887926931634931,-16.58187884812955,-15.998729085550163,-15.917278489703525,-14.990329962693023,-15.827157117705307,-15.203586043569903,-15.34733536389817,-15.24177609538259,-14.910497049276817,-14.74751995777108,-15.097043123004601,-15.855554099524483,-15.389664112074032,-15.331252917802969,-14.980422493737178,-14.809501448985104,-15.326654727832624,-15.206799366978212,-15.142514464009514
spermidine(146/72),-16.013364409219786,-15.848008326382681,-16.502619543662618,-18.051058224402514,-17.090019611209836,-15.891857776141167,-15.218911812926235,-15.5805918502187,-16.165065980245817,-16.069475477894663,-16.287551330340172,-16.579660817836402,-15.719823392187235,-15.980383511703991,-15.778934402489918,-16.13290815118605,-16.565256510289835,-15.807130844566538,-15.537101562415573,-16.52257080659874,-16.30995457755205,-16.264733001126046,-17.435719338108225,-17.99033597757405
spermidine(146/84),-16.897669191360002,-16.676452918595547,-17.618130188196655,-16.852781914225165,-16.743083608174473,-16.641411585279972,-15.788348438583508,-16.204378519872595,-16.904861612677127,-19.052534096976025,-18.56878565321762,-18.160064085271785,-16.674735502658695,-16.872859060633594,-16.485258312456057,-16.177195269017485,-16.437762668614095,-16.746643241698354,-17.2414574990157,-17.542254106458405,-16.60396492654897,-17.783545729127404,-17.098693941526776,-16.880942496254207
isocitrate(193/101)A,-13.401042665517396,-13.38537111167842,-13.616108539948574,-13.76847458681699,-13.926684560896396,-13.283911689896552,-12.80249251744249,-12.773220067816151,-12.56635372651445,-12.444644594868457,-12.586540320909807,-12.87765013841293,-12.287712379549449,-12.854562035799093,-13.332896567989142,-12.92189107135395,-13.0432192215197,-12.78240706325733,-12.477006945497996,-11.971848958843504,-12.427358424216001,-12.597977245867723,-12.312745237272035,-12.248979985060735
isocitrate(193/83)A,-14.074687372859517,-13.660197555493767,-13.689960159343329,-13.8672271449542,-13.67542295558572,-13.246695125533318,-12.96517279829771,-13.042778237202604,-12.73501584186154,-12.937805250494014,-12.994019467114953,-12.974022947624388,-12.569994669976522,-13.389207443101533,-13.571808944850424,-13.520152226369428,-13.461349483680007,-13.320858166368222,-12.95540515994652,-12.255197264024286,-12.633136282809714,-12.48942372979651,-12.445019744623574,-12.453961722848364
IMP(349/137),-12.865421030672799,-12.518134857622627,-12.415630138763374,-12.773374692109567,-12.684003178589677,-12.69057997096269,-12.34564851697008,-12.190843793358027,-11.302858897251022,-11.223416480579592,-11.403324337299814,-11.3940557608066,-11.372360205192734,-11.695171888351672,-11.747860538998461,-11.8205206336285,-12.036399471185202,-12.399348082164682,-11.716914490988739,-11.582161061319113,-11.017855016293007,-10.766806537598333,-10.94952246909367,-11.012605141415081
IMP(349/97),-15.18286702110516,-15.124156114684917,-14.953215863342182,-14.748107651012575,-14.75879507292329,-15.399880842331884,-14.5428549289874,-14.558344911381912,-14.012263444344486,-13.470548272282208,-13.719177809982682,-13.626526148883196,-13.828280760912152,-14.169889102893896,-14.412941001985619,-14.266883912111131,-14.93992217310015,-14.803485885466939,-14.25775252967339,-13.968418827993922,-13.332163626506366,-13.100553539617383,-13.296278658048392,-13.362351180442205
SAH(385/136)N,-7.322130135017782,-7.5208828031751445,-7.815236254417424,-7.994710918571404,-8.077784927886245,-8.505871068453839,-8.433268985037296,-8.38226346680151,-8.367086650259193,-8.085533936070961,-7.930766240427851,-7.629725381323879,-7.471832722448415,-7.630458189495705,-7.650796992387537,-7.790330569022545,-7.937809291866346,-7.944486968340437,-7.984798475520576,-8.120599719932423,-7.980192772064655,-7.400235790120512,-7.512318537117578,-7.573782955648219
SAH(385/134)N,-7.270539965157606,-7.520261989683136,-7.807977832801664,-8.021299246527391,-8.209734926915724,-8.349134281495047,-8.325856703693887,-8.312212817156297,-8.439583792996897,-7.9435563843020605,-7.778827578691377,-7.674799028730388,-7.3745355210935,-7.597057115857146,-7.63573030347115,-7.595439928750162,-8.028363189086798,-8.299162646746733,-8.02698572475267,-8.14265120311233,-8.09965393750996,-7.578392552930831,-7.5198308298758985,-7.528518221912436
citrulline(176/159),-8.290070531086187,-8.437254050766157,-8.551075939643171,-8.677591121141168,-8.878220771568225,-8.906145171916796,-8.858811545408733,-8.85165517617455,-7.639326402207446,-7.577845045336514,-7.53559405968821,-7.505944966597775,-7.944722669134257,-8.419874822708037,-8.598791236054335,-8.833989081787527,-8.80708436480236,-8.960691807997012,-8.51835360049959,-7.452161948711392,-7.51239456239284,-7.605347619536608,-7.478358733316167,-7.44909105995796
citrulline(176/70),-8.114061102742273,-8.133860964369704,-8.315360984358023,-8.45070886204461,-8.536558232249977,-8.6060331312934,-8.582594854815252,-8.559274957399612,-7.652337852980996,-7.432082635682935,-7.6055514875505414,-7.452541379621022,-7.807694419656745,-8.210205741262467,-8.427925672324964,-8.593493203712644,-8.551440423667936,-8.740836032298278,-8.34069304675879,-7.448119886399218,-7.534449235643724,-7.626555857831732,-7.510284538727186,-7.483391517581478
cytosine(112/95),-14.534306330664865,-12.55932587760362,-12.632231746648655,-12.652851541283841,-13.4036037985607,-14.098852155513498,-14.065562082440191,-14.008593606841345,-13.64038553982801,-14.983073702413307,-13.945333788466563,-13.34793902443282,-14.539756380324308,-12.879722015475378,-12.706321487160551,-13.20402324040646,-13.26424101173155,-13.878189155610707,-13.338936791437822,-13.930322944144832,-13.765130999872738,-13.54107161550533,-13.405486671307369,-13.37517522079979
guanosine(284/152),-12.69626859675946,-11.477292685119707,-11.781351980097572,-12.098043446541592,-11.993360690129554,-12.227654727512483,-11.922405151001728,-11.777099307441542,-12.466389945619355,-12.533081014988232,-12.709004359008057,-12.430469954206968,-11.982857798021028,-11.512915165720486,-12.110401564142723,-12.154769050025015,-12.22498731958579,-12.255328946706522,-11.798059166276982,-12.126041006453878,-12.707936373979651,-12.512576681379544,-12.743472934518433,-12.833801988626314
guanosine(284/135),-14.04403518203055,-13.123017776312166,-13.32166111213121,-13.263935064359492,-13.354483439703063,-13.110450266740255,-12.991864348689086,-12.910489383108306,-13.75471825621894,-13.884316379279399,-14.11181562827137,-13.538636428670788,-13.195266130784855,-12.93423461881151,-13.343954474154165,-13.378658127155713,-13.34003921352733,-13.315158456450096,-13.102059767589783,-13.370336338559273,-13.9167770421507,-13.757257868967962,-13.73263710927691,-13.741245870930355
inosine(269/137),-12.696678659887489,-11.947215738623896,-12.192698247829536,-12.384856660825033,-12.722191601048918,-12.929670115387509,-12.691650139307896,-12.409038102471225,-11.633971661128125,-11.256728006591159,-11.436853442596062,-10.990863213917384,-11.643856189774725,-11.658501090229898,-12.068210710619972,-11.955173883682168,-12.45543298099353,-12.827205146399184,-12.130949963341514,-10.95345332587629,-10.402680601916925,-11.07864022257417,-11.2367888585592,-11.219634137520133
inosine(269/110),-15.515385663471061,-15.154821950627984,-15.12513985499457,-15.676146742628019,-15.582683876538514,-15.469201119023818,-15.78774986584763,-15.117344239980042,-14.68537419770886,-13.996839344065485,-14.42523109220899,-13.906825012147884,-14.705581469611456,-14.887117674418562,-14.924206058489373,-15.444551426554794,-15.236157386009163,-15.49300738885486,-14.593480684612988,-13.644229744733542,-13.523461695290294,-14.041326121526364,-14.234220906898363,-14.254159819838423
