Symbol,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16
YAL069W,7.827666385988452,7.573440294336377,7.1690924207686395,6.55597796473261,7.069727494605722,7.173012438722949,7.40275390246819,6.899200008852038,7.48390081666723,7.785799041027846,7.6359991373917255,7.790228723832463,7.931374590998293,7.493132635509561,7.399286184084329,7.9144628425488674
YAL068W-A,8.126980880008428,7.6345252091247096,7.223168879266387,6.776178285964353,7.309082452930719,7.521187256192533,7.622669318824884,7.118084341271692,7.754063340776983,7.924472088482359,7.843265893077433,8.011689771065754,8.202344763582412,7.6554660922357325,7.7132927822210595,8.10233940723381
YAL068C,7.0437817045793825,5.732639251238553,5.696145288249104,6.4318403232276005,6.3491266574668055,6.434332342127167,6.089190577362071,4.947096304410972,6.718065252254829,7.040227847457627,6.995661155490814,7.6876179289759445,7.089285981181454,7.240254908319559,7.050879655590097,7.340474718353963
YAL067W-A,7.082310637136375,6.003547391395991,5.875692816750309,6.482784160239384,6.452584721633815,6.489197808795789,6.1741182507999754,4.994446123789001,6.8157238465944125,7.134685265080964,7.0502049358528085,7.748357477259805,7.182401176906114,7.270643031881518,7.063956127444053,7.399012296680061
YAL067C,1.131194224404134,0,0,0,0,0,0,3.0364408260253555,0,0,1.1565764729187853,0,0,0,0,0
YAL066W,1.131194224404134,0,0,0,0,0.8781849491034105,0,3.0364408260253555,0,0,1.1565764729187853,0,0,0,0,0
YAL065C,7.915644949965062,7.6738573361465665,7.732180859014855,7.423460625783968,7.34793900377491,7.801457896407831,8.056528619682952,7.508946336157378,7.80930624414121,8.295491570410375,8.731661419821588,8.657213832957645,8.255695743371405,7.773343446464476,8.304250843182057,8.191150770439995
YAL064W-B,4.63273330114613,5.085414922532379,4.900056475008016,5.134763185599688,4.501173983810133,4.79794494540168,4.998226418817339,5.325923415510444,4.879683986253336,5.50872418417067,5.993066836875007,4.851058486576901,4.712521584372566,4.741332357544601,5.393961785354772,5.8423392176414515
YAL064C-A,7.358297557901696,6.792324867077585,6.793585017111904,6.531990277266302,6.891824468559271,6.701570548105415,6.786523440109059,6.822559453246524,7.151214070801338,7.359962051843776,7.618056442716471,7.939100501914062,8.056909780565233,7.219634631769774,7.592152686105231,7.387493253922273
YAL064W,7.7815798023972675,7.299399558177546,6.9299058071044195,7.2282884878086024,6.7009138714998295,6.813295906264548,6.64492615174891,6.886705992019012,7.293617838642095,7.610616812842634,7.697097447581896,7.975851629903847,7.806922563320871,7.87573805032446,7.618981270006429,8.164401853773095
YAL063C-A,8.7704535571205,8.919735268547822,9.05749319467655,9.066817557732978,9.109924490702557,8.964764009281339,9.288574995847277,8.855262448559447,8.954367707571057,8.853685933520598,9.376798415954411,9.169808492567208,8.882901034440644,9.008084756738452,8.97854001203231,8.915485770505837
YAL063C,8.789984570066547,8.368583763882187,7.85714620537804,8.048522648885859,7.787391376511992,7.9359067681091435,7.724736598914497,7.633817019676433,8.538256996476143,8.660825077093229,8.471805397139022,9.104926665415084,9.020967376185805,9.046643377397295,8.4557974640966,8.516063905798488
YAL062W,10.199579853870429,10.169381385769897,10.213025954296727,10.088268767006943,9.664305323675624,10.057095457527367,9.996714381407939,10.048559766989541,9.75080726761845,9.802630778730192,10.101641100928099,9.713160165180538,10.073247262231941,10.3119868801903,10.477357097258592,10.32965824136942
YAL061W,10.209766981090244,10.432780309687551,10.279933039676768,9.132100793160673,9.567203756629171,10.228130579185315,10.302826153964308,9.967826202773184,9.80277384772376,10.06299567465525,10.742632902483539,10.613137358628462,10.253344037192345,10.77993856506874,10.779398108732629,10.40728490544782
YAL060W,10.303796949788296,10.452704830747448,10.346922002178028,10.042308835999151,10.088108291358184,10.777995414233548,10.61340147020543,10.733291068034598,10.352168065913311,10.507422658175727,10.922436131204071,10.35587473187346,10.411297469023733,10.687235910839965,10.568492894729344,10.698153303145153
YAL059C-A,9.529524024022939,9.697464970486605,9.664942656221056,10.804404208711762,10.313914029795736,9.423187808823785,9.383027595741721,9.663572139438006,9.317992984576357,9.563223398302503,9.384779217232508,9.492504296929912,9.75064065526089,9.587090906603,9.31022159012231,9.117253003605349
YAL059W,9.13970254244025,9.413634837627017,9.25861201006068,10.651377820258627,10.085811289163953,9.053906492989162,9.095238968461583,9.094063200166124,9.21946872689584,9.469674937461967,9.501926097964141,9.300145310457909,9.692027887826697,9.628742490311021,9.326590349310235,8.8871367698041
YAL058W,9.534164112018193,9.706976313062656,9.657597287859488,10.809402098336127,10.318812313743546,9.423187808823785,9.369585592696431,9.659905689910032,9.325118012683273,9.560389992989425,9.376798415954411,9.459148051242883,9.712987726478161,9.587090906603,9.321154705634745,9.12073571476065
YAL056C-A,9.433443330038312,8.999302292251274,9.05749319467655,8.697846635606409,8.489667632176893,9.065236144281895,9.380795941333394,9.015905442997251,9.211800908576377,9.445308302024976,9.765036538048061,9.256003822398258,9.53610800338234,9.379689942520084,9.377232483335792,9.37227725513793
YAL056W,9.351688159147605,8.97588953388038,9.086957441457537,8.80181550185212,8.534150736382383,9.026346713395448,9.426950719681697,9.142160018775273,9.24223064954951,9.475702831200639,9.891787558521692,9.373596631773125,9.605003877126972,9.5565858998777,9.348130411144187,9.336780810798116
YAL055W,9.803808000522933,9.721126776782334,9.403239969489693,8.745561865295251,8.989759005909676,9.294321879089589,9.38748057497759,9.170782162994135,9.34628436911758,9.493636854691587,9.897377142865297,10.141312558997445,10.338982787937779,10.262444532573562,10.184405961882836,10.038895432385694
YAL054C,9.219652331249911,9.43668487291291,9.31261285446545,9.641104750921727,8.619202334925063,8.375188244437611,8.61141080313519,8.504980605401041,8.839643215903768,9.068338196666895,9.04537803795918,8.661732289207793,8.913403682002361,9.38664346130283,9.500179390640422,9.511441341681387
YAL053W,9.118230733658024,9.390210542722201,9.37664454446238,9.746488442024122,8.729255621337375,8.449699762948482,8.674718456051242,8.545285168396276,8.872436923969847,9.099901911192873,9.035273049530034,8.620547499293496,8.91942757866716,9.37736463522968,9.54049875761892,9.449088196150074
YAL051W,9.36737432665294,9.279823396760909,9.10866732940689,9.05424111932766,9.12789789336505,9.175984338870485,9.081563227102913,8.945368616721478,9.140892452477805,9.306782682030837,9.376798415954411,9.403580625053289,9.636428678984307,9.39815869681648,9.32387508745605,9.063977556937358
