Symbol,T1,T2,T3,T4,T6,T8,T9,T10,T11,T12,T13,T14,T15,T16
YBR141C,9.628059945527847,9.793376860791495,9.483489046676953,9.873512519804525,10.7043060781595,10.103287808412022,9.99204646185353,9.770416382233588,9.927794609108307,10.00187606299534,9.71629704925234,9.593033616120003,9.554044920005147,9.794033344133503
YBR141W-A,10.107591287898218,10.516217911844151,10.561272142724878,10.44385782339974,9.973073384964215,10.411510988012072,10.315389481471513,10.369442593028147,10.330234555860217,10.259878864113116,10.231412041207596,10.157212971721957,10.170048577827332,10.429431678068342
YBR142W,9.379752356592357,9.594033086295587,9.23793563376806,9.531281723792814,10.1878875111833,9.859534786382653,9.71678473298026,9.699480269715718,9.72232034793937,9.751516886617672,9.427171504731973,9.57794638706153,9.408171151037763,9.598718415515725
YBR143C,8.928398591667122,8.72254165792674,9.293698131037834,8.716476399419527,8.416438571818519,9.207014320177532,9.118049928198378,9.131806117905006,9.082926844352288,9.300519836084584,9.065200050543236,9.117326355025847,8.929481910693402,8.829057758164774
YBR144C,10.117909099107559,10.565019465255205,10.183614695113388,10.227250864207655,10.023649959794598,10.14338321398982,9.99204646185353,9.867742649329562,10.18298692825987,10.090100935052412,10.058862559202762,9.789193060154744,10.26438485061311,10.097933728136587
YBR145W,9.058365571964673,9.644447344145602,9.298249161389789,9.344348847928606,8.811353481751967,9.278449458220482,9.23512292218489,9.280609464519799,9.319032645191864,9.338933774463257,9.245845791005507,9.074968629339466,9.34172020123041,9.408550285105044
YBR146W,10.383808573291857,10.794425412659363,10.430569224910023,10.575364406138291,10.252927971741371,10.475733430966399,10.292579609725387,10.292654180457538,10.448079460415551,10.364133430497331,10.382851478980589,9.853252502407564,10.615779893807298,10.344210197861184
YBR147W,10.340409785632488,10.366578532931067,10.243835652160607,10.297657572490207,10.096338137940073,10.44190670454224,10.369795330610883,10.331559215803063,10.330234555860217,10.337819446415368,10.250505073454633,9.815159151451448,10.231396945207173,10.334939544457656
YBR148W,9.783918087696815,9.883588973903022,9.828408280513157,9.573844600988316,9.254109809278178,9.67595703294175,9.785377888315836,9.45517849313886,9.766549284151562,9.601596833239498,9.576639261989495,9.348267008157851,9.537946818535742,9.606444114084862
YBR149W,9.459805638510751,9.751823519629909,9.375652641989646,9.3982858180314,8.974508095665813,9.44086916761087,9.336730531562065,9.349625296893738,9.268664002460453,9.455405650268837,9.480393721840501,9.77603263049253,9.606443795381779,9.644463957615152
YBR150C,10.046247595788705,10.076480368701269,10.118198451697316,10.206714322387207,10.048288522744661,10.108524456778168,10.029775239313114,9.986265234512159,10.147190055126842,9.953180080600811,10.0336491361378,10.320213718220076,10.098677003469296,10.146434021510537
YBR151W,10.041919278549022,10.36156426567379,10.100067535977328,10.11813407564765,9.838284525889739,9.995767150877802,9.938687373022658,9.825967888942456,9.99749495832513,9.812847692443649,9.99585363320675,10.226575016017721,9.960573264189673,10.097933728136587
YBR152W,10.699006654154473,10.603755521949926,10.674124868404826,10.703791558052307,10.487215866215598,10.67065624911844,10.659103693674641,10.602913019396174,10.673876793707532,10.581571612000074,10.579183779260541,10.721302203482189,10.615779893807298,10.472341520451335
YBR153W,10.356184161981762,10.401198745686715,10.394893716990298,10.11644130250479,9.998583293968695,10.232420927176076,10.290278661344907,10.125608576874361,10.322848178303923,10.053608996678594,10.133545182962793,10.301965886859598,9.873452491473438,10.119690948789026
YBR154C,9.369425992483153,9.263998030286475,9.481489492920849,9.353000418878427,9.838284525889739,9.677719641641009,9.542140266653982,9.391141576922253,9.473777230003737,9.496767415832474,9.308854122790489,9.400655374820158,9.239249224185242,9.082728719824217
YBR155W,9.413649323745954,9.822863019192976,9.938914071855928,9.58612779588726,9.72058215689047,9.99859042974533,9.820882218052514,9.770416382233588,9.593197438490012,9.785292826309052,9.602018691644941,9.984906201457822,9.554044920005147,9.681507524121068
YBR156C,10.326241840630946,10.34641604184972,10.596803494849343,10.346130543872695,9.689592433987041,10.11504365016171,10.17901710917772,10.135414111383199,10.30546479301057,10.090100935052412,10.328598831459145,10.56939405767891,10.176995318109524,10.233821984474238
YBR157C,7.907764436387763,8.912802311860604,7.624303908997298,7.1993308051199145,7.755934608820904,7.679480099505446,7.727031916260552,8.144121896965242,7.497454882371677,7.5027457996337,7.750611114715005,7.966178953910156,7.691757043027042,7.1553169035819595
YBR158W,8.951658510232964,9.387540517164853,8.927221337837883,8.419767732177476,8.560426278150322,8.658211482751796,8.632104695891561,8.562736758638026,8.742599182625291,8.590774385852116,8.873887101323788,8.916082093402979,9.001688018070471,8.705015094731097
YBR159W,10.352693620203453,10.208007846040587,10.307298646956706,10.111351033149123,9.998583293968695,10.213104219641906,10.11934592901415,10.318707091155774,10.116190816435942,10.19852947676051,10.275097594709065,10.226575016017721,10.159565344361601,10.302014927382857
YBR160W,10.366605400244193,10.55187282376567,10.50431023318476,10.400002171699303,10.315162291874028,10.43149760425805,10.461610154812872,10.595828164260015,10.481634292935915,10.58477195653183,10.51382840516974,10.207095222843817,10.481942524011869,10.493327143941535
YBR161W,9.390005332763737,8.600162238750428,9.906492879663848,9.947736843458838,9.94710427481927,10.191059214531656,10.33338122635192,10.297029135481006,10.193825014196193,10.039682985175912,10.05050694994313,9.622742835964528,9.724942172959619,9.866598840358753
YBR162C,8.899982447869702,9.563790116237115,8.735838566218257,9.006984460908622,8.627366760769519,9.052568050804153,9.110244534422932,9.20812543729214,9.041527800248131,9.253030840542598,9.07182078844398,8.86727547292192,9.107283665524468,9.189453859102473
YBR162W-A,10.376951900735149,10.486585094900496,9.871800474188424,10.496866665139079,9.973073384964215,10.310612781659529,10.515792808196359,10.671911315489934,10.563303121562098,10.404538041533177,10.460586919307474,9.950175507252183,10.798047452945834,10.578277898754827
YBR163W,8.28268958792522,9.018523824315318,8.413917701692514,8.299601111521746,8.752593594344848,8.46352437327118,8.442053311328044,8.488171919899944,8.276109570344227,8.552057185543127,8.408492977558229,8.737506345352124,8.274391698941118,8.436906230184961
YBR164C,10.074069495730201,9.716911955698935,10.549867444217615,10.322831811475265,10.487215866215598,10.265615046484458,10.345621668366237,10.335817939980148,10.349748653509156,10.37526556799937,10.542711871216978,10.094984431638752,10.415944442706268,10.394160537083708
YBR165W,9.670735281518118,9.697145268234905,9.931609334999264,9.885489016088721,9.866268594078152,9.938109326219239,9.89695364140433,9.751413484381695,9.888307388482659,9.897644928144269,9.969504286493173,9.8022345232768,9.928001693589211,10.019090684446288
YBR166C,9.847300948349588,9.407140215675648,9.906492879663848,9.47690892715532,9.295862477473644,9.776433032444732,9.673300610513687,9.679513005888293,9.7773978541581,9.818296069571941,9.940857546045743,9.637371127421064,9.907264596693501,9.688803451416693
YBR167C,10.295664888635635,10.249314185814475,10.522900551808906,10.235072341586756,10.672960911164742,10.320800548881637,10.221902899482975,10.356925006074876,10.29795016943155,10.468307083513718,10.52352062064014,10.748507699102696,10.582158741742727,10.459602041112865
YBR168W,9.801947779395643,9.402265197406125,9.836253223800615,9.417659787843371,9.295862477473644,9.726218159332198,9.646566789266604,9.666046296092691,9.726058324986136,9.79637800668723,9.878026285669824,9.637371127421064,9.838828882824307,9.681507524121068
YBR169C,10.65999864269406,10.690289200174703,10.732457879680346,10.66610227111712,10.1428388859984,10.679480099505446,10.561350264159408,10.485155475065818,10.483843775084836,10.555710020160536,10.483113614674856,10.538553622372412,10.587382499851728,10.605518444417209
YBR170C,9.97765410380725,9.978350966620201,10.138644271667621,10.284150039117359,10.07251336038634,10.156083076288681,10.13609915448894,10.044668480392662,10.18026463695572,10.094598203966918,10.124020435939437,10.073630468939232,10.231396945207173,10.103403871764822
YBR171W,10.54388951706707,10.620643250571542,10.57446466891156,10.691337543166483,10.294714366419301,10.54978466794786,10.496959703847489,10.352728224810601,10.535880902081576,10.393630347926209,10.555759310788657,10.48294373680936,10.536976124078551,10.480772436227463
YBR172C,9.80960634370775,10.413364494512681,9.770629120019157,10.0434893435845,9.523795527207309,10.191059214531656,10.027014101271602,10.216175295886925,10.052119562498993,9.8873138649549,10.058862559202762,9.914588056774784,10.13123182848574,9.995749390980757
YBR173C,10.122015650520382,9.86244693432352,10.025175581752118,10.333071335402353,10.294714366419301,10.337621901992508,10.224315432309739,10.301390863607304,10.16106339521,10.030323731976162,10.192450788304287,10.157212971721957,10.334407670332252,10.135796206153104
YBR174C,10.164443106745493,10.286828106612958,10.186072420490898,10.174537528375723,10.1428388859984,10.174925682500678,10.02147592102013,10.065333190608477,10.096111481518095,10.071970342472316,10.103165195428149,9.9265483445822,10.194217222281567,10.146434021510537
YBR175W,10.614087052490383,11.049550733847182,10.48846725716878,10.964048736087518,10.487215866215598,10.884170519108435,10.765636670555573,10.999043097195763,10.820944849517602,10.545891140359451,10.685533613675942,10.56939405767891,10.833651599466847,10.70602006275239
YBR176W,9.881615601383784,9.90786936482707,10.103971960070183,10.131605229485885,10.252927971741371,10.1357092861044,9.993461561687383,10.007777323925946,9.99439875478204,10.039682985175912,9.971275960894818,9.815159151451448,10.163068226295403,10.036352123861306
YBR177C,10.508251504306665,10.284180651108601,10.526783963768327,10.598589482032683,10.505125365554115,10.552669097514272,10.57559218093336,10.473606539064365,10.510096944280638,10.532694475456978,10.455532858305553,10.42510408647953,10.45932749847697,10.282857905927003
YBR178W,10.726237592239524,10.292108487198783,10.54508874888419,10.875748381971258,11.047607109058974,10.717676423066395,10.687358099673698,10.78212828925884,10.780175838388576,10.764857511135151,10.700563928577186,10.707504620826988,10.993685936795929,10.779617846165753
YBR179C,9.628059945527847,9.39246546119384,9.710439043668817,9.474267920769789,9.809746893317994,9.714245517666123,9.546002903085617,9.732156939356276,9.617550292579518,9.595263486845862,9.631448067270707,9.853252502407564,9.720194269404,9.651949154187534
YBR180W,9.53872467203925,9.362660410393957,9.724033305786095,9.423147754720187,9.689592433987041,9.689997971419446,9.48292427382024,9.732156939356276,9.637534956218849,9.601596833239498,9.56729855158716,9.865730000562632,9.676744989822264,9.636939722643644
YBR181C,9.587057505411101,10.007534220187976,9.665351621365733,9.701272420890074,10.1428388859984,9.981567281903015,10.010335370071358,10.044668480392662,9.830449770075328,9.728552130353973,9.690717122622996,10.084346958600486,9.616699004918178,9.76671395780455
YBR182C,9.083853188841513,9.236872440001314,9.042922607016072,8.81578340947184,8.490228010666614,9.002815015607053,9.09450590469422,8.954837851307467,9.041527800248131,9.045705534346407,9.104476251950333,8.594900437027999,9.219198442756642,8.829057758164774
YBR182C-A,9.313067873449516,9.550632216196771,9.252079616860051,9.24249053388938,9.592417117846084,9.154818109052105,9.143767069929334,9.244822621745067,9.106060769851691,9.503547206209815,9.401120516650833,9.158475841782565,9.580482236382554,9.434823197006573
YBR183W,8.2753338149285,8.43813063654014,8.43473565526706,8.317392815815547,8.338670626464731,8.164906926675688,8.293730842235902,8.274077747072091,8.32622338778737,8.62847964168943,8.499701162011457,8.737506345352124,8.287289151837134,8.569295409291522
YBR184W,9.482341596261511,9.505885105560285,9.773900506773915,9.612788250613677,9.75092018118122,9.469641817239516,9.502934217372074,9.501407238699674,9.469323863552972,9.681495983090645,9.804404581127876,9.996299754455888,9.952499052225534,9.752857784620728
YBR185C,8.64422980535472,9.285337172304791,8.864160201785829,8.716476399419527,7.174305403278173,8.778077129535358,8.909002189685921,8.76576804614665,8.992712603954345,9.178731172067785,8.763707706247468,8.624571630917995,9.05545173829157,8.88094010045379
