Symbol,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16
YAL069W,8.60362634498619,8.939157514534674,8.905049094183676,8.608963489377809,8.665071250803551,8.642250813410332,8.634661131126592,8.466862041639288,8.678395105438845,8.77150179284567,8.743252488630297,9.208897366485944,8.876731588094895,9.426953742414176,8.903486957465413,8.72157525038364
YAL068W-A,8.741466986401145,9.08602617283277,9.009680501610303,8.722883307814104,8.84967527430413,8.756858046172331,8.81063988853867,8.590136274622767,8.799530638016076,8.89975373299987,8.870581652729308,9.435263494628455,9.033195138064793,9.567340169003394,9.041635986799974,8.886513581810616
YAL068C,7.584962500721154,8.176000297743272,7.908055413269842,7.533532772946795,7.691112174697495,7.791753397229043,7.404610708151375,7.204939499899789,7.299199261870889,7.666381564678657,7.59812102672132,8.614105065347502,7.865063578380529,8.243877674872957,7.916555169226781,7.565056404584368
YAL067W-A,7.622051819456374,8.22437908597141,7.929553069088076,7.567974438667081,7.727835458275636,7.812418945390647,7.4239925892225145,7.248368952682055,7.335267794903528,7.701145447103527,7.625461269240985,8.671186742416102,7.908821272236836,8.30827831578248,7.969047993972163,7.625284826262018
YAL067C,0,0,0,0.8041006376663485,0,0,0,0,0,0,0,0,0,0,0,1.2298911281403555
YAL066W,0,0,0,0.8041006376663485,0,0,0,0,0,0,0,0,0,0,0,1.2298911281403555
YAL065C,8.93663793900257,9.261141966789468,9.11350884554806,9.239741943356488,9.215619321504965,9.449157577020193,9.388377436205278,9.369699206337224,9.518957516194398,9.502554865608465,9.410662821082392,9.49067996728032,9.367044339847341,9.13010576849072,8.972608392023714,8.840675917943495
YAL064W-B,5.357552004618081,5.376686506645393,5.3457267819395025,5.2872102190792765,5.3372457805676525,5.762422519061525,5.549465109448338,5.1676628898843555,5.750362305385943,5.941246536024811,5.384601949355893,5.598200961890381,5.538260794807667,5.558556614588874,4.476607712511539,5.504660603077431
YAL064C-A,8.22881869049588,8.17052334920384,8.478914508159344,8.16359846898956,8.500786887038648,8.642250813410332,8.663485295955123,8.676137047962033,8.71307667793182,8.655754436367708,8.50889193845598,8.541610848415134,8.387385564050582,8.303020045000753,8.259850318231015,7.843819267638019
YAL064W,8.005624549193875,8.229655715917536,8.122347541764968,8.211589326347857,8.091310228240612,8.38147591549967,8.155662857238962,8.337099419948219,8.050689082209514,8.15178996291133,8.228933582458101,8.506193047711529,8.18278606735734,8.260249345765832,8.14476526827438,7.860620062777422
YAL063C-A,9.491853096329672,9.671073510160689,9.746872207440207,9.763893412906144,9.884347340504384,9.975817532043465,9.849015390358492,9.828983004508094,9.94522066577778,10.006440430343993,9.760188968339486,9.768032883801549,9.865975751662285,9.625368058628975,9.760233160180528,9.634522129605326
YAL063C,9.333155350310614,9.301790213080633,9.290086049726959,9.267950078491932,9.411190306783856,9.303479470559616,9.338180565956549,9.123715665540496,9.17032295782586,9.302007283633477,9.005031928389549,9.815827768633518,9.369656330063922,9.644203363247877,9.309312879446473,9.257043092882084
YAL062W,10.790348496751912,10.608741984265322,10.591652544152264,10.532528378701677,10.490335077507618,10.648188107091308,10.578885010178412,10.70500589506082,10.672230713112663,10.71135863113162,10.48118905342211,10.650393880386604,10.835278473417855,10.76493780734319,10.687795450464264,10.858318851433015
YAL061W,11.564149489985729,11.435815176483441,11.344784628233075,11.193143838286273,11.308971776396795,11.468375707707285,11.489797023743186,11.540113034645401,11.604569501975309,11.550037604956044,11.44532251390563,11.38639175368223,11.499046427238012,11.5719373583391,11.61353509672153,11.557896385775171
YAL060W,11.44811630540946,11.342702443430849,11.430213212206551,11.381626057084727,11.52521050390183,11.607903205243646,11.580034102840504,11.670555447882384,11.671347729910002,11.642371784979181,11.401843235605462,11.329269621199291,11.476807548908097,11.488699184416038,11.537360442437688,11.427953872178534
YAL059C-A,11.082814337672271,11.17846662638388,11.346783437603913,11.603653045259252,11.529897223007325,11.035675868563294,10.99881208334933,10.877430593596786,10.963338296969726,11.064993886804293,10.825685096215459,11.021974254271328,10.962710823596652,11.004861801712844,10.94036850391722,10.992039553194024
YAL059W,10.974414589805525,11.147438433367906,11.39136251958282,11.671217724574658,11.543351732021353,11.004584307529115,11.00767104110889,10.84949905360563,10.842449138767803,10.864894901752502,10.575326251450193,10.894224895537212,10.841877602562484,10.94872730614493,10.96238368644664,10.837253287464128
YAL058W,11.072132604167232,11.161311191467133,11.342115233981556,11.593588110825396,11.527295370051942,11.01947340672498,10.994767230681937,10.871366610101278,10.957564631512172,11.055621396918522,10.81385003502178,11.016477923372507,10.950549566335079,11.004051920886845,10.932954816720947,10.990132163717746
YAL056C-A,10.98939449984473,10.886898814609136,10.980371661870265,10.686104562243237,10.82462031263908,10.949674177921445,10.95701264342375,10.880021661363191,10.732639333981155,10.850256019622474,10.8730285372883,10.848114171443093,10.948803845063253,10.895569685647018,10.837359822021023,10.89853255312654
YAL056W,10.96938652134228,10.91828251187968,10.960493943330821,10.741850114094843,10.79204351749473,10.932470531891001,10.899326767577687,10.904831615243305,10.792242676728014,10.915362122746831,10.985445571736003,10.957875452535205,11.058907404492796,10.945356260165843,10.923841599197887,10.943581543341178
YAL055W,10.636624620543646,10.749471477700599,10.502420971275164,10.374484523112338,10.534536866322078,10.740941905088524,10.672003011659903,10.599954510082608,10.709637552098838,10.82131525448688,10.768583227544715,10.97821393944873,10.778424139867726,10.896442793725063,10.74724134792217,10.682860153953573
YAL054C,10.49385544924082,10.349936074517764,10.36190561820143,9.936382874633505,9.877826220276297,9.890922933575569,9.915569521773039,9.801910939638688,9.848703833496996,9.998077031473713,10.192183779678317,10.310069312394615,10.264343314514482,10.51614958933917,10.315796026797862,10.499252803394935
YAL053W,10.570804437724494,10.427752875884169,10.369790423980387,10.167327497721288,10.061674516734813,10.1264553012144,10.13579075052391,9.874737124761376,9.94230023893695,10.136595722521472,10.34116528081697,10.43892477362485,10.360709335253093,10.539812548552307,10.516510889274388,10.58894307602094
YAL051W,10.70735913208088,10.743950646186226,10.779960214850437,10.538330088653444,10.641382592548123,10.682270480302945,10.724728318848433,10.588382482004684,10.673111746557257,10.731678506208713,10.648227617707095,10.875263173290149,10.661786313924935,10.779209154776794,10.529677324416234,10.750900309867141
YAL049C,10.7490313820402,10.912552367266601,10.976073656048742,10.965019875796647,10.903785082466703,11.038602320105962,10.957843989369668,10.986450645645297,11.012199802064988,11.065661026203976,10.875877257117283,11.068245997138211,10.999434866436678,10.875340964243438,10.817814343590408,10.655441711047667
YAL048C,10.699572453287267,10.774057062888541,10.794678396781782,10.787627476219571,10.854818438585141,10.876325530568703,10.862509534269524,10.88432979320172,10.833807883535586,10.973396629739957,10.698439604305882,10.900206278967278,10.932113279565908,10.77541724456985,10.687795450464264,10.618877051419485
YAL047W-A,10.823367240046233,10.908445427680375,10.973488692982327,10.95854394415402,10.910190173229976,11.083927703272886,10.971904063482096,10.96870794396117,11.103915833875163,11.048889285447137,10.939891720140647,11.152272229713049,10.95490465008919,10.954607749015718,10.817814343590408,10.673382292259747
YAL047C,11.605016447911362,11.514120656179172,11.496532210110468,11.493737467564468,11.585981990632222,11.629414924406042,11.537290508182977,11.625457852302189,11.71349536945322,11.661915927054835,11.640537592481747,11.56535989618962,11.73459956572925,11.56151625601464,11.692245425232002,11.549502004957702
YAL046C,12.000704269011244,11.91913496598494,11.814152865547504,11.7281650023029,11.89253217955399,11.964776925338967,11.833871448852822,11.93260114519738,12.042855149863557,12.010940917965797,12.054624268808572,11.87574664861404,12.056138980505406,11.904334753522626,12.043452079695337,12.008272347082473
YAL045C,11.976206090148596,11.86421468127801,11.754673792042382,11.657622435105143,11.855673852860923,11.897057067272602,11.7509263384359,11.875316662424126,11.965136687742564,11.948651685878556,11.997350143457734,11.856538865576605,12.014602971230094,11.87584257321333,12.005865578965834,11.98020016196831
YAL044W-A,11.240791332161955,11.139050292320574,11.16690630260845,11.1718411331026,11.30107303198971,11.347913423365654,11.266434069644,11.34574185311543,11.3534927522844,11.327248553308616,11.31214728960789,11.27834686814041,11.344312738326085,11.212621874992095,11.285784793979003,11.14986903223592
YAL044C,11.670213636738563,11.5899333242719,11.471102485509789,11.332387305741335,11.588979344463104,11.591058003831806,11.52444100549364,11.514771859357795,11.596697298043496,11.595558051032214,11.639979124682723,11.653490478806287,11.539044844941111,11.521328209685747,11.585438816412376,11.648357826955472
YAL043C,11.424166288818098,11.486836507523082,11.573655308869476,11.515592184791098,11.566345911796384,11.563384990735212,11.49953581600779,11.417056631341875,11.516009537975863,11.53614474353725,11.42666374128488,11.410539000110937,11.434396432859128,11.449377737880779,11.460953272971723,11.4475470405209
