Symbol,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16
YAL069W,6.4258586777092725,5.968234571986616,5.461642575405252,6.441944647170054,5.726616802298221,6.812692202429545,6.389380509271462,7.3929646952875885,6.275390439847618,6.729176650785247,7.208327685754202,6.3325399328842975,7.835849633817999,6.464493933351019,7.94319944938961,5.803184081289108
YAL068W-A,6.4258586777092725,5.968234571986616,5.765632292310096,6.538159212845866,5.857477333653941,6.812692202429545,6.5171876338472225,7.544109171427753,6.411199797177386,6.968091157357609,7.557689205025401,6.969937136069611,7.865066449347636,6.62936050072544,8.2433986012766,5.988461982634354
YAL068C,5.475717709543217,6.039259824498684,4.836085146251457,4.806380555097094,5.0374537325071485,6.11141048601856,4.677503226718153,6.6290113450429455,5.09309189004933,5.699159051690554,6.812879012911628,6.142449951948799,5.795196805913653,5.047573915837139,7.463812649683571,6.045286102651616
YAL067W-A,5.475717709543217,6.263467630286113,4.836085146251457,4.905913821989043,5.0374537325071485,6.167930438197232,4.677503226718153,6.6290113450429455,5.09309189004933,5.699159051690554,6.812879012911628,6.142449951948799,5.795196805913653,5.12327871591344,7.5993970880657296,6.0999566209523834
YAL067C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAL066W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAL065C,7.563468522944429,7.449241041040441,8.173381238068787,8.128276159749664,7.467335656447566,7.682394256710615,7.985102698408485,8.12115870661158,7.2297622439929174,7.655572409911067,7.9512610419246,8.341349236261399,8.002883842525836,8.459510045192475,7.867066364860818,7.528607767761245
YAL064W-B,4.337762175127433,6.039259824498684,4.188004667379232,5.391331022483271,5.073801617141307,5.837134649413888,5.572629304679645,5.087570885070053,4.794998221851423,4.439623527304482,4.892467866495067,5.863089882908685,5.98459066842611,5.718988101563594,4.880939132556548,3.1130104934378298
YAL064C-A,6.862008642899511,6.717768467595182,7.4652833772664255,7.054279568374132,6.802293527720597,7.332858058331633,6.557392026786122,6.889614342300854,6.854131246546506,6.442688758681355,7.4363741786218425,7.492485204170113,7.141801941382874,6.753676484919724,7.837447754787269,7.403787016233791
YAL064W,6.862008642899511,6.956666341186841,5.404112338248129,6.408392360836439,5.815162437142842,5.664552454582318,5.572629304679645,7.224112247374862,6.64959759582782,6.729176650785247,7.256912064635174,6.500474503375862,6.561938384661441,5.766984422404659,7.712490181619159,6.650681186508968
YAL063C-A,9.48628110892309,8.842657356576558,9.41977403126731,9.091748524973015,8.915324014572738,9.063545860694754,9.007867458853577,8.71682335848172,9.113911107642053,8.533000617139844,8.877607091667821,9.223831847239136,8.928063662150068,9.144244998015195,8.659127890644,9.047065034630984
