Sample	Loading
T9	0.2503827842377148
T8	0.2502462983702622
T13	0.25024097777708654
T15	0.2501748752886246
T12	0.2501327244489984
T7	0.25005968593346556
T14	0.25005054635244034
T11	0.2500248567036017
T10	0.2499978112316674
T16	0.2499325560078125
T1	0.24991675711406341
T2	0.24988753132926167
T3	0.2498101395111203
T6	0.24979582489190508
T5	0.24973863482021402
T4	0.24960670588605072
