Sample	Loading
T9	0.34192790138977375
T8	0.33839010428886923
T10	0.3383093408173976
T5	0.25937866905164386
T7	0.25613801594616753
T6	0.18490431144572705
T4	0.13104319637342618
T11	-0.007927579931694814
T3	-0.08112018712513754
T13	-0.18700968835295748
T12	-0.19087444107504983
T15	-0.237044240270764
T14	-0.24257703121474486
T2	-0.25188426069913655
T1	-0.30446451332444474
T16	-0.3473491340865979
