Sample	Loading
T12	0.3877715861601096
T6	0.34558211543631784
T5	0.274725350608773
T2	0.2512319983435867
T13	0.20902322062292514
T3	0.1987713054866012
T1	0.1508674989907615
T7	0.020710520501712192
T8	-0.09766891686686462
T16	-0.10944099390689552
T11	-0.2077086539688843
T4	-0.2305233161213888
T10	-0.24305203892111768
T9	-0.24663123208619622
T15	-0.3077623593262408
T14	-0.3909023354783584
