Sample	Loading
T4	0.38566623372655423
T3	0.33763817532637497
T2	0.28405053798655155
T1	0.27020231799666866
T16	0.2391537035462094
T15	0.1812170742893874
T14	0.11322374190747529
T5	0.0970994699382371
T13	-0.1619795806033094
T6	-0.19588831276094978
T7	-0.2402779426604867
T12	-0.25231625718114425
T8	-0.256853945929436
T10	-0.267135853180765
T9	-0.27144682060264497
T11	-0.2725077691209964
