Symbol	Loading
YPR001W	0.08133304923437795
YCR010C	0.07840525387176167
YPL276W	0.061682794659670054
YKR009C	0.06146763928950927
YJR047C	0.06119462148407414
YHR126C	0.060528800187258425
YDR133C	0.06047040588172911
YDL039C	0.05876575045519849
YOR388C	0.05855189831755468
YMR303C	0.058068642036473286
YNL065W	0.057641866546814545
YPL275W	0.056717688175523466
YOR374W	0.05666695520015415
YDL037C	0.055666097210680346
YMR318C	0.0549350321480279
YDR508C	0.054926926005579434
YBR085W	0.05368512631267381
YHR137W	0.05324656852294063
tH(GUG)G1	0.05292923527013346
YIL160C	0.05285539802209853
YPR002W	0.05273885283760339
YHR092C	0.05140711922980669
YML042W	0.0499777543006067
YGL205W	0.04961101861126094
YMR244W	0.048848498400897576
tV(AAC)O	0.048059616854882095
YPL265W	0.04788588788752161
YAL054C	0.047756550717025933
YOR338W	0.046803157135392716
YMR011W	0.046441462789679214
YOR100C	0.04635134158645228
tN(GUU)N2	0.045930011371642224
YGR121W-A	0.04575768093640567
YPL058C	0.04557349920586909
YNL024C	0.044780126060550436
YGL255W	0.04306193713248133
YLR438W	0.04267210992740232
YGR279C	0.0425355537123798
YGR139W	0.04245730942152644
YGR138C	0.041872797784852714
YKR093W	0.04130783780031659
YPR006C	0.04129605026277949
YIL156W-A	0.0409176302062644
YHR163W	0.040677806706170924
YOL104C	0.04046426835018286
YER062C	0.04025453133237471
YJL158C	0.04023318750670708
YJR148W	0.040228056691977376
YDR384C	0.04021614147979745
YER015W	0.03972410575109424
YMR030W-A	0.039378891045590426
YPL238C	0.039105950964851394
YNR002C	0.038692145801392235
YBR038W	0.038676087676085144
YOR306C	0.03815225037319781
YIL054W	0.03798640100640278
YMR244C-A	0.03768939323181269
YMR001C-A	0.03741485006003058
YKR042W	0.03738215239211768
YBR069C	0.03724490428077576
YDR146C	0.037233437266075683
YPL282C	0.03718458218903185
YML054C	0.03683622872815107
YLR348C	0.03669803240645268
YDR256C	0.0358997695681432
YDR342C	0.03581598407734343
YMR135W-A	0.03552256681042438
YMR032W	0.0353795909060865
YER043C	0.03535455179981978
snR54	0.03489590640956226
tS(AGA)J	0.0348668537266863
YML052W	0.03481943457371028
YKL202W	0.03474036925039626
YPL062W	0.034387627794399925
ETS1-1	0.03435667660525707
YBR238C	0.0343402817868596
YKL096W	0.03411678840145878
YHR162W	0.03410220520935946
YOR139C	0.034016040515499474
YLR284C	0.03391022220316142
YNL141W	0.03385361117904941
YNL009W	0.033716471062355584
YIR021W-A	0.03371588252312713
YGL162W	0.033593953519142974
YPL068C	0.033236139325036954
YJL153C	0.03306161478209381
YKL097C	0.03301376950810313
YBR105C	0.03292739122815094
YGL008C	0.032846816446388136
YGR087C	0.03276718476919562
YJR019C	0.03258160830014235
YIL158W	0.0325194740950075
YDR014W-A	0.03241183235850084
YKR075C	0.03209179433277045
tR(UCU)M1	0.03205010020663719
YOR161C-C	0.031943539130986104
YMR182C	0.03189159007242035
YOR389W	0.03173573066413625
YLR205C	0.031691818541919964
YBL044W	0.03135573166061245
YDR426C	0.031337151146389415
YGR219W	0.03129974941218517
YML122C	0.031188085551341824
YOL030W	0.03102598093414389
YMR107W	0.03089727489939453
YKL169C	0.030803904806704474
YGR035C	0.030758465214567383
YAR035W	0.030731219359970897
YEL050W-A	0.030582254465738243
YLR437C	0.030522530174055
YOR382W	0.030279704509993777
YNL124W	0.03017803963749547
YJL217W	0.03014354458839618
YHR218W	0.030006091702186113
tI(AAU)E1	0.029996980461460855
YGL158W	0.029948382434185728
tR(UCU)B	0.029912380761804903
tK(UUU)G1	0.029832666526695487
YPR062W	0.029814408932569102
YOR360C	0.029807530135751516
YAR035C-A	0.02973466170102169
YGL068W	0.02954109561637549
YMR001C	0.02941706832201403
