19.1349743931551	15.7437956862747	15.0594993810974	15.1661630826461	13.4703411208181	14.3008768387479	14.1032331598376	14.5062042561673	14.5205982201343	14.3534455177461	15.2071160294406	15.9302291267287	18.4457625520694	14.9936018374457	14.8533420481693	14.6374928157566	14.5302437524321	13.8889334651344	13.9992660206799	14.5830239863576	14.5738246735046	14.6603673668098	15.3310218841224	15.8496494391719
16.9359937349102	14.7455692899632	14.1331422124006	14.5066588305302	14.490443526075	14.3260549070758	14.8078412397773	15.0368318351121	14.3870749193072	14.4438932337836	14.3775268761942	20.0055784080314	14.4186871663647	14.6649749761879	14.1842813277024	14.950343255782	14.1764588750152	14.5290848060255	14.3261719737881	14.900913966436	16.3350471806282	14.5592774974713	14.4951055100078	14.8005460565981
15.2198617633016	16.9413399591204	18.4248920802888	16.1743015444676	19.0750116226652	18.4524168790616	16.9284566886714	16.2905888888392	15.4732195274879	17.0171672631141	19.1205593653257	16.1748736813097	16.0687223064217	15.1746136472359	15.6279233078942	16.3010733940462	16.4981999557063	15.8745571703463	18.9431090531442	15.4568142757272	15.7733968078347	14.9314454540944	15.3850310120846	15.0648690455539
20.1252192158582	19.3939088747191	18.5496405456364	17.6421527856241	17.8593012176285	18.0582155052751	18.1235792028647	15.9922450199944	17.7598751830998	18.2714204720529	18.7455769489537	19.397955894523	20.1490532602508	19.1927310667052	18.4280166018192	18.5374042168676	17.5993293212198	17.4974802444098	17.681069084328	16.7551136012897	18.0855969385418	18.0645129754884	18.4052065722356	18.6846280625963
19.0071440984963	19.1051488931703	18.9204265205605	19.3729018931555	19.087904344202	18.8656034002248	19.1665815583679	21.4497735040116	19.7900848873915	19.1466705938997	19.1951823413178	21.5239154093864	19.3790264562587	19.3292247904145	19.100959995542	18.8134221425676	18.8877630396283	18.9675011593101	19.1321532725326	21.9143295301326	20.0469778675019	19.494213650276	19.2099395700598	20.1787203623966
17.9464951135623	18.4179452015056	18.7821247896438	19.1868694766301	19.5378073686409	19.3972254754115	19.2733372794357	17.2396451416268	17.0843516613547	16.7110485124218	16.9631933739353	17.4530455169186	18.1061709986758	18.9152559913896	19.2383160983383	19.1956637674223	19.3833407776538	19.5769474412273	19.087928077093	17.7090501471187	17.3350791748813	17.1620339415635	16.8983415806591	17.6506076965696
14.0504155351293	14.3268858750985	13.9564669127645	14.2008986050384	14.4861122363134	14.309405297371	14.3121502688347	17.8446526462635	14.7624339482198	14.2214612525134	14.8721618308196	15.1915604917295	14.1915990443007	14.1701206662116	13.9017782650381	14.3772557268937	14.0358587042696	14.5535892984895	15.4644181177386	16.1373981205927	14.389003866183	14.4326071438045	14.1795462978054	14.8037107118276
18.8906987034535	19.3750373095353	19.1469796187726	19.4264715670138	19.8086479140762	20.15840711384	20.2114986017384	19.6920399161061	19.528578109934	18.376857383943	18.4016948011563	18.7180311098165	18.3166159412849	18.6072809418305	18.8096802180821	19.0586920287417	19.222004769503	19.7360374148533	19.8275365384708	19.5696590930016	19.3901010651135	18.5094180692026	17.9294953703321	17.9131231565966
26.4660867432756	26.907484661874	26.8527303180846	26.9348348988322	27.3972906978906	27.7995881676831	27.8074004455565	27.5949645441708	26.9066930198764	26.9665989240125	26.9265864810558	27.0404399037684	26.6997479351041	26.8776754521284	26.8644452871776	27.2337746943163	27.2647199084151	27.8864552147392	27.9080570415082	27.5575904225575	27.1735847390034	27.1330268167689	26.7536624104774	27.0347647558226
17.7241141149442	17.1230402591514	17.0738207910437	18.3409222098986	17.5943561955831	17.4896859658532	17.5024485424715	18.2909667924571	18.2956732871873	17.9694933253913	18.4779716577339	18.6144198920089	17.9080387686837	17.1725284302181	17.6876650063522	16.8160919931019	17.6132187259627	18.0812823100335	18.5955088179243	18.7303772591092	18.2249107997386	18.5416537567853	18.361712510151	18.1532518348337
