Symbol	Loading
YGL006W-A	0.1287186412642115
YPR014C	0.10826260942549182
YBR221W-A	0.10787752575243792
YHL041W	0.10352712404327274
YOR376W	0.08955176998678901
YHR173C	0.08371732655014946
YLR111W	0.07988201011211901
YNL143C	0.07617470266810579
YHL048C-A	0.07235424651250981
YJL156W-A	0.06193195867267296
YEL035C	0.05654637323399568
YBR209W	0.052148241381753585
YPR074W-A	0.0520860191184957
YNR070W	0.049144543527762
YLR163W-A	0.04888262678785903
YBL044W	0.04885262548284336
YMR082C	0.045158300327311426
YJL136W-A	0.044969986470991846
YDL247W-A	0.044497882518006106
YDR095C	0.043805606963478266
YDR524W-C	0.04292605136656063
YHR212C	0.04147967493715983
YKL100W-A	0.04084157558838958
YKL096C-B	0.039808703573077406
YLR236C	0.039211410683621974
YGL041C	0.03764422671715302
YGR182C	0.0367447750146179
YBR255C-A	0.03526011403028165
YNL339W-B	0.03519347324733233
YML058W-A	0.034442212965583884
YMR325W	0.03387614715856739
YGL230C	0.03341907875548769
YFR001W	0.033271256905313185
YJR034W	0.033182362048256156
YPR044C	0.03301643484021315
YOR167C	0.032272113833435624
YJL052C-A	0.03205448897376077
YIL058W	0.031969396411523264
YCR104W	0.03160209398211504
YDR510C-A	0.030899984012546643
YPR108W-A	0.030790522691548597
YCR018C	0.030332568536740413
YJL222W-A	0.03001395179968161
YFL015W-A	0.029929759871170775
YPL196W	0.0295649319168429
YGR181W	0.029510729068239615
YLL067W-A	0.029064624867761173
YLR264C-A	0.02904833682825823
YMR315W-A	0.02900939668939979
YHL015W-A	0.028637892882065558
YNR077C	0.028558986968057695
YPR077C	0.02815219797888638
YLR161W	0.027543613642783467
YOR331C	0.027378573909483707
YCR043C	0.027285658378623588
YDR455C	0.02713207769123149
YKL024C	0.026990637624963447
YMR263W	0.02674431190379129
YIL046W-A	0.026335207136858236
YOR010C	0.02622560287430609
YKL111C	0.026118515966845467
YBR072C-A	0.02577092031149238
YLR359W	0.02576851538550488
YJR086W	0.025378081093642167
YBR240C	0.025245853359528947
YPR145C-A	0.02523984530466567
YKR041W	0.025214208849539017
YNR075C-A	0.02513729138509945
YHR193C	0.02502001279125509
YJR140W-A	0.02497173485935245
YJL158C	0.024917230935477916
YOL155W-A	0.024835100554775336
YGL106W	0.02475618718046113
YFL068W	0.024421235905508994
YGR020C	0.02432248921581548
YAL025C	0.024312213997542156
YPL051W	0.02425715091898327
YLR370C	0.024250716987295865
YGR240C-A	0.0242049080485185
YOL150C	0.024111626509593573
YAR035C-A	0.02409629063835538
YJL015C	0.02405256221041216
YLR204W	0.023904640004096554
YOR394W	0.023793783751911827
YJR074W	0.02378795107227172
YNL072W	0.02375415620457126
YGL258W-A	0.023741165184887
YCL001W-A	0.023659108144313074
YIR023C-A	0.023501146736087372
YLR230W	0.02333400180691493
YFL022C	0.023254798994593574
YKR047W	0.02324231257148198
YMR159C	0.02311373011678353
YNL334C	0.023018478446411385
YOR238W	0.023002380310153524
YBL031W	0.022818120744627184
YNL332W	0.02258322038459633
YGL041W-A	0.02252692419688957
YBR137W	0.022503714977391363
YGR151C	0.02249679557524681
YOR068C	0.02248535757624853
YLR194C	0.022431063525367126
YGR082W	0.02236716142968211
YHR192W	0.0223500322054771
YLR159C-A	0.022273291946931586
YAL047W-A	0.02224993105181476
YJR024C	0.022093645294314193
YPR146C	0.02207041865996718
YEL037C	0.022051644544834388
YAL068C	0.02193746202714946
YGR291C	0.02189588442424033
YDR360W	0.02187678825058076
YNL266W	0.02186913664885918
YPR047W	0.021865435759127562
YAL003W	0.02176190050847925
YBR192W	0.021747215567328303
YGR228W	0.021703075828822496
YOL162W	0.02162947869367573
YKR105C	0.021467264679051183
YBR227C	0.021440727760644575
YER061C	0.02137449378272243
YHR212W-A	0.02128413000477241
YPR039W	0.021266466921388588
YFL067W	0.021170061782552648
YOL071W	0.02106539882922063
YEL010W	0.021063266931262873
YPL090C	0.021054384306310108
YGL263W	0.02101807894120237
YPL223C	0.020982330132947688
YNL231C	0.02095471288007343
YDR133C	0.020819714207699947
YJR123W	0.020636591491581605
YJR146W	0.0205328556811657
YML090W	0.020439454061804058
YOL033W	0.020373538822147402
YER079C-A	0.020318768892308534
YFR043C	0.02031637180013253
YOL050C	0.02030017059243249
YHR202W	0.020256819124234368
YBR152W	0.020186185136454548
YML133W-A	0.020177528813214825
YER090C-A	0.02005541945565358
YMR267W	0.019999670907182278
YPR020W	0.01999952383885914
YHR034C	0.019928084284100634
YNL339W-A	0.019909727415058733
YDR369C	0.019891081846351067
YMR157C	0.019889892507320237
YMR230W	0.019854438342336626
YER107W-A	0.019837335018929286
YDR464C-A	0.01980918154298869
YGL041C-B	0.019780385644676688
YKR097W	0.01972684711093974
YMR158W-B	0.019672758918909232
YPR195C	0.01961774512195341
YGL082W	0.019527576721681605
YDR423C	0.019483548913979847
YOR139C	0.019278567595605735
YGL221C	0.01925699212028545
YKR040C	0.01924831558758798
YPL095C	0.019114832761700833
YEL018C-A	0.019049700538982986
YPL245W	0.01901601281249976
YNL264C	0.018982798449846808
YNL093W	0.018974068525882116
YPR084W	0.01896804266798059
YKL219W	0.018959517130717307
YIL164C	0.018956331131164537
YKL096W-A	0.018907562510112053
YPL280W	0.018819245601904164
YLR364W	0.018815021738332733
YBR253W	0.018811019396236174
YPL278C	0.018754443863127895
YFL026W	0.01872534663958268
YOR194C	0.01870039051219343
YMR043W	0.018656828186832473
YDR519W	0.018573861182305255
YHR179W	0.018541278295095165
YGR296C-A	0.018523690760625558
YAL040C	0.01852330548070262
YNR058W	0.01848610118690696
YGR287C	0.01846543693508763
YGR076C	0.01840791412180987
YDL240C-A	0.018404881658695808
YLR288C	0.018403145167914976
YLL067C	0.018343852610646437
YIL115W-A	0.018321403715562512
YJL214W	0.018315416514880237
YGR262C	0.018196662249572605
YMR046W-A	0.018190587130778566
YPL283W-A	0.018175853026345397
YML112W	0.018150420298812538
YMR290W-A	0.018147443438027815
YMR322C	0.01810459919773215
YDR158W	0.018096976371275247
YOR170W	0.018032209961407947
YNL220W	0.018030149093026443
YDR385W	0.018023180176151152
YHR143W-A	0.018016288348443682
YGR152C	0.01801621571133244
YMR083W	0.017971013253180027
YDL244W	0.0179590051791191
YOR096W	0.017940913592801703
YOR209C	0.017936390111716813
YJL137C	0.01793450860903135
YKL214C	0.017874914174227832
YEL018W	0.017872499501303422
YAR028W	0.017838739931623274
YMR074C	0.017815742081193842
YGL261C	0.017811766610075767
YIL176C	0.017692524919573818
YAL032C	0.017657025882945463
YBL048W	0.01765334559188786
YHR100C	0.01762438851036271
YER106W	0.01761181688944499
YOR251C	0.01760715318275039
YGL189C	0.017543471231614864
YCR048W	0.01751499399282138
YOL166C	0.017504959008148337
YIL065C	0.017468483918023903
YNL073W	0.01745337926043951
YGR214W	0.017447267207322377
YDR098C	0.017430483061589834
YAL056C-A	0.017429489260693883
YOR049C	0.017409111168907268
YOR009W	0.017383539405077416
YBR134W	0.017357569831847636
YPL171C	0.01735584099874531
YBR207W	0.017324463826983244
YDL177C	0.01732055869497348
YKL006W	0.01729476473797337
YPR109W	0.01727369553945143
YER133W-A	0.017249621399342257
YMR121C	0.017238337489931907
YAL047C	0.017189202733540288
YNL144W-A	0.017186411980127027
YDR503C	0.017147937640838207
YPL038W	0.017141656742947188
YJR038C	0.017093893844635617
YHR211W	0.017083958137029134
YER074W-A	0.01706429753388748
YKL154W	0.017031760299140063
YOR006C	0.017008852337353525
YMR323W	0.01698998747931546
YBR145W	0.01696800633850479
YJL065C	0.016825082679178906
YMR023C	0.01681907945418196
YLR376C	0.016807588602045974
YHL026C	0.01671755328242474
YMR306C-A	0.016675404283632726
YER078C	0.016673454935788545
YJL225W-A	0.01664956064288123
YDR193W	0.016591261518000198
YLR184W	0.016560132997930216
YJR057W	0.016517025298235826
YMR158C-A	0.016513564014526357
YLR120W-A	0.0164521157344373
YJR141W	0.016435098519470857
YDR375C	0.016416860888503984
YKL130C	0.016383582250846147
YOR020C	0.016374833630933804
YFL010C	0.016309532327942338
YKL058W	0.016274772154628754
YHL050W-A	0.01626990402708718
YBR238C	0.016260753243744822
YJL215C	0.016255882183048815
YNL205C	0.016246933331475418
YBL018C	0.01624256409096227
YPL283W-B	0.016203514114298274
YNL116W	0.01613363644546392
YOL102C	0.016127885632386225
YFR047C	0.016112171963129814
YLR070C	0.016095205929440186
YOR231C-A	0.016091938857880395
YLR361C	0.016054157193687055
YLL014W	0.01605351973661397
YOR242C	0.01605271629721707
YPL216W	0.016035981658419973
YPR176C	0.016005077658508532
YNR062C	0.01600484642364459
YDR116C	0.015980669855539108
YER057C	0.0159796805644439
YJL069C	0.015950547315955566
YPR187W	0.015945113886132255
YLR212C	0.01590995371001189
YMR226C	0.015883676487270917
YLR347W-A	0.01587703838652821
YFL037W	0.015868575320232413
YDR087C	0.0158436703039595
YIL165C	0.015841722282737166
YDR371C-A	0.01579871794487227
YBR182C	0.015782581098540176
YLR044C	0.015761968708988876
YFR008W	0.015739583000870846
YOR391C	0.015728181481298287
YFL015C	0.015727537715694517
YPR087W	0.015721331840409615
YNL223W	0.015716743112063482
YLR221C	0.015677842528342575
YER019W	0.01567724733503488
YBR265W	0.015663634172885396
YGR103W	0.0156446973062231
YHR042W	0.01562825760858178
YDR152W	0.01559480387090831
YLL008W	0.015581997900702305
YNL319W	0.015575574603951039
YGL029W	0.01549322335263791
YHR200W	0.01545340002489028
YJL223C	0.015450244768142659
YML065W	0.015428573050934933
YHR210C	0.015416443400748563
YHR218W-A	0.01541076255332242
YNL249C	0.015404725198509996
YHL045W	0.015356080340151
YPR108W	0.01535236546047233
YPL129W	0.015346003982649356
YFL066C	0.015271641639592621
YAL035W	0.015268079137901097
YLR050C	0.015246160872617143
YFL027C	0.015184380692701288
YPL130W	0.015172953214638806
YLR209C	0.015156016669876614
YLR248W	0.015126784076629794
YBR172C	0.015085366171326657
YLR350W	0.015076917205252269
YDR530C	0.015076756377999956
YOL035C	0.015046725233667305
YHR063W-A	0.015001593638761756
YFR036W	0.014972274896869853
YLR235C	0.014972238667897987
YIR042C	0.01495207887308559
YLL025W	0.01494445940595844
YOL128C	0.014930503058022026
YPR203W	0.014920164932757427
YOL054W	0.0149121808412008
YAL030W	0.014902273056181255
YAL034W-A	0.014878514791922905
YNR048W	0.01487574088804678
YCL026C-A	0.014841190130176278
YKL211C	0.014834306059342607
YKR091W	0.014775196026550272
YFL065C	0.014770237415532825
YEL074W	0.014722186769559081
YBR061C	0.014721932261685602
YDR115W	0.014681467136991616
YAL026C-A	0.014671855407395473
YHR065C	0.014640735037137344
YFR032C-A	0.014629082268027869
YLR081W	0.0146173479414347
YOR177C	0.014595436694270525
YPR123C	0.014565993121116802
YOR184W	0.014557804620410134
YLR157C	0.014554741242942594
YOR226C	0.014533109374951038
YGR031C-A	0.014511512994458336
YGL182C	0.014508358853273558
YKL163W	0.014498389805691075
YER147C-A	0.014491815656759912
YOR309C	0.014488949794853141
YGR041W	0.014475553798159159
YPL238C	0.014432680844482139
YDR403W	0.014422630969890268
YDR113C	0.014421596476043106
YOR045W	0.01441731908959502
YOR246C	0.014375690525494672
YCR107W	0.014366131203484065
YDL211C	0.014363453829254757
YOR310C	0.01435416019108536
YPL271W	0.014330005621447851
YLR154C-H	0.014317929610844712
YER046W	0.01430358280818112
YIL098C	0.014280455196283355
YOL157C	0.014278216958556255
YFR044C	0.014277404812507416
YKR053C	0.014264586743802689
YDR169C	0.014259998073397118
YLR200W	0.014253741556253086
YPL035C	0.014245963392348576
YML023C	0.014239110386335642
YER092W	0.014223958576861005
YHR163W	0.014128359170690646
YFR045W	0.014128234843063326
YOR265W	0.014113164153198155
YCL018W	0.014112176972657589
YLR013W	0.014087034535727919
YDR114C	0.014081797065050009
YPR193C	0.014039832565586465
YNL082W	0.014037544222525095
YHR020W	0.014034205388520815
YDR448W	0.014027612017154401
YPR188C	0.01398961120125804
YIL162W	0.013978439587472413
YDL108W	0.013957103805770385
YDR398W	0.01395198392357637
YOL163W	0.013944380528262563
YLR466W	0.013943285837547904
YCL026C-B	0.013932118296529693
YOR367W	0.013907790157525059
YIL100W	0.013907233479601785
YGL127C	0.013903732899844916
YJR022W	0.013902428481764945
YKL023C-A	0.013895564007289286
YDR282C	0.013847027634483651
YML057W	0.01384585046095201
YER078W-A	0.013813867279131066
YOR171C	0.013805902937715641
YGR137W	0.013794464693281305
YKL083W	0.013780354427297463
YBR291C	0.01377849549034113
YJR104C	0.013776085742658362
YPL210C	0.013767269045904314
YHR040W	0.013763153799942175
YOR022C	0.013751575135338341
YDR165W	0.01375144594935803
YHR160C	0.013733240833247753
YNR054C	0.013730312431165194
YDL124W	0.013728282730513953
YJL064W	0.01372389188279245
YKL084W	0.013718547059773798
YBL072C	0.0137115136887665
YDL167C	0.013708563410675808
YGR121W-A	0.013707601112627633
YLR351C	0.013704865559256277
YGR160W	0.013703859162446857
YHL037C	0.013681674241471013
YMR317W	0.01367351758266221
YDR106W	0.013649439107188552
YJL058C	0.013637295919870944
YGR224W	0.013630976935677032
YJL200C	0.01362360307964149
YER052C	0.013614349103019776
YJL013C	0.013597730882826013
YJR131W	0.013589686683786408
YJL105W	0.013578743628028845
YER045C	0.013567462489662131
YAR068W	0.013566661332618975
YDL207W	0.01356435140116637
YBR218C	0.013548852818641034
YMR316C-B	0.013539769864950486
YIL044C	0.01352169606462772
YKR063C	0.013512499734827117
YPL236C	0.013512465727413995
YJR055W	0.01350170973588854
YJL063C	0.013491467601803472
YOR133W	0.013486258825462038
YJL188C	0.013440342579846689
YDR410C	0.013419956585731519
YPL151C	0.013405512886011248
YNR061C	0.013382173716328152
YGR227W	0.013373062812216015
YBL113C	0.013371158315854824
YGL042C	0.013342664941948777
YCL012C	0.013319695864720172
YKL073W	0.013305686998179474
YDL030W	0.013304156151897596
YCL033C	0.013289990842202806
YOR119C	0.013285185736175315
YGR061C	0.013284970414309368
YJR035W	0.013273628710854007
YDR050C	0.013254294231383591
YER019C-A	0.01323265036548859
YIL069C	0.013227080379410453
YJL213W	0.013217766444124274
YOL072W	0.013210706734073416
YLR080W	0.01320294651301996
YBR135W	0.013199547371457029
YEL070W	0.013188792450496888
YGL119W	0.013160754987890492
YIL117C	0.013157078078174492
YHR046C	0.013152971929273623
YPL233W	0.013141000100673015
YOL021C	0.013125619864350353
YDL212W	0.013124297933544051
YOR358W	0.013090241264021956
YCR098C	0.0130834419849969
YMR214W	0.013070880021549821
YER158C	0.013057901877161958
YCR087W	0.013047862241931286
YKL049C	0.013042886999463571
YER018C	0.012996718842796625
YIL051C	0.012975796454602968
YHR035W	0.012965923254974475
YOR396W	0.012959251034889265
YOL019W	0.01295124936909196
YBR035C	0.012943242180680959
YIL052C	0.012936392548378611
YOR243C	0.012925230348763729
YOL156W	0.012914610355972397
YIL053W	0.012914260322211098
YPR192W	0.012910404189331273
YER040W	0.012909091498474919
YOR215C	0.012907946385064928
YDL171C	0.012904290633263824
YLR424W	0.012891266358104293
YPR010C	0.012876466219535837
YNL324W	0.012875816372542578
YOL052C-A	0.012845926841619434
YOR207C	0.01283649300806664
YGL033W	0.012801752642419487
YEL075W-A	0.012798569178195097
YDL144C	0.012794142644772525
YPL158C	0.012787658426500285
YGR101W	0.012784382630290244
YKL185W	0.012778341404382446
YDR003W	0.01276778788167229
YOR122C	0.012765555777882815
YDR143C	0.01276500839168113
YBR078W	0.012760460203145292
YHL030W-A	0.012756950343481186
YLR082C	0.012754846984904047
YDR287W	0.012742755802124072
YCR068W	0.012740686279104468
YOR396C-A	0.012732133879239374
YML060W	0.012728335935089914
YCR087C-A	0.012727720995584065
YDR139C	0.012703638665147753
YHR053C	0.012693365798228731
YOL061W	0.012692071508245062
YDR485C	0.012689554073093254
YFL051C	0.012686904007209288
YGR144W	0.012684407651229596
YIL038C	0.012682817750399991
YMR265C	0.01268124600552889
YGR215W	0.012676258531331391
YKL117W	0.012635386747481887
YOR040W	0.012633903388604753
YKL022C	0.012628520193144702
YJL071W	0.012611016590654795
YDL114W	0.012608636332703115
YNL206C	0.012604191701728489
YGL199C	0.0126003848422036
YNL034W	0.012587250945359809
YMR055C	0.012577479570269855
YHR052W-A	0.012566486105011284
YJL169W	0.012550388684116539
YHR117W	0.012538538432704244
YDR033W	0.012533833636781792
YGR274C	0.01252299386390727
YKR066C	0.012478652637797048
YGL223C	0.012468175059289325
YOR118W	0.012462303058366608
YDR118W-A	0.01244467891154882
YKL042W	0.012440412620387654
YMR120C	0.01242400853354464
YML027W	0.012416995435331053
YJR077C	0.01241679051221382
YNL290W	0.012411900192410532
YGR136W	0.012406621628252667
YPR120C	0.01240532745523566
YJR016C	0.012401058478937382
YOR236W	0.012401006033199687
YHR136C	0.01239857021690811
YLL023C	0.012398403289892898
YKL156C-A	0.012395151843677385
YMR217W	0.012392881834975106
YLR237W	0.012385637062010388
YNL339C	0.012382972512533747
YGR176W	0.012381002843303443
YLR195C	0.012378005654365271
YGL220W	0.01236997766969939
YCL073C	0.012358312062854374
YLR347C	0.01235617667286289
YNR041C	0.012345276604548334
YGL023C	0.012338120119274302
YGL044C	0.012331314302234254
YNL210W	0.012331021069464723
YFR038W	0.012329482867219289
YKL018C-A	0.012322619143755688
YCR100C	0.012316073451094402
YNL141W	0.012310139412784688
YGL214W	0.012306565644055835
YGR254W	0.01230030728339409
YBR296C-A	0.012296711424570353
YPL257W	0.012284561712339909
YOR071C	0.012266205357408085
YJR064W	0.012226276645010688
YDR281C	0.012226169294570731
YLR199C	0.012224472355686933
YMR131C	0.012216421870415772
YDR387C	0.01220103987471182
YNL312W	0.012196250385318227
YLR385C	0.012187184507364853
YKR083C	0.012164269019566947
YOL025W	0.01214984617345775
YKL039W	0.012146427731999965
YNL331C	0.012142561917267402
YLR190W	0.012134276035236917
YIR034C	0.012124263762777879
YBR144C	0.012086438508658325
YNR046W	0.012082741245788533
YGL089C	0.012081132927676066
YKL202W	0.012081030508905424
YGL201C	0.01205298828020671
YHR144C	0.012039357566675252
YOL097W-A	0.012036100672006084
YOR378W	0.012034601395813001
YHR214C-D	0.01203127512271793
YPL187W	0.012017098395447467
YNL080C	0.012014440449943304
YOL159C-A	0.011994155133677072
YKL019W	0.011985969726202896
YPR135W	0.011981571988187677
YDR209C	0.011981001119840386
YOR176W	0.011966080321515965
YLL010C	0.011960486562646942
YDR190C	0.011949617343126207
YNL193W	0.011947493889592035
YLR447C	0.011938006581792376
YNL315C	0.011933995832657047
YOR018W	0.011919199574449162
YGL145W	0.01191034427832403
YDR534C	0.011892343660959075
YLR188W	0.011887239436156523
YDL200C	0.011871829930609812
YKL050C	0.011867403659971406
YJL159W	0.011860342107689645
YBR153W	0.011846190823779223
YGL032C	0.011830640851175255
YEL040W	0.01182834079168455
YOR203W	0.01182789973882433
YBL104C	0.011824453861065749
YMR097C	0.01181560081651195
YJL139C	0.01180594331263551
YKR059W	0.011793456299989905
YMR213W	0.011755357788010812
YLR197W	0.011750492171366119
YDR545W	0.011748848326079819
YGR219W	0.011744361591917243
YDR210W	0.011734197981416108
YHR214W	0.011731933983829927
YLR144C	0.011710484969008842
YKL107W	0.01169037909031653
YLL066C	0.011678541670178566
YAL031W-A	0.01166161965438914
YKL127W	0.011659784744369704
YKL132C	0.011647550139016876
YLR003C	0.011645890858027343
YHR110W	0.011642147737697884
YCL032W	0.011630288899890467
YPL106C	0.011627275327327113
YHR028W-A	0.011626255377804418
YNR013C	0.011616026778222245
YBR076C-A	0.011615061652940581
YPL274W	0.01160845602181889
YHR213W	0.011607995923056093
YOR279C	0.011602497865522497
YAL066W	0.01159240028306573
YHR219W	0.011585517034547061
YPR124W	0.011583717700498345
YMR067C	0.011572970218310176
YJL198W	0.011568980475415441
YOL166W-A	0.011536722110374806
YML028W	0.011529090494608
YHL033C	0.011527769413940875
YOR155C	0.011523580410249411
YFL053W	0.011505414053460714
YLR153C	0.01150048655081981
YDR170C	0.011499349383343422
YDR473C	0.011491452864626156
YDR274C	0.011488853760993002
YPL110C	0.01148544197246807
YFR035C	0.011480778305445603
YGR162W	0.011465478490259045
YOL070C	0.01146150237270778
YJL073W	0.011434078980441239
YGL018C	0.011426401368572628
YER139C	0.011424627112080784
YBL081W	0.0114138707910223
YPR145W	0.011401693544818854
YKR092C	0.011385291726702863
YDR018C	0.011380931523185013
YGL155W	0.011376356019308254
YML133W-B	0.01137234205555165
YPL030W	0.011371800551518641
YLR121C	0.011364955130873178
YMR077C	0.011355335015685095
YLR040C	0.011336015045689669
YPR033C	0.011326762158974164
YGL020C	0.011325494534606583
YJL079C	0.011309405154903019
YJR106W	0.01130302533827967
YDR420W	0.011290296695275533
YNL259C	0.011274214844682547
YNR073C	0.011271452052330492
YLR102C	0.01126976981783514
YJR067C	0.011269598140115213
YBR302C	0.01126387526145627
YMR101C	0.011256353324961627
YDR055W	0.011255048193588402
YBR248C	0.011247875070858004
YDR132C	0.011230672437182634
YLR053C	0.011209201037807967
YLR055C	0.011207860482574609
YFR024C-A	0.0112043332049068
YKR076W	0.011201230049043458
YBR170C	0.011190106020302543
YNL132W	0.011181885010285006
YOL026C	0.011178483411760134
YLR405W	0.011165382007997247
YLR157C-C	0.011151658557576508
YDR302W	0.011147095244790515
YOR298W	0.011144617585732115
YLR158C	0.011143223309530725
YMR113W	0.011140298282771254
YNR036C	0.011133980741782923
YIL066C	0.011120940764349203
YKR082W	0.011114186518464922
YBR115C	0.01110933656009613
YPR147C	0.011104732890912504
YPR085C	0.011074812096388028
YDR482C	0.011065070627715251
YGR079W	0.011051136903413859
YMR027W	0.011039873316745824
YLR449W	0.011037889831289012
YAL042C-A	0.011032802974731644
YBR261C	0.011017536620378045
YBL025W	0.011014033582599454
YCL021W-A	0.011010128994706126
YOL064C	0.010997395382583982
YLR069C	0.010986941671836592
YFL045C	0.010983914550519374
YOR332W	0.010964495523920276
YEL057C	0.010953847093986568
YDL169C	0.010947680471417164
YAL028W	0.010946895960528561
YDR107C	0.01094647944400894
YDL136W	0.010940208016076359
YOR181W	0.010934177035299527
YDR427W	0.01093338610682023
YDR459C	0.010921023136833956
YAL043C	0.01091827512820265
YOL151W	0.01091702067899461
YAL019W	0.010902527209434677
YER116C	0.010901781724766508
YHL036W	0.010900796714242801
YKL106C-A	0.010898589226503655
YPL183W-A	0.01089793225645687
YDR356W	0.010885266300224239
YOL003C	0.010880686825158933
YDR381C-A	0.010869852300299274
YER180C	0.010865344603696049
YGL122C	0.01085312723007668
YDL155W	0.010843827301756512
YNR042W	0.010841244933316048
YER190C-A	0.010836073931952342
YOL092W	0.01083569136764598
YLR154W-F	0.010827042015455781
YAL063C-A	0.01082547541589442
YDL101C	0.010823597320686825
YNL063W	0.01082200381165183
YPL050C	0.010816533844718859
YER171W	0.010813386304455936
YLR083C	0.010812772315935804
YCR089W	0.010807569702395617
YMR202W	0.010801312874086678
YCR102C	0.010799965276575785
YPL036W	0.010799751995267042
YDR374C	0.010769822744733443
YMR029C	0.010756394428658368
YFR054C	0.010748555784445203
YNR034W	0.010748240027372432
YAL062W	0.010747508803149829
YKL153W	0.010736282859478485
YCR013C	0.010715710049994533
YPL283C	0.010714387544771088
YFL050C	0.010704474743444083
YOR339C	0.010701041762881208
YER154W	0.010700431568004902
