value,dim,ratio,cum_ratio,distance
2986.482582205103,0,2116.703692678052,NA,NA
28.34353992859789,1,0.19065503319710644,0.19065503319710644,0.990509390512611
28.06657584553068,2,0.18694719700592147,0.3776022302030279,0.009771682851363428
24.31017085279721,3,0.14025427812106323,0.5178565083240911,0.13383909078925416
20.08687570404869,4,0.09575575380367377,0.6136122621277649,0.1737254408585357
17.107469350629522,5,0.06945629870812844,0.6830685608358933,0.14832602129452332
16.397945349342212,6,0.06381444028547355,0.7468830011213669,0.04147451541459002
15.654105257366718,7,0.05815627672598764,0.8050392778473545,0.04536178625606491
13.224850515208932,8,0.04150702805656604,0.8465463059039205,0.15518323802087608
12.020158759602124,9,0.034289448695495175,0.8808357545994158,0.09109303384725442
11.370281830500499,10,0.030681921472223143,0.9115176760716389,0.05406558616228596
10.914599843605584,11,0.02827194785196862,0.9397896239236075,0.04007657802048137
9.681984301015769,12,0.022246866223481345,0.9620364901470888,0.11293272866177995
9.282543587754994,13,0.020449094856074008,0.9824855850031629,0.04125607941947074
8.590684518339144,14,0.017514414996837164,1,0.07453334992453053
