Time,dO2
40.13333333333333,69.07407407407408
40.166666666666664,69.46666666666667
40.2,69.66296296296296
40.233333333333334,69.66296296296296
40.266666666666666,70.05555555555556
40.3,70.05555555555556
40.333333333333336,70.05555555555556
40.36666666666667,70.44814814814815
40.4,70.44814814814815
40.43333333333333,70.84074074074074
40.46666666666667,70.84074074074074
40.5,71.23333333333333
40.53333333333333,71.23333333333333
40.56666666666667,71.23333333333333
40.6,71.23333333333333
40.63333333333333,71.23333333333333
40.666666666666664,71.62592592592593
40.7,71.42962962962963
40.733333333333334,71.23333333333333
40.766666666666666,71.23333333333333
40.8,71.23333333333333
40.833333333333336,71.03703703703704
40.86666666666667,70.84074074074074
40.9,70.44814814814815
40.93333333333333,70.44814814814815
40.96666666666667,70.44814814814815
41,70.25185185185185
41.03333333333333,70.05555555555556
41.06666666666667,69.66296296296296
41.1,69.66296296296296
41.13333333333333,69.27037037037037
41.166666666666664,68.87777777777778
41.2,68.28888888888889
41.233333333333334,67.7
41.266666666666666,67.11111111111111
41.3,65.93333333333334
41.333333333333336,64.75555555555556
41.36666666666667,63.38148148148148
41.4,60.79037037037037
41.43333333333333,55.72592592592593
41.46666666666667,48.46296296296296
41.5,43.94814814814815
41.53333333333333,43.55555555555556
41.56666666666667,43.94814814814815
41.6,43.75185185185185
41.63333333333333,42.181481481481484
41.666666666666664,40.80740740740741
41.7,38.64814814814815
41.733333333333334,35.114814814814814
41.766666666666666,33.34814814814815
41.8,31.77777777777778
41.833333333333336,30.403703703703705
41.86666666666667,29.029629629629632
41.9,28.63703703703704
41.93333333333333,27.655555555555555
41.96666666666667,27.066666666666666
42,26.674074074074074
42.03333333333333,25.692592592592593
42.06666666666667,25.3
42.1,24.90740740740741
42.13333333333333,25.103703703703705
42.166666666666664,24.31851851851852
42.2,24.514814814814816
42.233333333333334,24.122222222222224
42.266666666666666,23.925925925925927
42.3,23.337037037037035
42.333333333333336,22.944444444444443
42.36666666666667,22.748148148148147
42.4,22.355555555555554
42.43333333333333,22.55185185185185
42.46666666666667,22.093827160493827
42.5,21.962962962962962
42.53333333333333,21.766666666666666
42.56666666666667,21.57037037037037
42.6,21.177777777777777
42.63333333333333,20.785185185185185
42.666666666666664,20.58888888888889
42.7,20.785185185185185
42.733333333333334,20.196296296296296
42.766666666666666,20.392592592592592
42.8,20.58888888888889
42.833333333333336,22.355555555555554
42.86666666666667,34.9598440545809
42.9,47.25714285714286
42.93333333333333,48.92916666666667
42.96666666666667,51.530092592592595
43,53.762962962962966
43.03333333333333,58.34320987654321
43.06666666666667,61.025925925925925
43.1,61.81111111111111
43.13333333333333,62.79259259259259
43.166666666666664,63.38148148148148
43.2,64.16666666666667
43.233333333333334,64.36296296296297
43.266666666666666,64.36296296296297
43.3,64.75555555555556
43.333333333333336,64.55925925925926
43.36666666666667,64.36296296296297
43.4,63.970370370370375
43.43333333333333,63.446913580246914
43.46666666666667,63.38148148148148
43.5,63.38148148148148
43.53333333333333,63.38148148148148
43.56666666666667,63.577777777777776
43.6,63.970370370370375
43.63333333333333,64.36296296296297
43.7,64.55925925925926
43.733333333333334,64.95185185185186
43.766666666666666,65.34444444444445
43.833333333333336,65.93333333333334
43.86666666666667,66.32592592592593
43.9,66.71851851851852
43.93333333333333,67.5037037037037
43.96666666666667,67.5037037037037
44,67.8962962962963
44.03333333333333,68.28888888888889
44.06666666666666,68.68148148148148
44.1,68.68148148148148
44.13333333333333,68.68148148148148
44.2,69.07407407407408
44.233333333333334,69.46666666666667
44.3,70.05555555555556
44.333333333333336,70.05555555555556
44.36666666666667,70.44814814814815
44.4,70.84074074074074
44.43333333333334,70.84074074074074
44.46666666666667,70.84074074074074
44.5,71.23333333333333
44.53333333333333,71.23333333333333
44.56666666666666,71.42962962962963
44.6,71.42962962962963
44.63333333333333,71.42962962962963
44.666666666666664,71.42962962962963
44.766666666666666,71.42962962962963
44.8,71.42962962962963
44.833333333333336,71.82222222222222
44.86666666666667,71.62592592592593
44.9,71.62592592592593
44.93333333333334,71.23333333333333
44.96666666666667,71.03703703703704
45,71.03703703703704
45.03333333333333,71.03703703703704
45.06666666666666,71.42962962962963
45.1,70.64444444444445
45.13333333333333,70.84074074074074
45.166666666666664,71.03703703703704
45.2,70.05555555555556
45.233333333333334,70.38271604938272
45.266666666666666,70.05555555555556
45.3,69.66296296296296
45.333333333333336,69.27037037037037
45.36666666666667,68.68148148148148
45.4,67.30740740740741
45.43333333333334,67.11111111111111
45.46666666666667,66.19506172839506
45.5,65.05
45.53333333333333,64.16666666666667
45.56666666666666,61.85037037037037
45.6,58.27777777777778
45.63333333333333,50.62222222222222
45.666666666666664,45.32222222222222
45.7,46.10740740740741
45.766666666666666,46.303703703703704
45.8,45.12592592592593
45.833333333333336,42.29053497942387
45.86666666666667,40.52698412698413
45.9,38.23771043771044
45.93333333333334,36.2925925925926
45.96666666666667,34.13333333333333
46,32.75925925925926
46.06666666666666,30.6
46.1,30.403703703703705
46.13333333333333,30.20740740740741
46.166666666666664,29.814814814814817
46.2,28.833333333333336
46.233333333333334,28.833333333333336
46.266666666666666,28.63703703703704
46.3,28.440740740740743
46.333333333333336,28.440740740740743
46.36666666666667,27.85185185185185
46.4,27.655555555555555
46.46666666666667,27.262962962962963
46.5,27.45925925925926
46.53333333333333,27.262962962962963
46.56666666666666,27.262962962962963
46.6,26.28148148148148
46.63333333333333,26.28148148148148
46.666666666666664,26.477777777777778
46.7,26.085185185185185
46.733333333333334,25.692592592592593
46.766666666666666,24.90740740740741
46.8,25.103703703703705
46.833333333333336,24.90740740740741
46.86666666666667,24.31851851851852
46.93333333333334,23.925925925925927
46.96666666666667,23.53333333333333
47,23.53333333333333
47.03333333333333,23.925925925925927
47.06666666666666,23.53333333333333
47.1,24.122222222222224
47.13333333333333,26.674074074074074
47.166666666666664,36.74407407407408
47.2,44.97325102880659
47.233333333333334,47.904273504273505
47.266666666666666,50.779259259259256
47.3,54.94074074074074
47.333333333333336,58.86666666666667
47.36666666666667,61.22222222222222
47.4,62.2037037037037
47.43333333333334,62.98888888888889
47.46666666666667,63.970370370370375
47.5,64.95185185185186
47.56666666666666,65.54074074074074
47.6,65.14814814814815
47.63333333333333,65.14814814814815
47.666666666666664,64.95185185185186
47.7,64.75555555555556
47.733333333333334,64.36296296296297
47.766666666666666,63.970370370370375
47.833333333333336,64.36296296296297
47.9,64.36296296296297
47.93333333333334,64.75555555555556
47.96666666666667,64.95185185185186
48,65.67160493827161
48.06666666666666,66.32592592592593
48.1,66.91481481481482
48.13333333333333,67.7
48.166666666666664,67.8962962962963
48.2,68.48518518518519
48.233333333333334,68.68148148148148
48.266666666666666,68.68148148148148
48.3,68.68148148148148
48.333333333333336,69.46666666666667
48.36666666666667,69.46666666666667
48.4,69.66296296296296
48.43333333333334,69.85925925925926
48.46666666666667,70.25185185185185
48.5,70.64444444444445
48.53333333333333,71.03703703703704
48.56666666666666,71.23333333333333
48.6,71.23333333333333
48.63333333333333,71.23333333333333
48.666666666666664,71.23333333333333
