x,y,r,g,b
498,4,185,211,210
499,4,177,203,202
500,4,180,206,205
501,4,183,209,208
502,4,178,204,203
503,4,187,211,211
496,5,180,212,211
497,5,211,243,242
498,5,197,229,228
499,5,199,231,230
500,5,204,236,235
501,5,192,224,223
502,5,204,234,234
503,5,202,232,232
504,5,193,221,222
121,6,204,225,228
122,6,201,222,225
123,6,214,235,238
124,6,213,234,237
125,6,216,237,240
126,6,211,232,235
127,6,207,228,231
128,6,206,232,233
129,6,206,232,233
130,6,206,232,233
131,6,206,232,233
132,6,206,232,233
133,6,206,232,233
134,6,206,232,233
135,6,206,232,233
136,6,207,233,234
137,6,207,233,234
138,6,206,232,233
139,6,206,232,233
140,6,205,231,232
141,6,205,231,232
142,6,204,230,231
143,6,203,229,230
144,6,219,245,246
145,6,197,223,224
146,6,212,236,238
147,6,181,205,207
466,6,201,220,224
467,6,190,211,214
468,6,202,226,228
469,6,199,225,226
470,6,198,222,224
471,6,200,224,226
472,6,208,229,232
473,6,206,225,229
474,6,215,233,237
475,6,208,226,230
476,6,207,225,229
477,6,214,232,236
478,6,205,224,228
479,6,209,228,232
480,6,206,230,230
481,6,206,230,230
482,6,206,230,230
483,6,205,229,229
484,6,206,230,230
485,6,207,231,231
486,6,206,230,230
487,6,205,229,229
488,6,195,219,219
489,6,198,222,222
490,6,206,230,230
491,6,214,238,238
492,6,215,239,239
493,6,205,229,229
494,6,202,226,226
495,6,194,218,218
496,6,189,221,220
497,6,202,234,233
498,6,194,226,225
499,6,201,233,232
500,6,203,237,236
501,6,189,223,222
502,6,198,232,231
503,6,210,242,241
504,6,212,244,243
505,6,187,219,218
506,6,191,221,221
507,6,180,208,209
508,6,181,209,210
509,6,194,220,221
832,6,183,204,209
833,6,193,214,219
834,6,197,218,223
835,6,196,217,222
836,6,198,219,224
837,6,203,224,229
838,6,199,220,225
839,6,189,210,215
840,6,209,230,235
841,6,197,218,223
842,6,202,221,227
843,6,184,203,209
120,7,194,220,221
121,7,222,250,251
122,7,204,232,233
123,7,205,233,234
124,7,197,227,227
125,7,204,234,234
126,7,205,235,235
127,7,206,236,236
128,7,204,234,234
129,7,204,234,234
130,7,204,234,234
131,7,204,234,234
132,7,204,234,234
133,7,204,234,234
134,7,204,234,234
135,7,204,234,234
136,7,204,234,234
137,7,204,234,234
138,7,204,234,234
139,7,205,235,235
140,7,206,236,236
141,7,207,237,237
142,7,206,236,236
143,7,206,236,236
144,7,205,235,235
145,7,192,222,222
146,7,205,233,234
147,7,199,227,228
467,7,173,203,205
468,7,201,232,234
469,7,204,235,237
470,7,208,238,240
471,7,211,239,242
472,7,208,232,236
473,7,208,229,234
474,7,219,238,244
475,7,211,228,235
476,7,207,224,231
477,7,212,229,236
478,7,204,221,228
479,7,209,228,234
480,7,206,227,230
481,7,204,225,228
482,7,205,226,229
483,7,208,229,232
484,7,206,227,230
485,7,203,224,227
486,7,204,225,228
487,7,208,229,232
488,7,215,236,239
489,7,205,226,229
490,7,206,227,230
491,7,216,237,240
492,7,215,236,239
493,7,198,219,222
494,7,212,233,236
495,7,214,235,238
496,7,202,232,232
497,7,201,231,231
498,7,210,240,240
499,7,197,227,227
500,7,200,232,231
501,7,208,240,239
502,7,189,221,220
503,7,198,230,229
504,7,196,230,229
505,7,198,230,229
506,7,193,225,224
507,7,198,230,229
508,7,202,234,233
509,7,195,225,225
832,7,202,227,231
833,7,206,231,235
834,7,202,226,230
835,7,193,217,221
836,7,197,221,225
837,7,209,233,237
838,7,211,232,237
839,7,202,223,228
840,7,197,218,223
841,7,189,210,215
842,7,203,224,229
843,7,209,230,235
844,7,185,206,211
111,8,204,228,230
112,8,210,231,234
113,8,206,227,230
114,8,214,238,240
115,8,209,233,235
116,8,195,221,222
117,8,200,228,229
118,8,205,235,235
119,8,202,232,232
120,8,197,229,228
121,8,196,228,227
122,8,198,232,231
123,8,192,226,225
124,8,185,219,218
125,8,196,230,229
126,8,200,234,233
127,8,198,232,231
128,8,200,232,231
129,8,200,232,231
130,8,200,232,231
131,8,200,232,231
132,8,200,232,231
133,8,200,232,231
134,8,200,232,231
135,8,200,232,231
136,8,201,233,232
137,8,200,232,231
138,8,200,232,231
139,8,200,232,231
140,8,201,233,232
141,8,201,233,232
142,8,200,232,231
143,8,199,231,230
144,8,200,232,231
145,8,195,227,226
146,8,205,235,235
147,8,212,242,242
148,8,191,219,220
149,8,209,235,236
150,8,206,232,233
151,8,211,235,237
152,8,207,228,231
153,8,208,229,232
154,8,210,231,234
155,8,209,230,233
156,8,208,229,232
157,8,207,228,231
158,8,205,226,229
159,8,204,225,228
160,8,188,216,219
161,8,205,233,236
162,8,201,229,232
163,8,206,231,235
164,8,191,216,220
465,8,174,208,209
468,8,185,224,223
469,8,194,230,230
470,8,196,230,231
471,8,192,222,224
472,8,211,236,240
492,8,197,216,220
493,8,184,203,207
495,8,182,201,205
501,8,208,236,237
502,8,203,233,233
503,8,217,247,247
504,8,204,236,235
505,8,201,233,232
506,8,200,232,231
507,8,199,233,232
508,8,200,234,233
509,8,201,233,232
510,8,200,232,231
511,8,200,232,231
512,8,208,227,231
513,8,202,221,225
514,8,202,223,226
515,8,209,233,235
516,8,206,234,235
517,8,204,234,234
518,8,203,233,233
519,8,191,223,222
520,8,187,217,217
521,8,177,207,207
814,8,201,227,224
815,8,202,228,225
816,8,201,231,231
817,8,193,223,223
818,8,203,233,233
819,8,200,228,229
820,8,197,225,226
821,8,201,227,228
822,8,205,231,232
823,8,203,229,230
824,8,205,231,232
825,8,199,225,226
826,8,204,230,231
827,8,206,232,233
828,8,200,226,227
829,8,204,230,231
830,8,210,238,239
831,8,206,234,235
832,8,193,218,222
833,8,210,235,239
834,8,206,231,235
835,8,205,229,233
841,8,193,212,218
842,8,218,239,244
843,8,213,234,239
844,8,200,221,226
845,8,199,220,225
846,8,199,223,227
847,8,207,231,235
848,8,205,231,232
849,8,207,233,234
850,8,205,231,232
851,8,208,234,235
852,8,207,233,234
853,8,207,233,234
854,8,207,233,234
855,8,186,212,213
856,8,191,217,218
857,8,197,223,224
102,9,201,220,224
103,9,212,233,236
104,9,204,228,230
105,9,200,226,227
106,9,203,231,232
107,9,202,230,231
108,9,200,230,230
109,9,197,227,227
110,9,192,224,223
111,9,205,237,236
112,9,210,236,237
113,9,205,231,232
114,9,202,230,231
115,9,202,230,231
116,9,208,238,238
117,9,209,241,240
118,9,200,232,231
119,9,198,232,231
120,9,187,221,220
121,9,200,236,234
122,9,212,248,246
123,9,207,243,241
124,9,201,237,235
125,9,201,237,235
126,9,205,241,239
127,9,199,235,233
128,9,205,237,236
129,9,205,237,236
130,9,205,237,236
131,9,205,237,236
132,9,205,237,236
133,9,205,237,236
134,9,205,237,236
135,9,205,237,236
136,9,205,237,236
137,9,204,236,235
138,9,204,236,235
139,9,204,236,235
140,9,204,236,235
141,9,203,235,234
142,9,202,234,233
143,9,202,234,233
144,9,212,244,243
145,9,205,237,236
146,9,205,235,235
147,9,210,240,240
148,9,199,227,228
149,9,209,235,236
150,9,203,229,230
151,9,201,225,227
152,9,211,235,237
153,9,209,230,233
154,9,208,229,232
155,9,212,233,236
156,9,213,234,237
157,9,211,232,235
158,9,210,231,234
159,9,212,233,236
160,9,200,231,233
161,9,211,241,243
162,9,211,241,243
163,9,202,232,234
164,9,207,237,239
165,9,190,218,221
166,9,173,201,204
455,9,202,228,227
456,9,202,231,229
457,9,199,229,227
458,9,202,234,231
459,9,194,229,225
460,9,193,229,225
461,9,190,229,224
462,9,182,221,216
463,9,192,231,226
464,9,187,226,225
465,9,214,253,252
466,9,204,244,243
467,9,170,210,209
468,9,211,251,250
469,9,190,229,228
470,9,202,238,238
471,9,198,229,231
472,9,219,244,248
492,9,213,228,233
501,9,182,203,206
502,9,211,235,237
503,9,199,225,226
504,9,203,231,232
505,9,201,231,231
506,9,199,231,230
507,9,201,233,232
508,9,202,234,233
509,9,203,235,234
510,9,204,236,235
511,9,204,238,237
512,9,206,230,232
513,9,219,243,245
514,9,208,234,235
515,9,194,222,223
516,9,201,231,231
517,9,211,243,242
518,9,209,243,242
519,9,206,240,239
520,9,207,241,240
521,9,208,242,241
522,9,204,236,235
523,9,206,234,235
524,9,195,221,222
525,9,192,216,218
526,9,197,218,221
798,9,214,232,232
799,9,210,228,228
800,9,203,228,225
801,9,204,229,226
802,9,207,232,229
803,9,205,231,228
804,9,200,226,223
805,9,203,229,226
806,9,205,231,228
807,9,207,236,232
808,9,199,228,224
809,9,196,225,221
810,9,198,227,223
811,9,191,222,217
812,9,193,224,219
813,9,206,237,232
814,9,208,239,234
815,9,205,236,231
816,9,199,235,233
817,9,210,244,243
818,9,194,228,227
819,9,205,239,238
820,9,206,238,237
821,9,201,233,232
822,9,210,240,240
823,9,203,233,233
824,9,199,229,229
825,9,211,241,241
826,9,206,236,236
827,9,202,232,232
828,9,210,240,240
829,9,201,231,231
830,9,193,223,223
831,9,207,239,238
832,9,207,232,236
833,9,199,224,228
834,9,207,232,236
842,9,205,222,229
843,9,202,221,227
844,9,210,229,235
845,9,222,243,248
846,9,207,228,233
847,9,210,231,236
848,9,207,235,236
849,9,202,230,231
850,9,204,232,233
851,9,205,235,235
852,9,199,229,229
853,9,203,233,233
854,9,202,232,232
855,9,200,230,230
856,9,195,225,225
857,9,211,243,242
858,9,195,227,226
859,9,181,213,212
860,9,194,226,225
861,9,192,224,223
862,9,198,230,229
863,9,196,228,227
864,9,201,227,224
865,9,194,220,217
866,9,192,214,212
98,10,191,209,213
101,10,198,219,222
102,10,202,226,228
103,10,202,228,229
104,10,205,233,234
105,10,203,233,233
106,10,200,230,230
107,10,196,228,227
108,10,194,228,227
109,10,199,233,232
110,10,203,239,237
111,10,202,238,236
112,10,198,226,227
113,10,203,233,233
114,10,201,231,231
115,10,199,229,229
116,10,209,241,240
117,10,202,234,233
118,10,187,221,220
119,10,202,236,235
120,10,206,240,239
121,10,200,234,233
122,10,190,224,223
123,10,190,224,223
124,10,204,238,237
125,10,196,230,229
126,10,202,236,235
127,10,195,229,228
128,10,199,229,229
129,10,199,229,229
130,10,199,229,229
131,10,199,229,229
132,10,199,229,229
133,10,199,229,229
134,10,199,229,229
135,10,199,229,229
136,10,202,232,232
137,10,201,231,231
138,10,201,231,231
139,10,200,230,230
140,10,200,230,230
141,10,200,230,230
142,10,199,229,229
143,10,198,228,228
144,10,194,224,224
145,10,193,223,223
146,10,192,220,221
147,10,200,228,229
148,10,206,232,233
149,10,210,234,236
150,10,211,235,237
151,10,209,230,233
152,10,207,228,231
153,10,205,226,229
154,10,204,223,227
155,10,205,224,228
156,10,206,225,229
157,10,205,226,229
158,10,202,223,226
159,10,200,221,224
160,10,190,222,221
161,10,192,224,223
162,10,203,235,234
163,10,191,221,221
164,10,191,221,221
165,10,215,245,245
166,10,197,227,227
167,10,197,227,227
168,10,195,223,224
169,10,208,236,237
170,10,192,218,219
454,10,181,210,206
455,10,193,224,219
456,10,205,237,232
457,10,200,235,229
458,10,201,238,231
459,10,194,234,226
460,10,200,240,232
461,10,201,242,234
462,10,189,230,222
463,10,199,240,232
464,10,201,237,237
465,10,188,227,226
466,10,196,235,234
467,10,194,233,232
468,10,195,234,233
469,10,199,235,235
470,10,193,227,228
471,10,181,211,213
472,10,227,251,255
504,10,189,213,215
505,10,192,218,219
506,10,196,224,225
507,10,202,230,231
508,10,203,233,233
509,10,200,230,230
510,10,198,228,228
511,10,198,228,228
512,10,203,227,229
513,10,211,235,237
514,10,209,235,236
515,10,202,230,231
516,10,200,230,230
517,10,194,226,225
518,10,189,223,222
519,10,195,229,228
520,10,196,232,230
521,10,195,229,228
522,10,194,228,227
523,10,199,231,230
524,10,178,208,208
526,10,179,207,208
797,10,199,224,221
798,10,201,227,224
799,10,202,228,225
800,10,203,235,230
801,10,201,233,228
802,10,202,234,229
803,10,201,233,228
804,10,197,229,224
805,10,208,240,235
806,10,196,228,223
807,10,206,238,233
808,10,205,237,232
809,10,197,232,226
810,10,203,238,232
811,10,202,237,231
812,10,195,230,224
813,10,192,227,221
814,10,191,226,220
815,10,195,230,224
816,10,193,229,227
817,10,192,228,226
818,10,198,234,232
819,10,197,233,231
820,10,194,228,227
821,10,199,233,232
822,10,198,230,229
823,10,203,235,234
824,10,202,232,232
825,10,203,233,233
826,10,201,231,231
827,10,200,232,231
828,10,203,235,234
829,10,198,230,229
830,10,195,227,226
831,10,201,233,232
832,10,213,239,240
833,10,190,214,216
834,10,193,217,219
845,10,216,234,238
846,10,199,218,222
847,10,197,216,220
848,10,196,224,225
849,10,195,223,224
850,10,202,232,232
851,10,200,230,230
852,10,195,225,225
853,10,207,237,237
854,10,191,223,222
855,10,207,239,238
856,10,196,228,227
857,10,190,224,223
858,10,185,219,218
859,10,185,219,218
860,10,202,236,235
861,10,196,232,230
862,10,195,231,229
863,10,199,235,233
864,10,210,241,236
865,10,204,233,229
866,10,205,231,228
97,11,196,217,220
98,11,218,239,242
99,11,215,236,239
100,11,208,232,234
101,11,207,231,233
102,11,208,234,235
103,11,198,226,227
104,11,196,224,225
105,11,199,229,229
106,11,197,229,228
107,11,198,230,229
108,11,203,237,236
109,11,194,228,227
110,11,186,220,219
111,11,202,236,235
112,11,195,223,224
113,11,209,237,238
114,11,212,240,241
115,11,205,235,235
116,11,207,237,237
117,11,199,229,229
118,11,191,223,222
119,11,210,242,241
120,11,200,232,231
121,11,202,232,232
122,11,203,233,233
123,11,208,238,238
124,11,202,232,232
160,11,194,222,223
161,11,207,235,236
162,11,198,226,227
163,11,199,229,229
164,11,190,220,220
165,11,204,234,234
166,11,196,226,226
167,11,195,225,225
168,11,189,219,219
169,11,207,235,236
170,11,195,223,224
451,11,180,205,202
454,11,200,229,225
455,11,199,230,225
456,11,203,234,229
457,11,205,237,232
458,11,198,233,227
459,11,201,236,230
460,11,198,235,228
461,11,192,229,222
462,11,195,232,225
463,11,190,227,220
464,11,201,231,231
465,11,184,216,215
466,11,209,241,240
467,11,209,243,242
515,11,208,234,235
516,11,210,238,239
517,11,203,233,233
518,11,205,235,235
519,11,208,240,239
520,11,204,236,235
521,11,195,229,228
522,11,200,234,233
523,11,198,230,229
524,11,186,218,217
793,11,183,208,205
794,11,218,244,241
795,11,210,239,235
796,11,193,224,219
797,11,201,232,227
798,11,204,236,231
799,11,208,240,235
800,11,200,240,232
801,11,199,239,231
802,11,196,236,228
803,11,198,235,228
804,11,201,238,231
805,11,205,242,235
806,11,195,232,225
807,11,202,239,232
808,11,190,227,220
809,11,194,231,224
810,11,207,242,236
811,11,206,241,235
812,11,200,235,229
813,11,201,236,230
814,11,201,236,230
815,11,203,238,232
816,11,201,237,235
817,11,197,233,231
818,11,199,233,232
819,11,205,239,238
820,11,204,236,235
821,11,201,233,232
822,11,213,243,243
823,11,199,229,229
824,11,208,238,238
825,11,198,228,228
826,11,200,230,230
827,11,204,234,234
828,11,201,231,231
829,11,205,235,235
830,11,202,232,232
831,11,186,216,216
855,11,200,230,230
856,11,206,238,237
857,11,202,234,233
858,11,210,242,241
859,11,199,233,232
860,11,199,233,232
861,11,195,229,228
862,11,193,229,227
863,11,199,235,233
864,11,209,238,234
865,11,198,227,223
866,11,202,228,225
93,12,194,210,210
94,12,214,230,230
95,12,199,215,215
96,12,200,224,226
97,12,205,231,232
98,12,202,228,229
99,12,193,219,220
100,12,199,225,226
101,12,203,229,230
102,12,209,235,236
103,12,206,232,233
104,12,210,238,239
105,12,207,235,236
106,12,214,242,243
107,12,202,230,231
108,12,203,231,232
109,12,208,236,237
110,12,198,228,228
111,12,214,244,244
112,12,205,229,231
113,12,208,234,235
114,12,211,237,238
115,12,205,231,232
116,12,206,232,233
117,12,209,235,236
118,12,205,231,232
119,12,209,235,236
120,12,196,222,223
121,12,207,231,233
122,12,211,235,237
123,12,199,220,223
161,12,203,227,229
163,12,197,221,223
164,12,196,222,223
165,12,191,217,218
166,12,211,239,240
167,12,204,232,233
168,12,203,231,232
169,12,208,236,237
170,12,210,238,239
171,12,195,223,224
172,12,182,210,211
173,12,189,215,216
174,12,198,224,225
443,12,206,221,224
444,12,202,220,222
445,12,199,217,219
446,12,196,214,216
447,12,188,206,208
448,12,210,235,232
449,12,194,219,216
450,12,184,209,206
451,12,203,228,225
453,12,214,240,237
454,12,199,225,222
455,12,209,235,232
456,12,209,235,232
457,12,201,227,224
458,12,204,230,227
459,12,210,239,235
460,12,205,234,230
461,12,205,234,230
462,12,206,235,231
463,12,189,218,214
464,12,197,216,220
465,12,214,235,238
466,12,207,231,233
467,12,197,221,223
515,12,182,201,205
516,12,211,232,235
517,12,208,232,234
518,12,199,223,225
519,12,200,226,227
520,12,206,234,235
521,12,202,232,232
522,12,206,236,236
523,12,196,228,227
524,12,197,229,228
525,12,195,227,226
526,12,202,234,233
527,12,206,238,237
786,12,184,204,203
787,12,200,222,220
788,12,193,215,213
789,12,187,212,209
790,12,196,222,219
791,12,207,236,232
792,12,184,213,209
793,12,207,238,233
794,12,199,231,226
795,12,201,236,230
796,12,198,233,227
797,12,186,223,216
798,12,212,249,242
799,12,196,233,226
800,12,193,234,226
801,12,200,241,233
802,12,198,239,231
803,12,197,238,230
804,12,202,242,234
805,12,192,232,224
806,12,197,237,229
807,12,204,241,234
808,12,199,236,229
809,12,199,236,229
810,12,206,241,235
811,12,201,236,230
812,12,197,232,226
813,12,204,236,231
814,12,202,234,229
815,12,199,231,226
816,12,201,233,232
817,12,208,240,239
818,12,199,231,230
819,12,206,236,236
820,12,202,232,232
821,12,209,237,238
822,12,200,228,229
823,12,210,236,237
824,12,207,233,234
825,12,209,235,236
826,12,208,234,235
827,12,205,231,232
828,12,207,233,234
829,12,209,235,236
830,12,196,222,223
831,12,176,202,203
856,12,211,239,240
857,12,198,226,227
858,12,208,238,238
859,12,197,227,227
860,12,192,224,223
861,12,196,228,227
862,12,199,233,232
863,12,203,237,236
864,12,199,225,222
865,12,200,226,223
866,12,209,235,232
867,12,207,232,229
868,12,187,212,209
869,12,201,226,223
870,12,190,212,210
871,12,194,216,214
872,12,188,210,208
873,12,196,218,216
874,12,198,220,218
875,12,197,219,217
876,12,196,218,216
877,12,198,220,218
878,12,193,215,213
92,13,199,225,222
93,13,198,224,221
94,13,206,232,229
95,13,214,240,237
96,13,194,222,223
97,13,198,226,227
98,13,217,245,246
99,13,207,235,236
100,13,203,231,232
101,13,210,236,237
102,13,199,225,226
103,13,205,231,232
104,13,192,216,218
105,13,195,219,221
106,13,209,233,235
167,13,197,223,222
168,13,206,232,231
169,13,198,224,223
170,13,200,226,225
171,13,208,234,233
172,13,192,218,217
173,13,210,236,235
174,13,213,239,238
175,13,201,227,226
441,13,188,209,210
442,13,201,222,223
443,13,204,225,226
444,13,207,228,229
445,13,208,229,230
446,13,204,225,226
447,13,207,228,229
448,13,199,225,222
449,13,216,242,239
450,13,208,233,230
451,13,206,231,228
452,13,207,232,229
453,13,200,222,220
454,13,217,239,237
455,13,195,217,215
520,13,210,231,234
521,13,210,234,236
522,13,206,232,233
523,13,196,224,225
524,13,204,234,234
525,13,205,237,236
526,13,200,232,231
527,13,195,227,226
528,13,202,226,228
785,13,176,208,203
786,13,196,228,223
787,13,201,233,228
788,13,203,235,230
789,13,202,237,231
790,13,202,237,231
791,13,201,238,231
792,13,182,219,212
793,13,209,246,239
794,13,195,235,227
795,13,197,237,229
796,13,194,234,226
797,13,208,249,241
798,13,182,223,215
799,13,196,237,229
800,13,191,234,225
801,13,194,237,228
802,13,191,232,224
803,13,194,235,227
804,13,202,243,235
805,13,190,230,222
806,13,200,240,232
807,13,199,236,229
808,13,205,240,234
809,13,198,233,227
810,13,202,234,229
811,13,199,231,226
812,13,198,229,224
813,13,202,233,228
814,13,203,234,229
815,13,204,235,230
816,13,191,219,220
817,13,207,235,236
859,13,199,225,226
860,13,206,234,235
861,13,192,220,221
862,13,194,224,224
863,13,204,234,234
864,13,212,234,232
865,13,210,232,230
866,13,208,230,228
867,13,204,229,226
868,13,198,223,220
869,13,210,236,233
870,13,204,230,227
871,13,211,240,236
872,13,208,237,233
873,13,203,232,228
874,13,205,234,230
875,13,191,220,216
876,13,191,220,216
877,13,206,235,231
878,13,200,229,225
879,13,191,220,216
88,14,184,215,209
89,14,201,236,229
90,14,213,248,241
91,14,189,226,218
92,14,202,239,231
93,14,206,241,234
94,14,191,226,219
95,14,201,236,229
96,14,204,234,234
97,14,210,240,240
98,14,183,213,213
99,14,181,209,210
100,14,180,208,209
101,14,196,222,223
102,14,193,217,219
103,14,203,227,229
104,14,201,222,225
105,14,201,220,224
106,14,196,214,218
167,14,183,204,205
168,14,194,218,218
169,14,193,217,217
170,14,187,211,211
171,14,213,239,238
172,14,200,226,225
173,14,194,218,218
174,14,194,218,218
175,14,220,244,244
176,14,199,235,233
177,14,211,247,245
178,14,193,227,226
441,14,205,229,229
442,14,202,228,227
443,14,209,235,234
444,14,216,242,241
445,14,207,233,232
446,14,203,229,228
447,14,214,240,239
448,14,215,241,238
449,14,194,220,217
451,14,190,215,212
452,14,201,223,221
453,14,203,223,222
454,14,191,209,209
520,14,189,204,209
521,14,203,222,226
522,14,208,229,232
523,14,187,211,213
524,14,203,231,232
525,14,202,232,232
526,14,196,228,227
527,14,203,235,234
528,14,200,226,227
529,14,217,241,243
530,14,201,225,227
531,14,212,231,235
532,14,190,208,212
781,14,198,224,221
782,14,201,230,226
783,14,193,222,218
784,14,192,233,225
785,14,200,241,233
786,14,202,243,235
787,14,199,240,232
788,14,197,240,231
789,14,196,239,230
790,14,195,238,229
791,14,197,240,231
792,14,190,233,224
793,14,206,249,240
794,14,195,238,229
795,14,195,238,229
796,14,188,231,222
797,14,199,242,233
798,14,203,246,237
799,14,195,238,229
800,14,200,243,234
801,14,191,234,225
802,14,188,229,221
803,14,194,235,227
804,14,201,241,233
805,14,200,240,232
806,14,202,239,232
807,14,198,233,227
808,14,193,225,220
809,14,197,229,224
810,14,209,240,235
811,14,203,232,228
812,14,188,217,213
813,14,187,213,210
814,14,191,217,214
815,14,199,225,222
816,14,204,228,230
817,14,183,204,207
859,14,203,224,227
860,14,207,231,233
861,14,182,208,209
862,14,185,211,212
863,14,191,217,218
864,14,192,210,210
865,14,192,210,210
866,14,201,221,220
867,14,213,235,233
868,14,209,234,231
869,14,207,233,230
870,14,197,226,222
871,14,188,219,214
872,14,193,225,220
873,14,205,240,234
874,14,190,225,219
875,14,211,246,240
876,14,212,247,241
877,14,194,229,223
878,14,207,242,236
879,14,183,218,212
83,15,226,231,234
84,15,237,249,249
85,15,209,228,226
86,15,199,224,220
87,15,218,249,243
88,15,204,239,232
89,15,194,234,225
90,15,204,246,236
91,15,196,238,228
92,15,188,230,220
93,15,190,232,222
94,15,205,247,237
95,15,194,236,226
96,15,194,226,225
97,15,184,216,215
172,15,224,248,248
173,15,214,238,238
174,15,198,222,222
175,15,195,219,219
176,15,200,241,237
177,15,182,223,219
178,15,204,243,240
179,15,205,239,238
180,15,196,226,226
181,15,205,231,232
182,15,200,221,224
431,15,185,204,208
432,15,197,221,221
433,15,184,208,208
434,15,201,225,225
435,15,181,205,205
436,15,213,239,238
437,15,215,241,240
438,15,220,246,245
439,15,197,223,222
440,15,204,230,229
441,15,205,234,232
442,15,195,224,222
443,15,213,242,240
444,15,205,234,232
445,15,186,215,213
446,15,197,226,224
447,15,218,247,245
448,15,189,215,212
525,15,214,242,243
526,15,194,224,224
527,15,202,234,233
528,15,210,238,239
529,15,198,224,225
530,15,205,229,231
531,15,219,240,243
532,15,219,237,241
533,15,213,228,233
534,15,212,223,229
535,15,220,229,236
772,15,223,239,239
773,15,207,223,223
774,15,218,234,234
775,15,208,226,226
776,15,204,222,222
777,15,215,235,234
778,15,221,243,241
779,15,210,236,233
780,15,200,229,225
781,15,211,240,236
782,15,203,234,229
783,15,202,233,228
784,15,187,234,224
785,15,192,239,229
786,15,192,239,229
787,15,188,235,225
788,15,186,233,223
789,15,184,231,221
790,15,189,236,226
791,15,200,246,236
792,15,197,243,233
793,15,196,242,232
794,15,186,232,222
795,15,204,250,240
796,15,193,239,229
797,15,184,227,218
798,15,189,232,223
799,15,182,225,216
800,15,203,246,237
801,15,191,234,225
802,15,195,236,228
803,15,199,240,232
804,15,192,232,224
805,15,203,240,233
806,15,197,234,227
807,15,203,238,232
808,15,207,239,234
809,15,209,240,235
810,15,192,221,217
867,15,214,234,233
868,15,209,234,231
869,15,198,224,221
870,15,204,235,230
871,15,199,231,226
872,15,209,244,238
873,15,201,238,231
874,15,185,225,217
875,15,200,240,232
876,15,199,239,231
877,15,187,227,219
878,15,201,241,233
879,15,202,242,234
880,15,204,225,226
881,15,184,205,206
83,16,218,240,238
84,16,207,233,230
85,16,188,220,215
86,16,192,227,221
87,16,182,222,214
88,16,199,239,231
89,16,195,235,227
90,16,177,217,209
91,16,205,242,235
92,16,202,234,229
174,16,212,230,232
175,16,211,231,232
176,16,201,235,236
177,16,190,224,225
178,16,203,237,238
179,16,199,230,232
180,16,187,218,220
181,16,209,239,241
182,16,218,243,247
183,16,190,214,218
431,16,199,229,229
432,16,198,230,227
433,16,181,213,210
434,16,208,240,237
435,16,197,227,225
436,16,209,239,237
437,16,207,236,234
438,16,184,210,209
439,16,207,231,231
440,16,209,230,231
441,16,182,202,203
527,16,206,217,223
528,16,204,238,237
529,16,197,231,230
530,16,192,226,225
531,16,198,234,232
532,16,200,236,234
533,16,199,233,232
534,16,194,226,225
535,16,198,228,228
772,16,212,241,237
773,16,203,234,229
774,16,198,230,225
775,16,196,231,225
776,16,197,234,227
777,16,206,246,238
778,16,200,240,232
779,16,181,222,214
780,16,183,226,217
781,16,186,229,220
782,16,195,241,231
783,16,188,234,224
784,16,185,235,224
785,16,185,235,224
786,16,193,240,230
787,16,186,233,223
788,16,195,241,231
789,16,198,244,234
790,16,198,241,232
791,16,191,232,224
792,16,195,235,227
793,16,194,231,224
794,16,190,227,220
795,16,204,239,233
796,16,194,226,221
797,16,203,235,230
798,16,197,229,224
799,16,201,233,228
800,16,227,252,249
801,16,195,220,217
802,16,202,224,222
803,16,205,227,225
871,16,197,217,216
872,16,209,234,231
873,16,182,211,207
874,16,193,225,220
875,16,206,246,238
876,16,202,245,236
877,16,200,247,237
878,16,185,235,224
879,16,184,236,224
880,16,193,228,222
881,16,198,230,225
80,17,199,219,218
81,17,210,232,230
82,17,199,224,221
83,17,199,228,224
84,17,196,227,222
85,17,214,249,243
86,17,209,246,239
87,17,204,241,234
88,17,204,241,234
89,17,203,238,232
90,17,183,215,210
91,17,209,238,234
92,17,208,234,231
175,17,195,213,215
176,17,199,230,232
177,17,202,233,235
178,17,209,240,242
179,17,209,239,241
180,17,203,233,235
181,17,209,237,240
182,17,196,221,225
183,17,177,201,205
422,17,189,210,213
423,17,194,220,221
424,17,211,241,241
425,17,218,250,249
426,17,201,233,232
427,17,199,231,230
428,17,200,232,231
429,17,211,243,242
430,17,216,248,247
431,17,206,236,236
432,17,198,228,226
433,17,197,227,225
434,17,205,235,233
435,17,216,245,243
436,17,205,231,230
437,17,200,226,225
438,17,208,232,232
439,17,220,241,242
440,17,209,229,230
527,17,190,201,207
528,17,200,232,231
529,17,198,230,229
530,17,207,241,240
531,17,211,245,244
532,17,183,217,216
533,17,197,231,230
534,17,224,255,255
535,17,198,228,228
767,17,206,232,229
768,17,193,219,216
769,17,197,223,220
770,17,207,236,232
771,17,204,233,229
772,17,197,228,223
773,17,200,231,226
774,17,214,246,241
775,17,199,234,228
776,17,202,239,232
777,17,192,232,224
778,17,183,224,216
779,17,197,238,230
780,17,208,251,242
781,17,196,239,230
782,17,192,238,228
783,17,189,235,225
784,17,195,241,231
785,17,189,235,225
786,17,192,238,228
787,17,192,235,226
788,17,200,243,234
789,17,199,240,232
790,17,197,237,229
791,17,191,231,223
792,17,205,242,235
