x,y,r,g,b
1569,94,1,0,249
1570,94,4,1,255
1571,94,0,0,247
1572,94,4,3,255
1573,94,0,4,236
1574,94,2,2,255
1575,94,0,1,254
1568,95,6,0,255
1569,95,0,0,246
1570,95,2,0,254
1571,95,4,3,255
1572,95,1,2,250
1573,95,1,1,255
1574,95,0,0,250
1575,95,0,3,255
1576,95,7,0,242
1577,95,15,0,255
94,96,11,0,247
95,96,3,0,252
96,96,0,1,250
97,96,1,4,255
98,96,0,0,245
99,96,13,0,255
100,96,18,0,252
1567,96,0,0,252
1568,96,0,0,254
1569,96,0,0,254
1570,96,0,0,254
1571,96,0,0,254
1572,96,0,0,254
1573,96,0,0,254
1574,96,0,0,254
1575,96,0,0,254
1576,96,0,3,255
1577,96,0,1,254
1578,96,3,1,250
1579,96,11,0,255
66,97,13,0,255
67,97,4,3,255
68,97,0,0,241
69,97,0,0,243
70,97,3,6,255
71,97,1,1,249
72,97,1,0,239
73,97,9,5,252
74,97,0,0,250
75,97,8,0,254
78,97,9,0,254
79,97,2,0,245
80,97,2,0,254
81,97,2,0,254
82,97,2,0,254
83,97,2,0,254
84,97,2,0,254
85,97,2,0,254
86,97,2,0,254
87,97,2,0,254
91,97,8,3,253
92,97,0,3,255
93,97,0,0,252
94,97,2,7,255
95,97,0,0,249
96,97,0,0,232
97,97,2,2,255
98,97,2,2,255
99,97,1,5,252
100,97,2,6,255
101,97,0,6,242
102,97,0,1,253
103,97,0,0,248
104,97,2,0,254
105,97,2,0,254
106,97,2,0,254
107,97,2,0,254
108,97,2,0,254
109,97,2,0,254
110,97,2,0,254
111,97,2,0,254
112,97,16,2,255
1566,97,13,0,244
1567,97,0,0,250
1568,97,0,0,254
1569,97,0,0,254
1570,97,0,0,254
1571,97,0,0,254
1572,97,0,0,254
1573,97,0,0,254
1574,97,0,0,254
1575,97,0,0,254
1576,97,4,4,255
1577,97,0,0,240
1578,97,1,0,251
1579,97,0,0,237
1580,97,8,0,242
1581,97,19,0,254
1584,97,2,0,254
1585,97,2,0,254
1586,97,2,0,254
1587,97,2,0,254
1588,97,2,0,254
1589,97,2,0,254
1590,97,2,0,254
1591,97,2,0,254
1592,97,0,6,249
1593,97,0,0,248
1594,97,5,11,255
1595,97,1,0,251
1596,97,10,0,250
65,98,17,0,255
66,98,0,0,249
67,98,1,4,255
68,98,0,6,255
69,98,0,3,241
70,98,0,0,253
71,98,4,0,254
72,98,1,9,255
73,98,0,4,255
74,98,0,4,246
75,98,0,5,238
76,98,0,0,246
77,98,2,1,255
78,98,0,2,249
79,98,0,2,254
80,98,0,1,254
81,98,0,1,254
82,98,0,1,254
83,98,0,1,254
84,98,0,1,254
85,98,0,1,254
86,98,0,1,254
87,98,0,1,254
88,98,0,0,247
89,98,5,2,255
90,98,0,0,247
91,98,0,0,252
92,98,0,0,253
93,98,0,0,253
94,98,2,2,255
95,98,2,1,252
96,98,2,2,250
97,98,2,2,255
98,98,2,2,255
99,98,0,0,247
100,98,0,5,246
101,98,0,4,255
102,98,0,4,235
103,98,0,7,255
104,98,0,1,254
105,98,0,1,254
106,98,0,1,254
107,98,0,1,254
108,98,0,1,254
109,98,0,1,254
110,98,0,1,254
111,98,0,1,254
112,98,3,4,252
113,98,2,2,255
114,98,0,0,248
115,98,0,0,248
116,98,6,0,255
117,98,20,0,255
1566,98,1,0,250
1567,98,0,0,251
1568,98,0,0,254
1569,98,0,0,254
1570,98,0,0,254
1571,98,0,0,254
1572,98,0,0,254
1573,98,0,0,254
1574,98,0,0,254
1575,98,0,0,254
1576,98,0,0,243
1577,98,2,1,255
1578,98,3,3,255
1579,98,0,3,255
1580,98,2,5,255
1581,98,0,0,252
1582,98,0,0,250
1583,98,3,1,250
1584,98,0,1,254
1585,98,0,1,254
1586,98,0,1,254
1587,98,0,1,254
1588,98,0,1,254
1589,98,0,1,254
1590,98,0,1,254
1591,98,0,1,254
1592,98,0,3,255
1593,98,0,2,252
1594,98,0,0,252
1595,98,0,2,240
1596,98,2,2,255
1597,98,7,0,254
1598,98,8,0,250
64,99,3,7,254
65,99,0,0,252
66,99,0,0,250
67,99,6,6,254
68,99,4,1,255
69,99,0,0,250
70,99,6,0,255
71,99,6,0,255
72,99,0,0,244
73,99,1,4,255
74,99,0,0,245
75,99,0,0,250
76,99,3,2,254
77,99,2,0,247
78,99,0,0,253
79,99,1,1,255
80,99,0,2,255
81,99,0,2,255
82,99,0,2,255
83,99,0,2,255
84,99,0,2,255
85,99,0,2,255
86,99,0,2,255
87,99,0,2,255
88,99,0,9,255
89,99,6,9,255
90,99,7,2,244
91,99,6,0,242
92,99,13,0,255
93,99,5,0,255
94,99,0,3,255
95,99,0,0,249
96,99,3,3,255
97,99,0,0,251
98,99,1,0,252
99,99,7,4,255
100,99,1,0,251
101,99,7,0,254
102,99,4,0,248
103,99,7,0,254
104,99,0,2,255
105,99,0,2,255
106,99,0,2,255
107,99,0,2,255
108,99,0,2,255
109,99,0,2,255
110,99,0,2,255
111,99,0,2,255
112,99,0,0,247
113,99,0,5,246
114,99,0,1,254
115,99,0,0,248
116,99,0,0,252
117,99,4,3,255
118,99,0,0,253
119,99,0,0,253
1565,99,8,0,245
1566,99,1,1,255
1567,99,0,7,255
1568,99,0,0,254
1569,99,0,0,254
1570,99,0,0,254
1571,99,0,0,254
1572,99,0,0,254
1573,99,0,0,254
1574,99,0,0,254
1575,99,0,0,254
1576,99,4,5,246
1577,99,0,0,253
1578,99,0,0,251
1579,99,0,1,243
1580,99,0,0,252
1581,99,0,8,255
1582,99,0,0,238
1583,99,0,0,251
1584,99,0,2,255
1585,99,0,2,255
1586,99,0,2,255
1587,99,0,2,255
1588,99,0,2,255
1589,99,0,2,255
1590,99,0,2,255
1591,99,0,2,255
1592,99,10,3,254
1593,99,6,3,242
1594,99,5,4,255
1595,99,0,0,252
1596,99,4,5,245
1597,99,6,3,255
1598,99,5,0,254
1599,99,9,0,255
63,100,10,0,253
64,100,3,6,255
65,100,0,0,251
66,100,0,0,249
67,100,0,0,254
68,100,0,1,254
69,100,0,0,252
70,100,0,5,255
71,100,0,2,253
72,100,0,0,254
73,100,1,2,253
74,100,3,3,255
75,100,0,0,251
76,100,6,6,255
77,100,0,0,253
78,100,4,3,255
79,100,5,3,252
80,100,0,0,253
81,100,0,0,253
82,100,0,0,253
83,100,0,0,253
84,100,0,0,253
85,100,0,0,253
86,100,0,0,253
87,100,0,0,253
88,100,4,0,245
89,100,7,0,254
90,100,1,0,251
91,100,4,3,245
92,100,3,3,255
93,100,3,4,252
94,100,0,0,250
95,100,3,5,248
96,100,0,0,252
97,100,4,4,255
98,100,0,0,250
99,100,5,6,247
100,100,1,0,254
101,100,1,1,247
102,100,4,3,255
103,100,3,2,253
104,100,0,0,253
105,100,0,0,253
106,100,0,0,253
107,100,0,0,253
108,100,0,0,253
109,100,0,0,253
110,100,0,0,253
111,100,0,0,253
112,100,4,0,249
113,100,0,0,248
114,100,7,0,255
115,100,3,0,245
116,100,10,6,251
117,100,4,3,255
118,100,0,0,247
119,100,0,3,255
120,100,11,0,254
121,100,10,0,246
1565,100,2,0,247
1566,100,0,0,250
1567,100,0,4,249
1568,100,0,0,254
1569,100,0,0,254
1570,100,0,0,254
1571,100,0,0,254
1572,100,0,0,254
1573,100,0,0,254
1574,100,0,0,254
1575,100,0,0,254
1576,100,2,2,255
1577,100,0,0,253
1578,100,0,0,251
1579,100,0,0,254
1580,100,1,2,253
1581,100,2,2,255
1582,100,0,2,255
1583,100,0,0,252
1584,100,0,0,253
1585,100,0,0,253
1586,100,0,0,253
1587,100,0,0,253
1588,100,0,0,253
1589,100,0,0,253
1590,100,0,0,253
1591,100,0,0,253
1592,100,0,0,251
1593,100,0,3,254
1594,100,0,0,243
1595,100,0,5,255
1596,100,0,0,243
1597,100,0,0,249
1598,100,2,2,255
1599,100,3,2,254
1600,100,0,0,246
63,101,4,0,251
64,101,5,0,250
65,101,14,4,255
66,101,0,0,235
67,101,2,6,255
68,101,0,0,250
69,101,0,5,255
70,101,0,3,255
71,101,1,5,250
72,101,3,2,254
73,101,1,0,253
74,101,0,0,247
75,101,3,3,255
76,101,0,0,246
77,101,0,3,255
78,101,0,0,250
79,101,3,0,251
80,101,4,0,252
81,101,4,0,252
82,101,4,0,252
83,101,4,0,252
84,101,4,0,252
85,101,4,0,252
86,101,4,0,252
87,101,4,0,252
88,101,0,1,254
89,101,0,3,255
90,101,0,0,232
91,101,0,5,247
92,101,0,3,255
93,101,0,0,244
94,101,8,2,255
95,101,8,0,255
96,101,0,1,246
97,101,0,1,238
98,101,0,0,244
99,101,1,1,255
100,101,0,1,254
101,101,4,7,255
102,101,0,0,251
103,101,0,0,248
104,101,4,0,252
105,101,4,0,252
106,101,4,0,252
107,101,4,0,252
108,101,4,0,252
109,101,4,0,252
110,101,4,0,252
111,101,4,0,252
112,101,10,0,255
113,101,3,0,253
114,101,2,2,255
115,101,0,2,235
116,101,0,4,255
117,101,0,0,250
118,101,0,0,240
119,101,7,0,254
120,101,0,6,255
121,101,0,0,253
122,101,6,0,255
123,101,10,0,248
1564,101,10,0,252
1565,101,2,0,239
1566,101,1,10,255
1567,101,0,2,255
1568,101,0,0,254
1569,101,0,0,254
1570,101,0,0,254
1571,101,0,0,254
1572,101,0,0,254
1573,101,0,0,254
1574,101,0,0,254
1575,101,0,0,254
1576,101,0,3,255
1577,101,2,2,255
1578,101,1,1,249
1579,101,6,4,255
1580,101,4,0,251
1581,101,2,0,252
1582,101,3,2,246
1583,101,0,0,249
1584,101,4,0,252
1585,101,4,0,252
1586,101,4,0,252
1587,101,4,0,252
1588,101,4,0,252
1589,101,4,0,252
1590,101,4,0,252
1591,101,4,0,252
1592,101,0,0,252
1593,101,1,1,247
1594,101,6,8,249
1595,101,0,2,255
1596,101,0,0,250
1597,101,0,4,255
1598,101,0,3,241
1599,101,0,3,248
1600,101,10,2,255
63,102,0,1,254
64,102,0,0,252
65,102,0,1,251
66,102,0,0,251
67,102,0,2,254
68,102,0,6,245
69,102,0,0,251
70,102,0,0,247
71,102,4,1,254
72,102,7,4,255
73,102,3,0,253
74,102,3,0,250
75,102,2,1,252
76,102,0,1,247
77,102,6,11,255
78,102,0,0,253
79,102,9,0,255
80,102,1,1,255
81,102,1,1,255
82,102,1,1,255
83,102,1,1,255
84,102,1,1,255
85,102,1,1,255
86,102,1,1,255
87,102,1,1,255
88,102,0,3,245
89,102,0,0,246
90,102,4,8,255
91,102,1,1,255
92,102,0,0,250
93,102,0,0,252
94,102,0,0,252
95,102,0,8,247
96,102,0,0,251
97,102,5,6,254
98,102,4,4,255
99,102,0,0,253
100,102,0,0,239
101,102,0,0,249
102,102,7,4,255
103,102,0,0,246
104,102,1,1,255
105,102,1,1,255
106,102,1,1,255
107,102,1,1,255
108,102,1,1,255
109,102,1,1,255
110,102,1,1,255
111,102,1,1,255
112,102,0,6,254
113,102,0,1,251
114,102,2,7,255
115,102,1,0,252
116,102,6,3,255
117,102,0,1,242
118,102,1,6,255
119,102,0,4,253
120,102,0,4,246
121,102,0,3,241
122,102,0,4,255
123,102,0,0,247
124,102,12,2,255
1564,102,0,0,250
1565,102,2,0,252
1566,102,0,1,254
1567,102,0,0,249
1568,102,0,0,254
1569,102,0,0,254
1570,102,0,0,254
1571,102,0,0,254
1572,102,0,0,254
1573,102,0,0,254
1574,102,0,0,254
1575,102,0,0,254
1576,102,0,0,247
1577,102,1,4,255
1578,102,1,1,249
1579,102,0,0,249
1580,102,13,7,255
1581,102,0,0,249
1582,102,2,1,252
1583,102,3,3,247
1584,102,1,1,255
1585,102,1,1,255
1586,102,1,1,255
1587,102,1,1,255
1588,102,1,1,255
1589,102,1,1,255
1590,102,1,1,255
1591,102,1,1,255
1592,102,0,0,254
1593,102,0,0,243
1594,102,3,3,251
1595,102,4,3,255
1596,102,2,2,250
1597,102,3,2,255
1598,102,3,2,255
1599,102,4,4,248
1600,102,0,2,250
1601,102,5,0,255
1608,102,0,1,250
1609,102,4,4,255
1610,102,7,0,255
1611,102,13,0,255
63,103,0,3,254
64,103,0,5,255
65,103,0,0,254
66,103,5,5,243
67,103,9,1,255
68,103,7,0,254
69,103,2,0,248
70,103,0,0,253
71,103,0,0,254
72,103,0,0,250
73,103,3,4,255
74,103,0,0,251
75,103,0,4,255
76,103,0,4,251
77,103,0,5,254
78,103,0,0,249
79,103,0,0,252
80,103,0,0,253
81,103,0,0,253
82,103,0,0,253
83,103,0,0,253
84,103,0,0,253
85,103,0,0,253
86,103,0,0,253
87,103,0,0,253
88,103,1,0,254
89,103,4,3,255
90,103,0,0,253
91,103,0,0,251
92,103,0,0,248
93,103,6,6,255
94,103,0,0,253
95,103,0,0,252
96,103,0,0,251
97,103,4,4,255
98,103,0,0,252
99,103,1,4,255
100,103,0,0,250
101,103,0,6,242
102,103,0,3,255
103,103,2,7,255
104,103,0,0,253
105,103,0,0,253
106,103,0,0,253
107,103,0,0,253
108,103,0,0,253
109,103,0,0,253
110,103,0,0,253
111,103,0,0,253
112,103,0,0,236
113,103,6,7,255
114,103,0,0,253
115,103,0,0,250
116,103,0,4,243
117,103,0,2,255
118,103,0,0,248
119,103,0,0,253
120,103,6,3,255
121,103,0,0,252
122,103,0,2,254
123,103,0,5,255
124,103,0,0,253
125,103,6,1,244
126,103,14,0,252
1563,103,2,0,252
1564,103,4,2,249
1565,103,0,3,255
1566,103,6,0,253
1567,103,1,0,244
1568,103,0,0,254
1569,103,0,0,254
1570,103,0,0,254
1571,103,0,0,254
1572,103,0,0,254
1573,103,0,0,254
1574,103,0,0,254
1575,103,0,0,254
1576,103,0,6,248
1577,103,0,3,255
1578,103,0,0,249
1579,103,3,0,253
1580,103,0,0,249
1581,103,5,5,251
1582,103,0,0,250
1583,103,0,4,253
1584,103,0,0,253
1585,103,0,0,253
1586,103,0,0,253
1587,103,0,0,253
1588,103,0,0,253
1589,103,0,0,253
1590,103,0,0,253
1591,103,0,0,253
1592,103,4,3,255
1593,103,1,0,254
1594,103,1,0,254
1595,103,1,0,254
1596,103,0,0,249
1597,103,0,0,236
1598,103,4,4,255
1599,103,0,0,252
1600,103,5,0,252
1601,103,0,4,250
1602,103,15,1,255
1604,103,1,0,250
1605,103,0,5,247
1606,103,0,7,255
1607,103,5,0,253
1608,103,1,0,254
1609,103,2,1,255
1610,103,4,3,255
1611,103,0,0,244
1612,103,6,5,255
1613,103,1,0,251
1614,103,4,1,255
1615,103,4,1,255
1616,103,11,0,244
1619,103,10,0,243
1620,103,6,0,253
1621,103,8,3,246
1622,103,5,0,253
1623,103,5,3,254
1624,103,0,1,252
1625,103,0,4,255
1626,103,2,0,249
1627,103,9,0,254
1649,103,16,0,254
1650,103,0,0,228
1651,103,0,4,253
1652,103,0,8,255
1653,103,4,0,249
63,104,1,1,255
64,104,11,0,255
65,104,3,0,241
66,104,2,2,255
67,104,0,1,249
68,104,0,7,248
69,104,1,1,255
70,104,2,0,249
71,104,10,0,255
72,104,0,0,252
73,104,2,6,253
74,104,0,0,252
75,104,2,5,255
76,104,4,5,255
77,104,0,0,254
78,104,0,0,249
79,104,3,4,255
80,104,0,0,252
81,104,1,5,252
82,104,0,0,247
83,104,2,3,254
84,104,0,0,252
85,104,3,3,255
86,104,0,0,251
87,104,2,3,254
88,104,0,1,251
89,104,0,0,252
90,104,4,7,244
91,104,1,1,255
92,104,0,2,255
93,104,0,0,249
94,104,0,6,243
95,104,0,5,255
96,104,4,2,253
97,104,2,2,240
98,104,0,0,253
99,104,0,0,248
100,104,0,0,239
101,104,5,4,255
102,104,0,0,254
103,104,0,0,250
104,104,1,0,251
105,104,2,1,255
106,104,0,0,249
107,104,0,3,245
108,104,0,5,255
109,104,4,4,255
110,104,1,0,244
111,104,1,0,251
112,104,0,0,248
113,104,2,6,251
114,104,2,1,253
115,104,7,1,255
116,104,8,0,255
117,104,5,0,255
118,104,0,0,252
119,104,1,3,246
120,104,0,0,254
121,104,0,0,254
122,104,0,0,254
123,104,0,0,254
124,104,0,0,254
125,104,0,0,254
126,104,0,0,254
127,104,0,0,254
1562,104,10,0,255
1563,104,0,0,253
1564,104,0,3,255
1565,104,0,0,248
1566,104,5,4,255
1567,104,4,0,253
1568,104,1,3,246
1569,104,0,0,252
1570,104,5,0,255
1571,104,8,0,255
1572,104,7,1,255
1573,104,2,1,253
1574,104,2,6,251
1575,104,0,0,248
1576,104,0,0,246
1577,104,1,1,255
1578,104,0,0,251
1579,104,3,4,255
1580,104,0,0,253
1581,104,0,0,236
1582,104,5,4,255
1583,104,3,2,255
1584,104,0,0,254
1585,104,0,0,254
1586,104,0,0,254
1587,104,0,0,254
1588,104,0,0,254
1589,104,0,0,254
1590,104,0,0,254
1591,104,0,0,254
1592,104,0,0,254
1593,104,0,0,254
1594,104,0,0,254
1595,104,0,0,254
1596,104,0,0,254
1597,104,0,0,254
1598,104,0,0,254
1599,104,0,0,254
1600,104,0,0,254
1601,104,0,0,254
1602,104,0,0,254
1603,104,0,0,254
1604,104,0,0,254
1605,104,0,0,254
1606,104,0,0,254
1607,104,0,0,254
1608,104,0,0,254
1609,104,0,0,254
1610,104,0,0,254
1611,104,0,0,254
1612,104,0,0,254
1613,104,0,0,254
1614,104,0,0,254
1615,104,0,0,254
1616,104,0,0,254
1617,104,0,0,254
1618,104,0,0,254
1619,104,0,0,254
1620,104,0,0,254
1621,104,0,0,254
1622,104,0,0,254
1623,104,0,0,254
1624,104,0,0,250
1625,104,0,3,255
1626,104,0,2,251
1627,104,0,0,247
1628,104,8,2,255
1629,104,11,0,254
1647,104,5,0,254
1648,104,0,0,254
1649,104,0,0,254
1650,104,0,0,254
1651,104,0,0,254
1652,104,0,0,254
1653,104,0,0,254
1654,104,0,0,254
1655,104,0,0,254
63,105,2,1,243
64,105,0,4,253
65,105,0,0,252
66,105,0,1,254
67,105,0,2,238
68,105,0,0,250
69,105,3,5,250
70,105,0,0,252
71,105,0,0,245
72,105,0,0,251
73,105,0,2,253
74,105,0,1,237
75,105,0,0,248
76,105,1,1,255
77,105,0,0,252
78,105,0,0,251
79,105,0,0,239
80,105,2,0,251
81,105,6,3,255
82,105,0,0,251
83,105,1,0,253
84,105,3,4,244
85,105,1,1,255
86,105,0,0,248
87,105,1,2,252
88,105,2,2,255
89,105,0,0,252
90,105,0,0,249
91,105,0,0,249
92,105,7,6,255
93,105,0,0,253
94,105,3,2,254
95,105,0,0,251
96,105,0,0,249
97,105,3,3,255
98,105,0,0,251
99,105,0,3,255
100,105,0,0,251
101,105,3,7,255
102,105,0,0,252
103,105,0,0,250
104,105,8,2,255
105,105,0,0,251
106,105,3,2,255
107,105,1,1,255
108,105,0,0,239
109,105,4,4,248
110,105,3,0,251
111,105,8,0,253
112,105,4,7,255
113,105,0,0,246
114,105,2,0,254
115,105,0,0,235
116,105,1,0,251
117,105,4,3,255
118,105,0,2,249
119,105,0,1,253
120,105,0,0,254
121,105,0,0,254
122,105,0,0,254
123,105,0,0,254
124,105,0,0,254
125,105,0,0,254
126,105,0,0,254
127,105,0,0,254
128,105,2,0,254
129,105,2,0,254
130,105,2,0,254
131,105,2,0,254
132,105,2,0,254
133,105,2,0,254
134,105,2,0,254
135,105,2,0,254
136,105,4,0,246
1501,105,10,0,250
1502,105,4,1,255
1503,105,0,0,253
1504,105,2,1,252
1505,105,0,2,254
1506,105,0,2,246
1507,105,3,0,244
1548,105,10,0,255
1549,105,3,0,255
1550,105,0,5,255
1551,105,0,3,250
1552,105,0,6,255
1553,105,0,0,250
1554,105,0,0,252
1555,105,6,0,252
1556,105,11,0,241
1562,105,7,0,252
1563,105,0,0,253
1564,105,0,2,252
1565,105,0,3,255
1566,105,0,0,249
1567,105,7,1,255
1568,105,0,1,253
1569,105,0,2,249
1570,105,4,3,255
1571,105,1,0,251
1572,105,0,0,235
1573,105,2,0,254
1574,105,0,0,246
1575,105,4,7,255
1576,105,2,2,255
1577,105,0,0,253
1578,105,0,0,250
1579,105,0,2,247
1580,105,7,7,255
1581,105,0,0,248
1582,105,0,0,249
1583,105,2,1,255
1584,105,0,0,254
1585,105,0,0,254
1586,105,0,0,254
1587,105,0,0,254
1588,105,0,0,254
1589,105,0,0,254
1590,105,0,0,254
1591,105,0,0,254
1592,105,0,0,254
1593,105,0,0,254
1594,105,0,0,254
1595,105,0,0,254
1596,105,0,0,254
1597,105,0,0,254
1598,105,0,0,254
1599,105,0,0,254
1600,105,0,0,254
1601,105,0,0,254
1602,105,0,0,254
1603,105,0,0,254
1604,105,0,0,254
1605,105,0,0,254
1606,105,0,0,254
1607,105,0,0,254
1608,105,0,0,254
1609,105,0,0,254
1610,105,0,0,254
1611,105,0,0,254
1612,105,0,0,254
1613,105,0,0,254
1614,105,0,0,254
1615,105,0,0,254
1616,105,0,0,254
1617,105,0,0,254
1618,105,0,0,254
1619,105,0,0,254
1620,105,0,0,254
1621,105,0,0,254
1622,105,0,0,254
1623,105,0,0,254
1624,105,3,5,240
1625,105,3,3,255
1626,105,0,3,240
1627,105,1,1,255
1628,105,3,2,255
1629,105,1,0,250
1630,105,10,0,248
1631,105,6,0,249
1632,105,0,3,255
1633,105,0,1,253
1634,105,1,1,255
1635,105,1,0,244
1644,105,6,0,251
1645,105,0,1,251
1646,105,0,0,251
1647,105,0,0,248
1648,105,0,0,254
1649,105,0,0,254
1650,105,0,0,254
1651,105,0,0,254
1652,105,0,0,254
1653,105,0,0,254
1654,105,0,0,254
1655,105,0,0,254
1656,105,16,0,252
63,106,4,0,251
64,106,0,1,252
65,106,0,4,255
66,106,0,1,253
67,106,0,0,253
68,106,3,7,254
69,106,0,1,253
70,106,0,3,245
71,106,0,11,255
72,106,2,0,236
73,106,7,1,255
74,106,7,1,255
75,106,1,0,242
76,106,7,1,255
77,106,0,0,250
78,106,10,4,255
79,106,6,0,255
80,106,0,0,250
81,106,5,0,255
82,106,8,2,255
83,106,0,0,249
84,106,0,0,252
85,106,2,2,255
86,106,5,5,255
87,106,1,0,254
88,106,0,0,254
89,106,5,7,252
90,106,2,1,255
91,106,0,0,253
92,106,3,1,250
93,106,5,0,255
94,106,1,0,250
95,106,9,0,255
96,106,8,7,255
97,106,0,0,250
98,106,5,4,255
99,106,2,3,253
100,106,0,0,251
101,106,0,0,253
102,106,1,3,244
103,106,2,2,255
104,106,0,2,242
105,106,0,0,253
106,106,0,4,254
107,106,0,0,251
108,106,0,1,254
109,106,2,1,253
110,106,0,0,252
111,106,8,2,255
112,106,0,0,252
113,106,4,3,255
114,106,1,0,254
115,106,0,0,252
116,106,3,3,255
117,106,0,2,254
118,106,0,1,253
119,106,0,6,253
120,106,0,0,254
121,106,0,0,254
122,106,0,0,254
123,106,0,0,254
124,106,0,0,254
125,106,0,0,254
126,106,0,0,254
127,106,0,0,254
128,106,0,1,254
129,106,0,1,254
130,106,0,1,254
131,106,0,1,254
132,106,0,1,254
133,106,0,1,254
134,106,0,1,254
135,106,0,1,254
136,106,0,5,255
137,106,2,1,255
138,106,11,0,253
157,106,12,0,250
158,106,2,2,255
159,106,0,4,255
160,106,0,4,255
161,106,2,0,254
162,106,11,0,251
1479,106,6,0,251
1480,106,0,0,253
1481,106,0,0,253
1482,106,0,0,253
1483,106,0,0,253
1484,106,0,0,253
1485,106,0,0,253
1486,106,0,0,253
1487,106,0,0,253
1488,106,6,0,252
1499,106,9,3,249
1500,106,1,4,255
1501,106,0,0,251
1502,106,0,0,236
1503,106,0,8,241
1504,106,0,5,255
1505,106,0,2,239
1506,106,0,0,246
1507,106,0,0,248
1508,106,3,6,255
1509,106,3,0,249
1541,106,9,0,238
1542,106,2,2,255
1543,106,0,6,255
1544,106,0,1,246
1545,106,3,3,255
1546,106,1,0,254
1547,106,3,2,255
1548,106,4,3,245
1549,106,5,4,248
1550,106,4,0,251
1551,106,8,2,255
1552,106,0,0,246
1553,106,6,5,255
1554,106,0,0,249
1555,106,4,6,239
1556,106,1,2,243
1557,106,0,0,240
1558,106,3,3,255
1559,106,5,6,255
1560,106,11,0,255
1561,106,6,0,244
1562,106,8,2,255
1563,106,1,0,254
1564,106,1,1,255
1565,106,0,0,245
1566,106,2,2,255
1567,106,0,4,236
1568,106,0,6,253
1569,106,0,1,253
1570,106,0,2,254
1571,106,3,3,255
1572,106,0,0,252
1573,106,1,0,254
1574,106,4,3,255
1575,106,0,0,252
1576,106,0,0,243
1577,106,0,0,252
1578,106,4,4,255
1579,106,0,0,253
1580,106,0,0,252
1581,106,1,1,255
1582,106,0,0,246
1583,106,0,2,241
1584,106,0,0,254
1585,106,0,0,254
1586,106,0,0,254
1587,106,0,0,254
1588,106,0,0,254
1589,106,0,0,254
1590,106,0,0,254
1591,106,0,0,254
1592,106,0,0,254
1593,106,0,0,254
1594,106,0,0,254
1595,106,0,0,254
1596,106,0,0,254
1597,106,0,0,254
1598,106,0,0,254
1599,106,0,0,254
1600,106,0,0,254
1601,106,0,0,254
1602,106,0,0,254
1603,106,0,0,254
1604,106,0,0,254
1605,106,0,0,254
1606,106,0,0,254
1607,106,0,0,254
1608,106,0,0,254
1609,106,0,0,254
1610,106,0,0,254
1611,106,0,0,254
1612,106,0,0,254
1613,106,0,0,254
1614,106,0,0,254
1615,106,0,0,254
1616,106,0,0,254
1617,106,0,0,254
1618,106,0,0,254
1619,106,0,0,254
1620,106,0,0,254
1621,106,0,0,254
1622,106,0,0,254
1623,106,0,0,254
1624,106,2,0,251
1625,106,0,0,246
1626,106,5,4,255
1627,106,2,2,255
1628,106,0,2,247
1629,106,0,5,235
1630,106,4,4,255
1631,106,3,3,247
1632,106,0,0,242
1633,106,2,4,245
1634,106,0,5,255
1635,106,0,8,255
1636,106,0,4,253
1637,106,8,0,254
1643,106,16,2,255
1644,106,0,0,249
1645,106,5,6,255
1646,106,1,4,255
1647,106,0,3,253
1648,106,0,0,254
1649,106,0,0,254
1650,106,0,0,254
1651,106,0,0,254
1652,106,0,0,254
1653,106,0,0,254
1654,106,0,0,254
1655,106,0,0,254
1656,106,6,0,249
1657,106,8,0,246
64,107,1,2,243
65,107,0,0,250
66,107,4,1,255
67,107,6,4,255
68,107,3,0,253
69,107,1,0,251
70,107,3,0,252
71,107,2,0,251
72,107,1,2,253
73,107,0,0,250
74,107,0,2,244
75,107,0,0,253
76,107,0,0,252
77,107,1,4,255
78,107,3,6,255
79,107,0,0,252
80,107,0,6,254
81,107,0,0,252
82,107,4,4,252
83,107,3,2,255
84,107,0,0,250
85,107,0,0,252
86,107,3,5,246
87,107,0,0,251
88,107,3,2,255
89,107,0,0,253
90,107,0,0,251
91,107,3,5,250
92,107,0,0,246
93,107,3,2,255
94,107,5,2,255
95,107,3,0,253
96,107,0,0,247
97,107,0,0,242
98,107,3,3,255
99,107,0,0,251
100,107,0,3,252
101,107,0,1,254
102,107,0,0,253
103,107,0,0,252
104,107,0,0,252
105,107,2,3,241
106,107,0,0,252
107,107,0,4,243
108,107,0,2,253
109,107,0,6,249
110,107,0,4,253
111,107,0,9,241
112,107,0,2,255
113,107,0,0,245
114,107,0,3,255
115,107,0,0,250
116,107,0,4,244
117,107,0,0,244
118,107,1,6,255
119,107,0,0,250
120,107,0,0,254
121,107,0,0,254
122,107,0,0,254
123,107,0,0,254
124,107,0,0,254
125,107,0,0,254
126,107,0,0,254
127,107,0,0,254
128,107,0,2,255
129,107,0,2,255
130,107,0,2,255
131,107,0,2,255
132,107,0,2,255
133,107,0,2,255
134,107,0,2,255
135,107,0,2,255
136,107,0,0,251
137,107,0,0,249
138,107,0,0,251
139,107,5,0,247
155,107,12,0,255
156,107,2,1,255
157,107,0,0,240
158,107,5,8,255
159,107,2,4,245
160,107,7,6,250
161,107,0,0,243
162,107,0,3,255
163,107,0,0,251
164,107,6,5,255
165,107,3,0,245
1477,107,19,0,255
1478,107,1,0,254
