x,y,r,g,b
1626,535,7,0,254
1627,535,0,2,254
1628,535,0,2,254
1629,535,7,0,254
1624,536,0,0,254
1625,536,0,0,254
1626,536,0,0,254
1627,536,0,0,254
1628,536,0,0,254
1629,536,0,0,254
1630,536,0,0,254
1631,536,0,0,254
1632,536,4,3,255
1623,537,14,0,255
1624,537,0,0,254
1625,537,0,0,254
1626,537,0,0,254
1627,537,0,0,254
1628,537,0,0,254
1629,537,0,0,254
1630,537,0,0,254
1631,537,0,0,254
1632,537,8,0,254
1633,537,1,0,254
1634,537,0,1,241
1635,537,8,0,253
1622,538,1,0,254
1623,538,0,3,240
1624,538,0,0,254
1625,538,0,0,254
1626,538,0,0,254
1627,538,0,0,254
1628,538,0,0,254
1629,538,0,0,254
1630,538,0,0,254
1631,538,0,0,254
1632,538,0,0,252
1633,538,0,5,255
1634,538,0,3,245
1635,538,0,0,236
1636,538,13,0,253
36,539,6,0,255
37,539,1,0,254
38,539,0,0,253
39,539,0,5,239
1622,539,6,0,251
1623,539,0,3,255
1624,539,0,0,254
1625,539,0,0,254
1626,539,0,0,254
1627,539,0,0,254
1628,539,0,0,254
1629,539,0,0,254
1630,539,0,0,254
1631,539,0,0,254
1632,539,0,0,240
1633,539,6,2,249
1634,539,12,0,255
1635,539,5,3,250
1636,539,0,7,255
1637,539,0,5,253
1638,539,10,0,251
34,540,2,0,251
35,540,0,0,250
36,540,0,10,243
37,540,0,0,247
38,540,0,2,238
39,540,4,3,255
40,540,6,0,250
41,540,8,0,251
110,540,6,0,253
111,540,1,0,253
112,540,0,0,250
113,540,4,1,255
114,540,6,0,251
115,540,20,0,255
1621,540,13,0,245
1622,540,9,0,255
1623,540,4,2,253
1624,540,0,0,254
1625,540,0,0,254
1626,540,0,0,254
1627,540,0,0,254
1628,540,0,0,254
1629,540,0,0,254
1630,540,0,0,254
1631,540,0,0,254
1632,540,3,0,248
1633,540,2,0,254
1634,540,3,2,255
1635,540,5,5,255
1636,540,0,0,252
1637,540,0,0,240
1638,540,7,7,255
1639,540,0,0,254
1640,540,1,0,254
1641,540,1,0,254
1642,540,1,0,254
1643,540,1,0,254
1644,540,1,0,254
1645,540,1,0,254
1646,540,1,0,254
1647,540,1,0,254
1648,540,0,6,255
1649,540,0,2,252
1650,540,2,1,255
1651,540,12,4,247
33,541,14,0,253
34,541,8,0,252
35,541,0,3,255
36,541,0,2,254
37,541,0,0,252
38,541,5,4,248
39,541,13,3,255
40,541,1,8,255
41,541,0,2,247
42,541,8,0,246
79,541,7,0,250
80,541,0,3,254
81,541,0,3,239
82,541,0,0,248
83,541,8,0,243
84,541,6,0,248
107,541,5,0,249
108,541,1,1,255
109,541,0,2,254
110,541,0,4,255
111,541,0,0,238
112,541,0,5,255
113,541,0,0,250
114,541,0,2,230
115,541,0,0,254
116,541,5,0,255
117,541,8,2,248
118,541,5,0,251
1549,541,17,0,255
1550,541,0,0,241
1551,541,1,0,254
1552,541,0,0,245
1553,541,0,5,255
1554,541,3,6,245
1555,541,7,1,247
1556,541,13,0,253
1557,541,12,0,250
1578,541,12,0,250
1579,541,13,0,253
1580,541,7,1,247
1581,541,3,6,245
1582,541,0,5,255
1583,541,0,0,245
1614,541,1,0,253
1615,541,0,3,234
1616,541,0,4,253
1617,541,0,0,251
1618,541,0,0,253
1619,541,5,7,252
1620,541,0,0,249
1621,541,0,0,247
1622,541,0,1,249
1623,541,0,0,250
1624,541,0,0,254
1625,541,0,0,254
1626,541,0,0,254
1627,541,0,0,254
1628,541,0,0,254
1629,541,0,0,254
1630,541,0,0,254
1631,541,0,0,254
1632,541,4,3,255
1633,541,2,7,255
1634,541,0,0,247
1635,541,0,3,255
1636,541,5,0,251
1637,541,9,0,255
1638,541,0,0,250
1639,541,0,6,247
1640,541,0,2,255
1641,541,0,2,255
1642,541,0,2,255
1643,541,0,2,255
1644,541,0,2,255
1645,541,0,2,255
1646,541,0,2,255
1647,541,0,2,255
1648,541,7,0,252
1649,541,0,0,250
1650,541,0,2,254
1651,541,0,7,255
1652,541,0,1,253
1653,541,5,0,250
32,542,0,0,249
33,542,0,2,251
34,542,1,6,255
35,542,0,0,251
36,542,3,4,252
37,542,0,0,253
38,542,7,1,255
39,542,2,0,249
40,542,0,0,250
41,542,0,1,254
42,542,0,0,253
43,542,10,4,255
44,542,11,0,254
75,542,16,0,255
76,542,6,0,255
77,542,0,0,252
78,542,0,0,226
79,542,0,2,254
80,542,0,0,251
81,542,0,0,253
82,542,0,0,253
83,542,2,7,255
84,542,0,7,237
85,542,0,0,235
86,542,7,0,253
106,542,2,0,248
107,542,0,0,253
108,542,0,2,253
109,542,0,0,248
110,542,0,0,251
111,542,11,3,255
112,542,0,0,246
113,542,0,7,255
114,542,0,4,253
115,542,0,2,251
116,542,0,0,252
117,542,0,0,250
118,542,3,3,255
119,542,0,0,252
120,542,7,3,250
122,542,6,3,255
123,542,0,0,253
124,542,0,0,239
125,542,1,2,252
126,542,0,0,247
127,542,2,5,255
128,542,5,5,255
129,542,0,0,238
130,542,0,0,254
131,542,9,6,255
132,542,4,0,249
1547,542,12,0,254
1548,542,4,0,242
1549,542,2,4,247
1550,542,1,4,255
1551,542,1,5,250
1552,542,2,1,253
1553,542,4,3,255
1554,542,0,0,248
1555,542,2,3,251
1556,542,0,3,255
1557,542,0,0,252
1558,542,1,6,246
1559,542,0,0,242
1576,542,0,0,242
1577,542,1,6,246
1578,542,0,0,252
1579,542,0,3,255
1580,542,2,3,251
1581,542,0,0,248
1582,542,4,3,255
1583,542,2,1,253
1584,542,0,4,255
1585,542,8,2,248
1603,542,4,0,249
1604,542,9,6,255
1605,542,0,0,254
1606,542,0,0,238
1607,542,5,5,255
1608,542,2,2,246
1609,542,11,0,255
1613,542,12,0,251
1614,542,6,0,255
1615,542,0,5,255
1616,542,2,2,246
1617,542,6,0,255
1618,542,11,1,255
1619,542,0,0,249
1620,542,3,3,255
1621,542,0,1,247
1622,542,6,7,255
1623,542,5,0,255
1624,542,0,0,254
1625,542,0,0,254
1626,542,0,0,254
1627,542,0,0,254
1628,542,0,0,254
1629,542,0,0,254
1630,542,0,0,254
1631,542,0,0,254
1632,542,0,0,251
1633,542,0,3,255
1634,542,0,0,241
1635,542,1,0,251
1636,542,3,0,255
1637,542,2,1,255
1638,542,0,0,251
1639,542,0,0,252
1640,542,0,0,253
1641,542,0,0,253
1642,542,0,0,253
1643,542,0,0,253
1644,542,0,0,253
1645,542,0,0,253
1646,542,0,0,253
1647,542,0,0,253
1648,542,8,0,253
1649,542,6,0,255
1650,542,0,3,242
1651,542,0,4,252
1652,542,0,3,255
1653,542,0,0,243
1654,542,16,0,253
32,543,0,2,255
33,543,2,1,252
34,543,6,0,255
35,543,6,0,252
36,543,4,0,251
37,543,1,0,241
38,543,0,3,255
39,543,0,4,254
40,543,5,0,253
41,543,0,0,252
42,543,0,0,250
43,543,0,4,243
44,543,0,3,255
45,543,10,0,255
73,543,15,0,255
74,543,0,0,248
75,543,0,5,255
76,543,0,2,240
77,543,0,7,255
78,543,6,5,255
79,543,4,0,253
80,543,6,5,249
81,543,4,0,247
82,543,7,1,255
83,543,2,1,255
84,543,0,4,255
85,543,0,0,250
86,543,9,0,252
106,543,18,0,255
107,543,7,0,241
108,543,4,2,249
109,543,6,5,255
110,543,0,0,248
111,543,4,0,254
112,543,5,0,255
113,543,4,0,252
114,543,3,0,253
115,543,4,1,255
116,543,0,0,246
117,543,0,0,245
118,543,9,6,255
119,543,0,0,245
120,543,2,0,252
121,543,1,0,246
122,543,8,5,255
123,543,0,0,251
124,543,2,4,245
125,543,3,3,255
126,543,0,2,255
127,543,0,0,249
128,543,6,0,255
129,543,0,0,250
130,543,0,0,253
131,543,0,0,252
132,543,4,5,246
133,543,9,2,238
134,543,14,0,254
1546,543,8,0,251
1547,543,6,8,253
1548,543,0,1,252
1549,543,0,1,253
1550,543,0,0,253
1551,543,3,0,243
1552,543,0,0,250
1553,543,0,3,255
1554,543,2,2,255
1555,543,1,1,255
1556,543,1,1,245
1557,543,5,4,255
1558,543,0,0,246
1559,543,6,3,255
1560,543,0,0,246
1561,543,2,3,254
1562,543,1,4,243
1563,543,1,1,239
1564,543,13,2,255
1565,543,16,0,255
1575,543,26,0,255
1576,543,6,3,255
1577,543,0,0,246
1578,543,5,4,255
1579,543,1,1,245
1580,543,1,1,255
1581,543,2,2,255
1582,543,0,3,255
1583,543,0,0,250
1584,543,0,0,253
1585,543,0,0,251
1586,543,0,0,254
1587,543,0,1,250
1588,543,0,6,255
1589,543,0,0,246
1590,543,15,1,246
1601,543,14,0,254
1602,543,9,2,238
1603,543,4,5,246
1604,543,0,0,252
1605,543,0,0,253
1606,543,0,0,250
1607,543,6,0,255
1608,543,0,5,247
1609,543,2,3,254
1610,543,3,0,252
1612,543,9,0,251
1613,543,6,0,252
1614,543,0,3,254
1615,543,0,1,252
1616,543,0,9,246
1617,543,0,0,251
1618,543,0,0,251
1619,543,2,1,255
1620,543,0,7,246
1621,543,0,5,252
1622,543,0,0,252
1623,543,1,0,254
1624,543,0,0,254
1625,543,0,0,254
1626,543,0,0,254
1627,543,0,0,254
1628,543,0,0,254
1629,543,0,0,254
1630,543,0,0,254
1631,543,0,0,254
1632,543,0,0,250
1633,543,2,1,245
1634,543,7,1,255
1635,543,0,0,250
1636,543,1,3,246
1637,543,0,1,254
1638,543,3,6,255
1639,543,0,1,236
1640,543,2,1,255
1641,543,2,1,255
1642,543,2,1,255
1643,543,2,1,255
1644,543,2,1,255
1645,543,2,1,255
1646,543,2,1,255
1647,543,2,1,255
1648,543,1,6,255
1649,543,0,1,246
1650,543,0,0,246
1651,543,1,0,253
1652,543,5,2,255
1653,543,5,0,255
1654,543,4,1,255
1655,543,6,4,253
1658,543,16,0,255
1659,543,13,2,255
1660,543,1,1,239
1661,543,1,4,243
1662,543,2,3,254
1663,543,0,0,246
1664,543,0,3,255
1665,543,0,0,229
1666,543,7,0,255
32,544,0,0,254
33,544,0,0,254
34,544,0,0,254
35,544,0,0,254
36,544,0,0,254
37,544,0,0,254
38,544,0,0,254
39,544,0,0,254
40,544,0,0,254
41,544,0,0,254
42,544,0,0,254
43,544,0,0,254
44,544,0,0,254
45,544,0,0,254
46,544,0,0,254
47,544,0,0,254
48,544,7,0,251
53,544,18,0,249
54,544,8,0,255
55,544,0,7,255
56,544,0,0,250
57,544,0,3,255
58,544,0,2,251
59,544,0,0,247
60,544,8,2,255
61,544,11,0,254
73,544,5,0,255
74,544,3,0,250
75,544,1,0,253
76,544,4,3,255
77,544,0,0,237
78,544,6,6,255
79,544,0,0,252
80,544,0,0,254
81,544,0,0,254
82,544,0,0,254
83,544,0,0,254
84,544,0,0,254
85,544,0,0,254
86,544,0,0,254
87,544,0,0,254
102,544,6,0,255
103,544,0,0,250
104,544,0,0,254
105,544,0,0,254
106,544,0,0,254
107,544,0,0,254
108,544,0,0,254
109,544,0,0,254
110,544,0,0,254
111,544,0,0,254
112,544,0,0,254
113,544,0,0,254
114,544,0,0,254
115,544,0,0,254
116,544,0,0,254
117,544,0,0,254
118,544,0,0,254
119,544,0,0,254
120,544,0,0,254
121,544,0,0,254
122,544,0,0,254
123,544,0,0,254
124,544,0,0,254
125,544,0,0,254
126,544,0,0,254
127,544,0,0,254
128,544,0,0,254
129,544,0,0,254
130,544,0,0,254
131,544,0,0,254
132,544,0,0,254
133,544,0,0,254
134,544,0,0,254
135,544,0,0,254
136,544,0,2,254
137,544,2,5,255
138,544,5,0,255
139,544,13,0,255
146,544,11,0,254
147,544,8,2,255
148,544,0,0,247
149,544,0,2,251
150,544,0,3,255
151,544,0,0,250
152,544,0,0,250
153,544,0,3,255
154,544,0,2,251
155,544,0,0,247
156,544,8,2,255
157,544,11,0,254
1545,544,0,2,251
1546,544,0,4,255
1547,544,8,0,254
1548,544,0,0,250
1549,544,0,1,251
1550,544,5,2,255
1551,544,0,2,254
1552,544,0,0,254
1553,544,0,0,254
1554,544,0,0,254
1555,544,0,0,254
1556,544,0,0,254
1557,544,0,0,254
1558,544,0,0,254
1559,544,0,0,254
1560,544,0,0,251
1561,544,6,6,255
1562,544,0,0,238
1563,544,5,4,255
1564,544,0,0,252
1565,544,2,0,249
1566,544,5,0,255
1573,544,12,5,255
1574,544,1,0,253
1575,544,6,1,244
1576,544,0,0,254
1577,544,0,0,254
1578,544,0,0,254
1579,544,0,0,254
1580,544,0,0,254
1581,544,0,0,254
1582,544,0,0,254
1583,544,0,0,254
1584,544,0,0,254
1585,544,0,0,254
1586,544,0,0,254
1587,544,0,0,254
1588,544,0,0,254
1589,544,0,0,254
1590,544,0,0,254
1591,544,0,0,254
1592,544,0,5,255
1593,544,2,0,252
1594,544,16,0,255
1601,544,5,0,255
1602,544,3,0,250
1603,544,1,0,253
1604,544,4,3,255
1605,544,0,0,237
1606,544,6,6,255
1607,544,0,0,252
1608,544,0,0,254
1609,544,0,0,254
1610,544,0,0,254
1611,544,0,0,254
1612,544,0,0,254
1613,544,0,0,254
1614,544,0,0,254
1615,544,0,0,254
1616,544,0,0,254
1617,544,0,0,254
1618,544,0,0,254
1619,544,0,0,254
1620,544,0,0,254
1621,544,0,0,254
1622,544,0,0,254
1623,544,0,0,254
1624,544,0,0,254
1625,544,0,0,254
1626,544,0,0,254
1627,544,0,0,254
1628,544,0,0,254
1629,544,0,0,254
1630,544,0,0,254
1631,544,0,0,254
1632,544,0,0,254
1633,544,0,0,254
1634,544,0,0,254
1635,544,0,0,254
1636,544,0,0,254
1637,544,0,0,254
1638,544,0,0,254
1639,544,0,0,254
1640,544,0,0,254
1641,544,0,0,254
1642,544,0,0,254
1643,544,0,0,254
1644,544,0,0,254
1645,544,0,0,254
1646,544,0,0,254
1647,544,0,0,254
1648,544,0,0,254
1649,544,0,0,254
1650,544,0,0,254
1651,544,0,0,254
1652,544,0,0,254
1653,544,0,0,254
1654,544,0,0,254
1655,544,0,0,254
1656,544,0,0,254
1657,544,0,0,254
1658,544,0,0,254
1659,544,0,0,254
1660,544,0,0,254
1661,544,0,0,254
1662,544,0,0,254
1663,544,0,0,254
1664,544,3,3,255
1665,544,0,0,248
1666,544,7,0,251
1667,544,1,9,255
1668,544,4,4,255
31,545,8,0,255
32,545,0,0,254
33,545,0,0,254
34,545,0,0,254
35,545,0,0,254
36,545,0,0,254
37,545,0,0,254
38,545,0,0,254
39,545,0,0,254
40,545,0,0,254
41,545,0,0,254
42,545,0,0,254
43,545,0,0,254
44,545,0,0,254
45,545,0,0,254
46,545,0,0,254
47,545,0,0,254
48,545,0,0,246
49,545,0,0,251
50,545,5,3,236
51,545,11,1,255
52,545,4,0,251
53,545,0,0,251
54,545,0,3,254
55,545,0,0,249
56,545,3,5,240
57,545,3,3,255
58,545,0,3,240
59,545,1,1,255
60,545,3,2,255
61,545,1,0,250
62,545,10,0,248
63,545,6,0,249
64,545,2,0,254
65,545,2,0,254
66,545,2,0,254
67,545,2,0,254
68,545,2,0,254
69,545,2,0,254
70,545,2,0,254
71,545,2,0,254
72,545,3,0,253
73,545,4,0,251
74,545,1,1,237
75,545,4,1,255
76,545,8,7,255
77,545,3,4,254
78,545,0,0,250
79,545,0,0,250
80,545,0,0,254
81,545,0,0,254
82,545,0,0,254
83,545,0,0,254
84,545,0,0,254
85,545,0,0,254
86,545,0,0,254
87,545,0,0,254
88,545,19,0,248
100,545,10,0,253
101,545,0,0,245
102,545,6,3,255
103,545,1,0,254
104,545,0,0,254
105,545,0,0,254
106,545,0,0,254
107,545,0,0,254
108,545,0,0,254
109,545,0,0,254
110,545,0,0,254
111,545,0,0,254
112,545,0,0,254
113,545,0,0,254
114,545,0,0,254
115,545,0,0,254
116,545,0,0,254
117,545,0,0,254
118,545,0,0,254
119,545,0,0,254
120,545,0,0,254
121,545,0,0,254
122,545,0,0,254
123,545,0,0,254
124,545,0,0,254
125,545,0,0,254
126,545,0,0,254
127,545,0,0,254
128,545,0,0,254
129,545,0,0,254
130,545,0,0,254
131,545,0,0,254
132,545,0,0,254
133,545,0,0,254
134,545,0,0,254
135,545,0,0,254
136,545,0,0,253
137,545,0,0,247
138,545,0,0,250
139,545,0,2,245
140,545,0,0,251
141,545,0,0,253
142,545,3,3,255
143,545,0,0,251
144,545,6,0,249
145,545,10,0,248
146,545,1,0,250
147,545,3,2,255
148,545,1,1,255
149,545,0,3,240
150,545,3,3,255
151,545,3,5,240
152,545,3,5,240
153,545,3,3,255
154,545,0,3,240
155,545,1,1,255
156,545,3,2,255
157,545,1,0,250
158,545,10,0,248
159,545,6,0,249
171,545,10,0,250
172,545,1,0,251
173,545,5,11,255
174,545,0,0,248
175,545,0,6,249
176,545,0,2,251
177,545,0,5,255
178,545,3,0,255
179,545,10,0,255
1545,545,0,3,255
1546,545,0,1,253
1547,545,5,0,252
1548,545,0,0,252
1549,545,1,7,249
1550,545,0,0,251
1551,545,0,4,250
1552,545,0,0,254
1553,545,0,0,254
1554,545,0,0,254
1555,545,0,0,254
1556,545,0,0,254
1557,545,0,0,254
1558,545,0,0,254
1559,545,0,0,254
1560,545,0,0,252
1561,545,0,0,250
1562,545,0,1,251
1563,545,6,5,255
1564,545,6,3,255
1565,545,3,3,239
1566,545,4,0,251
1567,545,1,0,251
1568,545,13,0,255
1572,545,9,0,251
1573,545,0,0,252
1574,545,2,8,240
1575,545,0,0,251
1576,545,0,0,254
1577,545,0,0,254
1578,545,0,0,254
1579,545,0,0,254
1580,545,0,0,254
1581,545,0,0,254
1582,545,0,0,254
1583,545,0,0,254
1584,545,0,0,254
1585,545,0,0,254
1586,545,0,0,254
1587,545,0,0,254
1588,545,0,0,254
1589,545,0,0,254
1590,545,0,0,254
1591,545,0,0,254
1592,545,0,0,248
1593,545,0,0,240
1594,545,0,1,246
1595,545,0,3,255
1596,545,1,1,255
1597,545,11,0,255
1600,545,3,0,253
1601,545,4,0,251
1602,545,1,1,237
1603,545,4,1,255
1604,545,8,7,255
1605,545,3,4,254
1606,545,0,0,250
1607,545,0,0,250
1608,545,0,0,254
1609,545,0,0,254
1610,545,0,0,254
1611,545,0,0,254
1612,545,0,0,254
1613,545,0,0,254
1614,545,0,0,254
1615,545,0,0,254
1616,545,0,0,254
1617,545,0,0,254
1618,545,0,0,254
1619,545,0,0,254
1620,545,0,0,254
1621,545,0,0,254
1622,545,0,0,254
1623,545,0,0,254
1624,545,0,0,254
1625,545,0,0,254
1626,545,0,0,254
1627,545,0,0,254
1628,545,0,0,254
1629,545,0,0,254
1630,545,0,0,254
1631,545,0,0,254
1632,545,0,0,254
1633,545,0,0,254
1634,545,0,0,254
1635,545,0,0,254
1636,545,0,0,254
1637,545,0,0,254
1638,545,0,0,254
1639,545,0,0,254
1640,545,0,0,254
1641,545,0,0,254
1642,545,0,0,254
1643,545,0,0,254
1644,545,0,0,254
1645,545,0,0,254
1646,545,0,0,254
1647,545,0,0,254
1648,545,0,0,254
1649,545,0,0,254
1650,545,0,0,254
1651,545,0,0,254
1652,545,0,0,254
1653,545,0,0,254
1654,545,0,0,254
1655,545,0,0,254
1656,545,0,0,254
1657,545,0,0,254
1658,545,0,0,254
1659,545,0,0,254
1660,545,0,0,254
1661,545,0,0,254
1662,545,0,0,254
1663,545,0,0,254
1664,545,3,2,255
1665,545,0,3,255
1666,545,9,3,255
1667,545,0,0,246
1668,545,0,0,252
1669,545,21,0,255
31,546,7,0,245
32,546,0,0,254
33,546,0,0,254
34,546,0,0,254
35,546,0,0,254
36,546,0,0,254
37,546,0,0,254
38,546,0,0,254
39,546,0,0,254
40,546,0,0,254
41,546,0,0,254
42,546,0,0,254
43,546,0,0,254
44,546,0,0,254
45,546,0,0,254
46,546,0,0,254
47,546,0,0,254
48,546,7,7,255
49,546,0,1,254
50,546,0,2,252
51,546,0,6,255
52,546,0,0,237
53,546,0,5,255
54,546,1,5,254
55,546,0,1,254
56,546,2,0,251
57,546,0,0,246
58,546,5,4,255
59,546,2,2,255
60,546,0,2,247
61,546,0,5,235
62,546,4,4,255
63,546,3,3,247
64,546,0,1,254
65,546,0,1,254
66,546,0,1,254
67,546,0,1,254
68,546,0,1,254
69,546,0,1,254
70,546,0,1,254
71,546,0,1,254
72,546,6,0,255
73,546,1,1,239
74,546,0,0,252
75,546,0,0,253
76,546,0,0,236
77,546,1,1,255
78,546,0,0,248
79,546,3,4,254
80,546,0,0,254
81,546,0,0,254
82,546,0,0,254
83,546,0,0,254
84,546,0,0,254
85,546,0,0,254
86,546,0,0,254
87,546,0,0,254
88,546,0,5,248
89,546,0,0,246
90,546,5,0,254
91,546,11,0,251
99,546,0,0,249
100,546,0,3,255
101,546,1,5,252
102,546,3,0,255
103,546,6,1,226
104,546,0,0,254
105,546,0,0,254
106,546,0,0,254
107,546,0,0,254
108,546,0,0,254
109,546,0,0,254
110,546,0,0,254
111,546,0,0,254
112,546,0,0,254
113,546,0,0,254
114,546,0,0,254
115,546,0,0,254
116,546,0,0,254
117,546,0,0,254
118,546,0,0,254
119,546,0,0,254
120,546,0,0,254
121,546,0,0,254
122,546,0,0,254
123,546,0,0,254
124,546,0,0,254
125,546,0,0,254
126,546,0,0,254
127,546,0,0,254
128,546,0,0,254
129,546,0,0,254
130,546,0,0,254
131,546,0,0,254
132,546,0,0,254
133,546,0,0,254
134,546,0,0,254
135,546,0,0,254
136,546,3,2,254
137,546,5,4,255
138,546,0,0,252
139,546,0,4,240
140,546,0,5,255
141,546,0,8,255
142,546,0,2,251
143,546,0,4,255
144,546,3,3,247
145,546,4,4,255
146,546,0,5,235
147,546,0,2,247
148,546,2,2,255
149,546,5,4,255
150,546,0,0,246
151,546,2,0,251
152,546,2,0,251
153,546,0,0,246
154,546,5,4,255
155,546,2,2,255
156,546,0,2,247
157,546,0,5,235
158,546,4,4,255
159,546,3,3,247
160,546,5,0,252
169,546,8,0,250
170,546,7,0,254
171,546,2,2,255
172,546,0,2,240
173,546,0,0,252
174,546,0,2,252
175,546,0,3,255
176,546,8,2,255
177,546,4,0,254
178,546,5,5,243
179,546,4,2,253
180,546,3,2,255
181,546,1,0,254
182,546,3,4,255
183,546,0,0,248
184,546,0,0,251
185,546,7,6,255
186,546,0,1,251
187,546,6,8,241
1531,546,3,0,249
1532,546,6,5,255
1533,546,4,4,255
1534,546,0,0,249
1535,546,0,0,251
1536,546,1,4,255
1537,546,2,0,252
1538,546,13,0,252
1545,546,0,0,252
1546,546,1,9,255
1547,546,2,0,251
1548,546,0,0,252
1549,546,0,1,248
1550,546,2,1,255
1551,546,0,0,252
1552,546,0,0,254
1553,546,0,0,254
1554,546,0,0,254
1555,546,0,0,254
1556,546,0,0,254
1557,546,0,0,254
1558,546,0,0,254
1559,546,0,0,254
1560,546,0,1,251
1561,546,0,0,248
1562,546,4,4,255
1563,546,0,0,237
1564,546,0,0,251
1565,546,0,0,250
1566,546,1,1,239
1567,546,9,3,255
1568,546,0,0,251
1569,546,7,0,254
1571,546,9,0,241
1572,546,0,0,250
1573,546,0,0,249
1574,546,0,4,255
1575,546,0,1,253
1576,546,0,0,254
1577,546,0,0,254
1578,546,0,0,254
1579,546,0,0,254
1580,546,0,0,254
1581,546,0,0,254
1582,546,0,0,254
1583,546,0,0,254
1584,546,0,0,254
1585,546,0,0,254
1586,546,0,0,254
1587,546,0,0,254
1588,546,0,0,254
1589,546,0,0,254
1590,546,0,0,254
1591,546,0,0,254
1592,546,2,5,255
1593,546,0,0,249
1594,546,1,6,255
1595,546,0,3,255
1596,546,0,0,249
1597,546,0,0,249
1598,546,4,3,255
1599,546,4,1,254
1600,546,6,0,255
1601,546,1,1,239
1602,546,0,0,252
1603,546,0,0,253
1604,546,0,0,236
1605,546,1,1,255
1606,546,0,0,248
1607,546,3,4,254
1608,546,0,0,254
1609,546,0,0,254
1610,546,0,0,254
1611,546,0,0,254
1612,546,0,0,254
1613,546,0,0,254
1614,546,0,0,254
1615,546,0,0,254
1616,546,0,0,254
1617,546,0,0,254
1618,546,0,0,254
1619,546,0,0,254
1620,546,0,0,254
1621,546,0,0,254
1622,546,0,0,254
1623,546,0,0,254
1624,546,0,0,254
1625,546,0,0,254
1626,546,0,0,254
1627,546,0,0,254
1628,546,0,0,254
1629,546,0,0,254
1630,546,0,0,254
1631,546,0,0,254
1632,546,0,0,254
1633,546,0,0,254
1634,546,0,0,254
1635,546,0,0,254
1636,546,0,0,254
1637,546,0,0,254
1638,546,0,0,254
1639,546,0,0,254
1640,546,0,0,254
1641,546,0,0,254
1642,546,0,0,254
1643,546,0,0,254
1644,546,0,0,254
1645,546,0,0,254
1646,546,0,0,254
1647,546,0,0,254
1648,546,0,0,254
1649,546,0,0,254
1650,546,0,0,254
1651,546,0,0,254
1652,546,0,0,254
1653,546,0,0,254
1654,546,0,0,254
1655,546,0,0,254
1656,546,0,0,254
1657,546,0,0,254
1658,546,0,0,254
1659,546,0,0,254
1660,546,0,0,254
1661,546,0,0,254
1662,546,0,0,254
1663,546,0,0,254
1664,546,4,0,245
1665,546,0,0,250
1666,546,0,0,235
1667,546,0,0,253
1668,546,2,3,253
1669,546,4,0,248
1670,546,14,0,255
31,547,3,0,248
32,547,0,0,254
33,547,0,0,254
34,547,0,0,254
35,547,0,0,254
36,547,0,0,254
37,547,0,0,254
38,547,0,0,254
39,547,0,0,254
40,547,0,0,254
41,547,0,0,254
42,547,0,0,254
43,547,0,0,254
44,547,0,0,254
45,547,0,0,254
46,547,0,0,254
47,547,0,0,254
48,547,6,0,255
49,547,0,0,247
50,547,1,0,254
51,547,0,0,252
52,547,1,3,246
53,547,0,0,251
54,547,10,1,252
55,547,4,0,247
56,547,3,0,255
57,547,4,3,247
58,547,0,0,253
59,547,0,5,245
60,547,0,1,254
61,547,0,1,253
62,547,0,3,253
63,547,0,3,241
64,547,0,2,255
65,547,0,2,255
66,547,0,2,255
67,547,0,2,255
68,547,0,2,255
69,547,0,2,255
70,547,0,2,255
71,547,0,2,255
72,547,0,0,251
73,547,3,0,255
74,547,3,2,255
75,547,0,0,238
76,547,6,5,255
77,547,2,2,255
78,547,0,0,246
79,547,2,3,254
80,547,0,0,254
81,547,0,0,254
82,547,0,0,254
83,547,0,0,254
84,547,0,0,254
85,547,0,0,254
86,547,0,0,254
87,547,0,0,254
88,547,4,2,249
89,547,2,0,254
90,547,5,6,246
91,547,0,0,252
92,547,0,0,244
93,547,1,4,255
94,547,0,3,252
95,547,0,3,253
96,547,5,0,251
97,547,5,0,251
98,547,7,5,255
99,547,0,0,252
100,547,0,0,250
101,547,5,4,255
102,547,3,0,253
103,547,3,0,245
104,547,0,0,254
105,547,0,0,254
106,547,0,0,254
107,547,0,0,254
108,547,0,0,254
109,547,0,0,254
110,547,0,0,254
111,547,0,0,254
112,547,0,0,254
113,547,0,0,254
114,547,0,0,254
115,547,0,0,254
116,547,0,0,254
117,547,0,0,254
118,547,0,0,254
119,547,0,0,254
120,547,0,0,254
121,547,0,0,254
122,547,0,0,254
123,547,0,0,254
124,547,0,0,254
125,547,0,0,254
126,547,0,0,254
127,547,0,0,254
128,547,0,0,254
129,547,0,0,254
130,547,0,0,254
131,547,0,0,254
132,547,0,0,254
133,547,0,0,254
134,547,0,0,254
135,547,0,0,254
136,547,0,0,251
137,547,0,0,248
138,547,4,4,252
139,547,0,0,252
140,547,3,0,244
141,547,0,0,248
142,547,7,0,254
143,547,7,0,254
144,547,0,3,241
145,547,0,3,253
146,547,0,1,253
147,547,0,1,254
148,547,0,5,245
149,547,0,0,253
150,547,4,3,247
151,547,3,0,255
152,547,3,0,255
153,547,4,3,247
154,547,0,0,253
155,547,0,5,245
156,547,0,1,254
157,547,0,1,253
158,547,0,3,253
159,547,0,3,241
160,547,18,0,255
166,547,14,0,255
167,547,7,6,248
168,547,9,0,255
169,547,5,0,254
170,547,6,3,255
171,547,4,5,245
172,547,0,0,252
