6.9518940337773	7.56853643436559	8.20454646408667	7.82620840692969	7.63631590528034	7.75647887270242	7.88644457314242	7.70514258524363	7.54819141945667	7.59967359664028	6.88492220320639	7.50744739397401	7.68910695086778	7.23125319115802	7.36675196064849
7.29047555405072	7.94255019955517	8.60354084444654	8.11097399771149	8.04115904950947	8.12580350471168	8.16291117408571	8.16094380935398	7.99182914950647	7.82100308283147	7.6059131545404	7.88234466252658	8.08475851182837	7.7603024810088	7.89132066198343
7.56450639605177	8.20917860709043	8.26230125811076	7.41982253011825	7.64740068276628	7.98497924088316	7.9709850270748	7.78881546898354	7.94579064535602	7.51764888810241	7.7638392664104	7.60799688368592	7.81638868758072	7.6774422175522	7.75832689406369
7.56450639605177	8.22431396394904	8.26795158196184	7.41982253011825	7.66931795809015	8.00595832493651	7.9709850270748	7.81122187565779	7.97227797814043	7.59967359664028	7.79345113755296	7.62942048524465	7.84181148760638	7.7332077518752	7.80576335826128
0	0	0	2.03391893454587	0	2.23603539711284	0	0	0	0	0	0	0	0	0
0	0	0	2.03391893454587	0	2.23603539711284	0	0	0	0	0	0	0	0	0
8.91892967062124	9.00680403907869	9.00642783156089	8.85230623124346	8.92457190089529	8.62339398080883	8.51232229719487	8.39552532545212	8.53103034698986	9.03974519813566	8.53367387124923	8.85675470346528	9.01104266740527	8.7298136270222	8.70304541816842
5.64734072140924	4.69870595236979	4.90291947472121	4.5024644261053	4.83905085649485	5.25210025583657	5.19772414226371	4.24784086045291	5.35666372682613	3.55095421889516	4.5567897309855	4.84434344590639	4.86050988594508	4.09891600881591	4.02494798732082
7.89734774426676	8.13903300351384	8.01596154474497	7.78631002638821	8.05787144270032	7.96369058025662	7.30452736990791	7.58024006272972	7.45735481175703	7.01842521379617	7.26907024469111	7.85532462372309	7.9392463847615	8.05103890512885	8.04418179201371
7.13109466066296	7.26616563124403	6.53250708181805	6.85200916554364	6.91522431354551	7.51443263058039	6.43764349079368	6.98859393981065	6.84816734964346	7.01842521379617	6.64613183999271	6.64722879615574	7.00259868290493	7.21175590924403	7.11386500822526
8.79145008199353	9.00242082025906	8.83050348498075	8.79314001409331	8.63268570417593	8.52508878782012	8.36388830702412	8.33495554920933	8.5265689825487	8.8847784385734	8.71482014365008	8.60429462807308	8.93925172509812	8.92203387735383	9.04364651218535
9.54303274422475	9.22942102309063	9.28524483195853	9.11643023494392	9.05931773853004	9.09412517974545	9.1603920907637	8.93586705030603	9.02423081866828	8.85168255048547	9.14056634251538	9.17350988360243	9.04153314088546	9.39369076846591	9.15569630296174
