Symbol,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16
YAL024C,9.341891717599921,9.522306230220103,9.419440975220892,9.571825143286567,9.477250528924413,9.533802621945322,9.765864903266735,9.518416739827462,9.703018089843086,9.629390143977052,9.532889950519623,9.619325104524307,9.391388663009533,9.43991462454587,9.420799112212654,9.153488362733906
YAL023C,9.567948704683742,9.628026094569147,9.702410866594837,9.800123475504039,9.961175336964303,9.876278555423903,9.905818414958041,9.880549600358151,9.956216386800648,9.88332123874996,9.74552369531025,9.78999341538104,9.70736318314236,9.704947729370074,9.675467898688437,9.583363158510124
YAL022C,9.902290923477162,9.845950345025951,9.896380568076768,10.127443964804689,9.965787341029312,9.8112543732588,9.677312308914596,9.802727761450434,9.803245466217188,9.806755608019465,9.84399576836135,9.732035246353217,9.96304743484534,9.844422791752173,9.85177397886194,9.82445573418069
YAL021C,10.166286861835548,10.178649097546984,10.051284237164701,10.17145320543273,10.228837111455665,10.28029353077657,10.176664583305088,10.131223372714077,10.333387425297634,10.3619911214046,10.311457141459332,10.192258425480311,10.180166724310652,10.116620364442937,10.158748832463912,10.036303487754621
YAL020C,10.230309899003473,10.293103619140108,10.292952101392993,10.416802507835305,10.589148623400122,10.321587632213859,10.384862476500025,10.25060397549115,10.37306677672517,10.321005975903207,10.391789385271906,10.275766151394228,10.272835805861103,10.251066884934678,10.264302140391209,10.211588172045968
YAL019W-A,10.352547796034852,10.386450217496181,10.402026211779186,10.506535490691741,10.692933235027766,10.452005095517862,10.46463856281557,10.348461006216073,10.49696590330862,10.463200134185028,10.460452189060327,10.380084515824063,10.382772966535542,10.294533359342827,10.354313179996334,10.34654947138139
YAL019W,9.469204087582925,9.455385893209296,9.830193866217163,10.074178942350164,10.012600823062206,9.64706134633624,9.663035518593398,9.572709690120615,9.551783731431385,9.529854959010388,9.52578684974826,9.524631956836588,9.69523720363525,9.515335730747209,9.390810222282148,9.337608896489348
YAL018C,8.119601264469944,8.444139788250379,8.312648149217733,8.153888485647995,8.218336094647867,8.103322995678209,8.197481647459208,8.208243802376302,8.31652884682648,8.139249711751996,7.7362685797919255,8.7435420330628,8.078915142615978,8.618209049149765,8.177470767698736,8.116268594381808
YAL017W,8.974736022586763,9.02027169897844,9.189459877211052,8.750804588977806,9.160663871371565,9.372107294514084,9.365933473781372,9.568440656763906,9.452385352153868,9.553000179020113,9.237769294914198,9.42084040661924,9.088659062040316,9.149826696434808,9.185765129383652,9.251545148814712
YAL016C-B,8.163989976604466,8.403488904164544,8.436453283827447,8.42229216768824,8.703851357697117,8.529541439952226,8.691184330964647,8.712536453928161,8.66445155453394,8.843206990018663,8.370105449564774,8.91309299290442,8.391031570201573,8.675129834153235,8.246077432031983,8.37955599432563
YAL016C-A,9.950956150401138,9.994759187843329,9.786260744312997,9.610433276839673,9.602971632718154,9.716090347484961,9.621448516775986,9.868446221797894,9.877165308216748,9.958918564803426,9.901836341526478,10.092913165564966,9.959672145447323,10.058208852723551,9.844984189954653,9.900533832305928
YAL016W,9.981592629350969,9.999313009202007,9.826426261174147,9.630698903575313,9.62840491926972,9.735991362726613,9.638227443542709,9.859738358556742,9.895446787531354,9.983262292702788,9.892662649478526,10.085217629372433,9.976470175027854,10.06886862451493,9.856845432015735,9.900533832305928
YAL015C,10.196280713469381,10.269420269057866,10.068930289593446,10.14163585759571,10.277877172096636,10.218621987598741,10.329117238708637,10.241247847371637,10.389283070085465,10.4271180888462,10.485075841660725,10.209351146092848,10.343169603214093,10.06886862451493,10.282005352714274,10.078287260821462
YAL014C,10.279334086737954,10.298040429290188,10.14501466925985,9.994056878278188,10.011114182712673,10.05973606792723,10.025437872653706,10.016817754617035,10.230335371563726,10.357616012917076,10.217597120821294,10.302561384370591,10.282324066950347,10.304876366487607,10.248953114363378,10.2940700687417
YAL013W,9.973301538645478,9.943694868266967,9.848885702861525,9.922434139922514,9.891781907574941,9.967864728680812,9.993192787342705,10.01368108096921,10.133540562272147,10.136684123265287,10.198367303724241,10.14714145010149,9.935821390149421,10.082459320559806,10.107189759004097,10.005807998828285
YAL012W,8.564338765657542,9.008272421148224,9.021675440155352,9.247224172746542,9.086372478664762,8.797445421565014,8.914226593462136,8.731752744495063,8.987799885544778,8.840074126177031,8.942988076341509,9.241363664800861,8.982898066922651,9.146955005163274,8.742620326711029,8.972380976323171
YAL011W,10.145528927596983,9.93738061117496,10.252810920415612,10.19341863622425,10.284045497599413,10.03219850220125,10.019046253699896,9.951112011505614,10.071916811026519,10.116110652420845,10.168273220004117,10.04769665039025,10.081134112359223,10.07643481170336,10.047818482834742,9.98756366775671
YAL010C,9.604197608445816,9.509593872907217,9.597998519603513,9.37284889859773,9.330010679449625,9.38362235625007,9.63614071861249,9.679489564026536,9.801630811265918,9.75446670898437,9.657273963863457,9.876357457839847,9.747062466963026,9.5286348963221,9.630770083741092,9.616984195104518
YAL009W,9.63255492243944,9.532814958637445,9.622104538686733,9.371243864676812,9.388433049766448,9.424331779335814,9.646544291053003,9.718542340898933,9.812895629637792,9.774297795279447,9.68729435860317,9.8993600817021985,9.789505821235338,9.526426864867135,9.656203989769304,9.640528390161387
YAL008W,10.241860432214386,9.953114737478252,9.885558172637367,9.483956671765297,9.875534071116771,9.98308410977459,10.09545754656007,10.040127917841911,10.111553760949072,10.190564187579565,10.303172311419392,10.209351146092848,10.35349436264585,10.08845877642427,10.195243156177607,10.191006707418596
YAL007C,9.413094984969856,9.622132965509206,9.652213642418758,9.54217551842285,9.591080240583516,9.864821280704662,9.6340509710552,9.951112011505614,9.904501382817509,9.761107405557082,9.874138389891202,9.59568654003078,9.585643285578985,9.685289107799742,9.724382475918418,9.649839526458567
YAL005C,8.46927410498793,8.453019850544255,8.218045020242409,8.653798427342744,8.729390328446783,8.693954342788867,8.646271046723868,8.62891060416847,8.653751682136887,8.78900036758543,8.839848388009626,9.111005359074353,8.92868782637412,9.299565848296725,8.844851432707587,8.734926896133402
YAL004W,8.78250053535833,8.956131864647192,9.089262480970977,9.11153199018107,9.08354610205301,9.472576561952595,9.256083945120432,9.32447131727422,9.314264407502986,9.244879600829373,9.145012355402176,9.029944365701548,8.87594640798002,9.051905951664896,8.824286298832043,8.823991054039148
YAL003W,8.653524635154511,9.115632937393736,8.98496726327584,9.380847392366883,9.48797789360444,9.069667150556732,9.039508256510572,8.93775107683026,8.899982116316453,9.036241723936305,9.313967120347522,9.28501388602512,9.252094614613267,9.091277861419446,9.059482181830566,9.133714904886142
