Symbol,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16
YAL069W,7.464672906309716,6.827762723791402,6.852721886886229,6.21132571972949,6.53228302669833,6.644525004065384,7.032333521370932,6.555703558637946,7.1418129765921154,7.129743595946664,7.400022644357645,7.268488498048335,7.4684038644480735,7.009724710601488,7.04573411680811,7.485745640098877
YAL068W-A,7.370072434339602,6.758008269983044,6.0418007876498505,5.574618823754425,6.113460697765556,6.420465838699437,6.736207871021933,5.823781524425099,6.989711142275609,6.661657395773213,7.175196542035418,7.143808011143043,7.494889965381035,6.4365356191259835,6.666327804094462,7.320987978184897
YAL068C,6.502852495910205,5.267979760147653,5.033445265401931,6.149455064654976,5.675185792133634,5.7637477867527185,5.662120301072984,4.7165236202452405,6.095779718533882,6.661657395773213,6.7544644373927,7.114574562972445,6.537252600852746,6.7953994933564115,6.533852338909859,6.871141327173559
YAL067W-A,4.763370860563189,3.5513175729759854,4.016587628688081,3.3689662520104138,3.8894782884800163,4.294554854036002,3.531202506390712,1.0083860037358594,4.870938689405274,4.2314928880185185,4.665195581521657,5.444617212312786,4.445047831182228,4.538383968623957,4.979698551980411,5.034706729994153
YAL067C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAL066W,1.16715094294765,0,0,0,0,0.8848324573702037,0,3.014643671386631,0,0,0,0,0,0,0,0
YAL065C,6.09310800651127,6.0299017019144046,6.0418007876498505,6.051370358524931,5.465571378993079,6.2220677354239875,6.344546258593002,6.206320317364944,6.04917697074354,6.772486448483508,7.400022644357645,6.6065575430706724,6.869628120152422,6.081351318965935,6.5535385927194065,6.482670051450582
YAL064W-B,1.16715094294765,0,3.41456818155265,2.0393041976302126,1.8444897599639762,1.8236069168841906,3.0691429367746834,1.59613304154594,2.685924596897225,3.183326801158463,1.890664234336748,0,2.098058580250675,0,2.6069496072504452,0
YAL064C-A,6.194743297363956,4.488436255161273,4.345282433976554,5.0729615542533235,5.004281586666411,4.767816596936119,5.205846956001196,4.659914500326181,5.20439672648108,6.0012427872185,6.288721849443268,6.563937381747472,6.883059348091451,5.983336712535078,6.097418725221599,6.186827813910875
YAL064W,6.653263892227557,6.0879119323448565,4.906389984604907,6.017135417710362,5.625567726240411,5.31980966073595,5.246549860600905,5.539923997931746,6.2886541405293865,6.037205485839962,6.497707360240019,7.172460845112933,6.6036605620465325,6.594269655125662,6.014618118701878,6.709120728326003
YAL063C-A,6.3124782290463415,5.267979760147653,6.2653829144460955,6.606214843783964,6.420344260331939,5.991968752310245,6.32567412510433,6.64591220435539,5.672463865226863,6.437799329617708,6.385358594271275,5.702119868229164,6.297523634184315,6.399011874410353,6.452305771285547,6.266667184335056
YAL063C,7.184861692673892,6.249136426576067,6.3410338075103825,6.017135417710362,5.87949635819341,6.270332986782432,5.858720948590012,5.744330247118315,7.014180781577057,7.415859040893357,7.316702006637592,7.523304197027193,7.6364324476851815,7.351680166115765,6.736901795884458,6.801368072270826
