Symbol,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16
YAL047W-A,8.1684573193976,8.994604154845824,8.74741294291659,9.009353538792249,8.773830193828697,8.767766211677001,8.770388392154207,8.702675719335371,8.831055350816563,8.94754278740328,8.738006292570102,8.887083947280859,9.12670447284319,8.926954016324364,9.089681366478985
YAL047C,9.763732101468554,10.09001546984212,10.134156439076728,9.998916754727079,9.73821170948407,9.75352481228364,9.851784122121341,9.817466039437004,9.789622295115667,9.604366347031485,9.75156481560712,10.081925409862286,9.923327485419192,9.989023302424254,10.136492993483627
YAL046C,8.681525370427766,8.549753136616145,8.499606605829062,8.897105782560828,8.615875453126538,8.492828420350882,8.473464784585868,8.727970967506325,8.476844167065378,8.665774724819045,8.977315728553569,8.765888066185743,8.813781191217037,8.574467772816751,8.557104938505773
YAL045C,7.99401749443625,7.639566065099416,8.063210327644786,8.082273575762475,7.812711484738727,7.969125534241031,7.934740175352545,7.896641262118651,7.705529237115488,8.315281981761617,7.801227004102121,7.93406726132912,8.03342300153745,7.781182700215972,7.8136477419274994
YAL044W-A,9.358279004637087,9.174331638771603,9.352796205992748,9.519480261596977,9.278091352234746,9.26116556637847,9.2790791320398,9.336677627904793,9.13655273667127,9.287964394105172,9.494918432066182,9.413215225799503,9.483815777264256,9.26238716998536,9.197893272574255
YAL044C,9.102866538517382,8.97268828079306,9.428289202949912,9.146602535162405,9.02422204715819,9.404908027035779,8.794580872646018,8.889133097389985,9.00353424501525,8.501146002839935,8.910955330218695,9.259376277717196,9.144658242831882,8.897145495978172,8.694807547217469
YAL043C,11.338489087576782,11.569927506517699,11.586392154570179,11.423240860257081,11.32204763806728,11.391174921894455,11.315456420877773,11.16437613996711,11.293670097228766,11.481175365020595,11.437942544984207,11.384171747380664,11.442943495848729,11.288447172832404,11.316526649719584
YAL042C-A,8.592482298949385,8.848221087181308,9.146273630036278,9.096651690983318,9.015521622989624,8.81698266285315,8.841781779051601,8.390511577493946,8.92513488693736,8.97918812171688,8.827070883726806,8.873608339352531,8.717676423066395,8.751488365623363,8.457412821781068
YAL042W,10.597325076520251,10.6718188464257,10.8308681342016,10.842755879975543,10.672432934429823,10.552918332377649,10.557820423755162,10.24208770170792,10.604231147475211,10.766476029692775,10.607224523305497,10.612030497396791,10.559377090526683,10.53144300678136,10.418328997445292
YAL041W,10.366161476179377,10.592126445369061,10.645853741703126,10.54046055719251,10.651526749799205,10.640965430042518,10.699086941603884,10.595389313633506,10.651577539709715,10.739011220365487,10.60302723119448,10.641482976500532,10.582141981658777,10.45780006336505,10.52682508944904
YAL040C,10.215274297941939,10.551305802999899,10.490553904768328,10.460434522353237,10.392316772881564,10.282065387127398,10.47041739954455,10.383308951826463,10.306398345562055,10.623604345511133,10.493918340398473,10.505394252043205,10.605479518061669,10.47000047664565,10.487878803160156
YAL039C,9.265316134289826,9.394720008241443,9.611447430698224,9.680735532405015,9.423298948518397,9.347443615198458,9.600542718821004,9.49976105249293,9.44091898943871,9.454821930320842,9.391637445516862,9.416316586135748,9.52552080909507,9.012853289910847,8.80030073155698
