Sample	Loading
T7	0.608129795135361
T12	0.3821488119365056
T13	0.11799023178920601
T15	0.11060081228369294
T4	0.05690045707320324
T6	0.03731731042070572
T5	0.011992762327760514
T1	0.005037344464064406
T14	-0.0053239273927812875
T16	-0.011453891490063628
T3	-0.04818215405983917
T2	-0.08936030433296976
T8	-0.19387807034964552
T9	-0.19551705075054554
T10	-0.22491757315281624
T11	-0.5624205727619342
